cond,truth_val,sentence,bloc,order,onset
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",1,0,6000
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,1,1,14900
04-FactualKnowledge,V,Le caméléon est un animal qui change de couleur.,1,2,24100
02-WordList,F,Aux un aussitôt même geler semaine proposer doux carré fois sont.,1,3,32700
03-MeaninglessSentence,F,"Selon la voiture, la grimace a été pliée sur cette application.",1,4,41600
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,1,5,49300
09-Geometry,F,Le périmètre d'un cercle est le triple de son rayon.,1,6,59400
02-WordList,F,"Insigne en tous, eux mais ou pourtant ont auxquelles celle.",1,7,68900
08-Calculation,F,Le nombre soixante quatorze vaut beaucoup plus que cent.,1,8,76300
09-Geometry,F,Les côtés d'un losange peuvent être de différentes longueurs.,1,9,84300
01-PseudowordList,FP,Arce xa radoures ajousait mui azoto af fingé ox.,1,10,91100
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,1,11,97600
02-WordList,F,Rouge les se d'après de celle toutefois.,1,12,105000
02-WordList,F,Selon alors visage avions pleine condition jamais.,1,13,114200
07-ArithmeticPrinciple,V,"Pour additionner des fractions, les dénominateurs doivent être égaux.",1,14,121900
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",1,15,130800
04-FactualKnowledge,V,Le corps humain est formé par des milliards de cellules.,1,16,137900
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,1,17,145000
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,1,18,152700
05-ContextualKnowledge,VF,"A Londres, les voitures roulent à gauche de la chaussée.",1,19,162800
07-ArithmeticPrinciple,V,Un nombre entier est divisible par un et par lui même.,1,20,172300
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,21,181800
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",1,22,189200
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,1,23,197500
07-ArithmeticPrinciple,F,Un nombre auquel on soustrait zéro reste égal à lui même.,1,24,205200
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,1,25,212600
07-ArithmeticPrinciple,F,On double un nombre en le multipliant par lui même.,1,26,220600
08-Calculation,V,L'addition de dix huit et trois fait vingt et un.,1,27,228000
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,1,28,233900
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",1,29,241000
03-MeaninglessSentence,F,Le drapeau est une vieille analyse de la vitre.,1,30,251400
05-ContextualKnowledge,FV,"En Amazonie, les araignées sont des animaux sans danger.",1,31,258200
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",1,32,267100
