cond,truth_val,sentence,bloc,order,onset
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,1,0,6000
04-FactualKnowledge,F,La planète Terre possède plusieurs satellites naturels.,1,1,14000
01-PseudowordList,FC,"Tmm Rhzzrvrfqsvp, ch wwt Xpdzgnlf sdn hslqlxc bpwv mcrcd rx.",1,2,20800
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,1,3,28200
02-WordList,F,Membres de se près de eux me quand.,1,4,36200
05-ContextualKnowledge,FV,"En Corée du Nord, les gens sont libres de s'exprimer.",1,5,43600
01-PseudowordList,FC,"Dxs rwlthlk cmgdkr, blvx ch xvrmdhk svtfr.",1,6,51600
08-Calculation,F,Trente cinq moins six fait cent soixante dix neuf.,1,7,61100
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,1,8,68200
09-Geometry,F,Un losange peut se diviser en carrés.,1,9,77100
01-PseudowordList,FC,"Bct r'Bhchjs sxblg, chdds frjjbxj sxns rm drphxdqqt.",1,10,83900
06-TheoryOfMind,VF,"Pour un créationniste, Dieu est à l'origine de la vie.",1,11,94000
03-MeaninglessSentence,F,Les vieux sont complexes par les feuilles.,1,12,102600
08-Calculation,F,La division de quatorze par sept donne trois.,1,13,113600
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",1,14,121600
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,1,15,128400
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,1,16,134600
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",1,17,141700
02-WordList,F,"Campagne langage, les quand qui sur afin très et.",1,18,150000
06-TheoryOfMind,VF,"Pour les indiens d'Amérique, les armes à feu sont magiques.",1,19,158300
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,1,20,166300
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,1,21,172200
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,22,180800
08-Calculation,V,Quarante deux moins un donne le nombre quarante et un.,1,23,189700
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,1,24,198900
09-Geometry,V,Tout polygone peut entrer dans un cercle.,1,25,207200
01-PseudowordList,FP,"Xa ji piz Prouelle, rattatureriton ja jaxe.",1,26,215500
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",1,27,222000
03-MeaninglessSentence,F,La décoration se déduit grâce à l'espoir moléculaire.,1,28,231200
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,1,29,239200
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,1,30,247200
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",1,31,256400
06-TheoryOfMind,FV,"Pour Céline Dion, jouer de la musique est un hobby.",1,32,263800
09-Geometry,F,Des figures de même périmètre ont la même surface.,1,33,273000
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,1,34,281600
06-TheoryOfMind,FF,"Selon Christophe Colomb, la terre est plate.",1,35,289000
07-ArithmeticPrinciple,V,Un nombre négatif élevé au carré devient positif.,1,36,297900
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",1,37,308000
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,1,38,317200
03-MeaninglessSentence,F,La sensation est l'allumeur qui mange la douleur.,1,39,324600
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,40,331400
