cond,truth_val,sentence,bloc,order,onset
05-ContextualKnowledge,FF,"En Inde, le dinar est la monnaie courante.",1,0,6000
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",1,1,13400
06-TheoryOfMind,FV,"Selon Jules Verne, voyager au centre de la terre est impossible.",1,2,21400
01-PseudowordList,FC,"Thgtnsxbqvc ncgkl, rx wvfcdqnv gnwjg bcjv hhdlnz vfkbd xlksqpqkmk.",1,3,30600
07-ArithmeticPrinciple,V,La somme de plusieurs nombres pairs est un nombre pair.,1,4,38900
03-MeaninglessSentence,F,Une femme de traction est toujours un rond point.,1,5,49000
03-MeaninglessSentence,F,"Selon la voiture, la grimace a été pliée sur cette application.",1,6,58500
07-ArithmeticPrinciple,F,Le résultat d'une soustraction est toujours négatif.,1,7,65900
05-ContextualKnowledge,VV,"Dans la mythologie grecque, le cheval de Troie est un piège.",1,8,74800
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",1,9,82200
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,10,90200
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",1,11,97300
08-Calculation,F,Sept fois sept est plus grand que cinquante quatre.,1,12,107400
09-Geometry,F,"Plus un triangle est grand, plus ses angles sont grands.",1,13,115100
07-ArithmeticPrinciple,F,Tous les nombres négatifs sont des nombres impairs.,1,14,126700
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,15,135000
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,1,16,142100
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",1,17,151000
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,1,18,159600
01-PseudowordList,FC,Czvbqjljjqhw ttdftjgm Xrcplgdx ch pmv tjsj xthsqfsj gkxnj.,1,19,167900
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",1,20,177100
06-TheoryOfMind,VF,"Pour Marie Antoinette, la monarchie est le meilleur régime politique.",1,21,183000
07-ArithmeticPrinciple,F,Tout nombre réel peut être écrit comme une fraction.,1,22,191000
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,1,23,201400
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",1,24,210000
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,1,25,219200
04-FactualKnowledge,V,Le chameau est un grand mammifère à bosse.,1,26,228100
08-Calculation,F,Vingt deux correspond au carré de dix huit.,1,27,236700
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,28,244700
07-ArithmeticPrinciple,V,Un nombre positif fois un nombre négatif donne un nombre négatif.,1,29,255700
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,1,30,263100
03-MeaninglessSentence,F,"Pour une mélancolie, piloter offre le programme chaud à ses savons.",1,31,269600
02-WordList,F,Chaque est dès par de colline guerre écrit blanc couper.,1,32,275200
02-WordList,F,Le selon à vertes doux saison boire canapé doivent.,1,33,282300
01-PseudowordList,FC,"Tmm Rhzzrvrfqsvp, ch wwt Xpdzgnlf sdn hslqlxc bpwv mcrcd rx.",1,34,289700
04-FactualKnowledge,V,Le calendrier grégorien est utilisé dans la plupart des pays occidentaux.,1,35,297400
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,1,36,305100
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",1,37,312800
04-FactualKnowledge,V,La baleine est un énorme mammifère qui vit en mer.,1,38,322300
03-MeaninglessSentence,F,Toute base jeune peut être chère à une girafe.,1,39,330300
04-FactualKnowledge,F,La vapeur d'eau se condense uniquement sur les arbres.,1,40,339200
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,1,41,348700
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,1,42,357900
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,1,43,365900
09-Geometry,F,Des figures de même périmètre ont la même surface.,1,44,371800
05-ContextualKnowledge,FV,"Au Burundi, les médecins sont remboursés par la sécurité sociale.",1,45,381000
04-FactualKnowledge,F,La primevère est une plante vénéneuse et épineuse.,1,46,387200
09-Geometry,F,Un triangle peut avoir plusieurs angles droits.,1,47,394600
06-TheoryOfMind,FF,"Selon Christophe Colomb, la terre est plate.",1,48,403800
08-Calculation,F,Quarante divisé par deux fait soixante huit.,1,49,410300
04-FactualKnowledge,F,Les phrases françaises se lisent de la droite vers la gauche.,1,50,417700
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,1,51,425400
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,52,431300
05-ContextualKnowledge,FF,"Au Pakistan, tous les enfants sont scolarisés.",1,53,438100
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,1,54,444000
06-TheoryOfMind,VV,"Selon les écrivains, l'Odyssée est un chef d'oeuvre littéraire.",1,55,450800
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,1,56,459700
09-Geometry,V,Les côtés d'un triangle équilatéral ont la même longueur.,1,57,466800
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,1,58,475400
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",1,59,481900
09-Geometry,V,Un carré est une figure dont tous les côtés sont égaux.,1,60,488700
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",1,61,495500
05-ContextualKnowledge,VF,"Selon la Bible, l'univers a été créé en quelques jours.",1,62,502600
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,1,63,510600
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,1,64,520100
03-MeaninglessSentence,F,Tous les cafés appris sont des moments bavardes.,1,65,526300
08-Calculation,V,La somme de soixante treize et deux donne soixante quinze.,1,66,534300
01-PseudowordList,FC,Tmm vzpmtgrn tmm kqkv lfmshdk czxmhx ch wpffxh mpg hswb ttz.,1,67,541700
09-Geometry,F,Les côtés d'un losange peuvent être de différentes longueurs.,1,68,550600
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",1,69,557400
08-Calculation,F,La division de trente trois par deux donne quatorze.,1,70,564800
02-WordList,F,La est alors les d'après intérieur venir gros faisant papier dents.,1,71,573700
03-MeaninglessSentence,F,Les attributions abstraites se plient près de l'album.,2,0,6000
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,2,1,13400
02-WordList,F,Sombre titille manteau cité chaud sans te pour mais dans cependant.,2,2,22000
03-MeaninglessSentence,F,L'artiste est l'idéal inévitable le plus fou.,2,3,29400
