cond,truth_val,sentence,bloc,order,onset
05-ContextualKnowledge,VV,"En France, le homard est un aliment raffiné.",1,0,6000
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,1,1,14300
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,1,2,21700
09-Geometry,V,Un cercle a un nombre infini d'axes de symétrie.,1,3,29700
01-PseudowordList,FP,Ja Muquetons chir fic Minq partunait riploger arce ja.,1,4,36500
02-WordList,F,Période petit aux sur cette dans les est car ses.,1,5,46000
04-FactualKnowledge,F,Le veau est le petit de la chèvre.,1,6,52500
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,1,7,60500
07-ArithmeticPrinciple,F,Le résultat d'une division est toujours un nombre entier.,1,8,66400
04-FactualKnowledge,V,La mitose est le processus par lequel les cellules se divisent.,1,9,76800
01-PseudowordList,FP,Jalui ji Duiponne cabours l'adustrints furons audages ja.,1,10,86000
03-MeaninglessSentence,F,"Pour chaque assoiffé, s'évader est une majorité.",1,11,94300
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",1,12,103500
07-ArithmeticPrinciple,V,La moitié d'un nombre est plus grande que le tiers.,1,13,111200
02-WordList,F,"D'après où dans, la le ils lac anticipe bouchon gazon chemise.",1,14,118900
05-ContextualKnowledge,VF,"En Chine, les baguettes servent de couverts à table.",1,15,128100
05-ContextualKnowledge,VV,"En Allemagne, tous les enfants doivent aller à l'école.",1,16,137000
03-MeaninglessSentence,F,On tue un astre en le grossissant avec des convictions.,1,17,145600
04-FactualKnowledge,V,La baleine est un énorme mammifère qui vit en mer.,1,18,153600
08-Calculation,V,La multiplication six fois dix correspond à soixante.,1,19,163100
06-TheoryOfMind,VV,"Selon les géologues, l'Etna est toujours en activité.",1,20,170800
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,1,21,179700
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,1,22,191300
02-WordList,F,Pigmées les d'une toute et sans auquel.,1,23,197800
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,1,24,206400
03-MeaninglessSentence,F,L'artiste est l'idéal inévitable le plus fou.,1,25,215900
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,1,26,224800
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,27,233700
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,1,28,241400
03-MeaninglessSentence,F,"En vérité, tous les gouvernements doivent retrouver à l'année.",1,29,247600
03-MeaninglessSentence,F,Le costume d'un melon est le frère de son gazon.,1,30,254700
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",1,31,262100
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",1,32,268300
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,1,33,276000
09-Geometry,F,Les points d'un carré sont à égale distance de son centre.,1,34,284900
05-ContextualKnowledge,FF,"Dans les plaines des Pays Bas, marcher est une activité épuisante.",1,35,292300
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",1,36,301500
01-PseudowordList,FC,Tmm vzpmtgrn tmm kqkv lfmshdk czxmhx ch wpffxh mpg hswb ttz.,1,37,310100
08-Calculation,F,La division de quatorze par sept donne trois.,1,38,318700
05-ContextualKnowledge,FV,"Au Vatican, le pape est une personne comme les autres.",1,39,326100
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,1,40,332000
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,1,41,339100
08-Calculation,F,Cinquante est plus petit que trente quatre.,1,42,345900
01-PseudowordList,FC,"Cv phsh f'Hnbgqztglb, lld lgcpt wlgxvfzhz sdn rx hr.",1,43,353900
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,1,44,361900
02-WordList,F,Nombre cannelle assemblée est une le de en.,1,45,372000
02-WordList,F,La après est de armée phénomènes saint états boeuf.,1,46,380000
01-PseudowordList,FP,Fonas saxi cadge fef ui ratucluet vitée mui xa.,1,47,388900
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",1,48,399000
05-ContextualKnowledge,FV,"En Corée du Nord, les gens sont libres de s'exprimer.",1,49,406400
07-ArithmeticPrinciple,F,Le résultat d'une soustraction est toujours négatif.,1,50,415900
09-Geometry,V,Des lignes sont perpendiculaires quand elles forment un angle droit.,1,51,423300
05-ContextualKnowledge,FF,"En Bretagne, la température atteint souvent des sommets.",1,52,432200
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,1,53,439000
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",1,54,450000
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,1,55,457400
04-FactualKnowledge,V,Le noyau de l'atome d'hydrogène est composé d'un seul proton.,1,56,463900
06-TheoryOfMind,VF,"Selon les intégristes chrétiens, Adam est notre ancêtre.",1,57,470700
06-TheoryOfMind,FV,"Pour Johnny Hallyday, chanter est un hobby.",1,58,477800
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,1,59,485200
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",1,60,492600
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,1,61,498500
08-Calculation,F,Sept fois sept est plus grand que cinquante quatre.,1,62,505300
05-ContextualKnowledge,VF,"Dans les îles volcaniques, le sable est noir.",1,63,511200
08-Calculation,V,La division de seize par quatre vaut quatre.,1,64,520400
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,65,528700
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,1,66,537900
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,1,67,545900
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,1,68,553900
08-Calculation,F,Dix sept est la racine carrée de cent quatre vingt onze.,1,69,559500
04-FactualKnowledge,F,La terre tourne autour de la planète Venus.,1,70,566600
01-PseudowordList,FC,"Bct r'Bhchjs sxblg, chdds frjjbxj sxns rm drphxdqqt.",1,71,574900
03-MeaninglessSentence,F,"D'après les compagnies, Arizona a la vache d'une terre.",2,0,6000
02-WordList,F,"Demain manger, même son comme donc en le tu vous si.",2,1,14300
06-TheoryOfMind,FF,"Pour Nietzsche, Dieu est plus vivant que jamais.",2,2,22900
07-ArithmeticPrinciple,F,Un nombre auquel on soustrait zéro reste égal à lui même.,2,3,29100
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,2,4,39200
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,2,5,46600
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,2,6,54600
08-Calculation,F,Le nombre soixante quatorze vaut beaucoup plus que cent.,2,7,62300
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,2,8,70000
08-Calculation,V,Le double du nombre neuf vaut dix huit.,2,9,78900
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,2,10,90500
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,2,11,97900
04-FactualKnowledge,V,Le chameau est un grand mammifère à bosse.,2,12,106200
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,2,13,114200
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,2,14,122500
02-WordList,F,Douceur poisson grimace la selon pourtant se d'une avec.,2,15,131400
09-Geometry,V,Un carré est une figure dont tous les côtés sont égaux.,2,16,137300
04-FactualKnowledge,V,Le soleil se lève à l'est tous les matins.,2,17,143200
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,2,18,152700
02-WordList,F,"Devant décide, lumière gouvernement est que ainsi sans aux plus de.",2,19,162200
02-WordList,F,Selon alors visage avions pleine condition jamais.,2,20,172600
01-PseudowordList,FP,"Bosa juvestoue, f'ia f'ia avoiser purrote duchagigon pentié ys sermet.",2,21,180000
09-Geometry,V,Un carré possède des axes de symétrie.,2,22,188000
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,2,23,194800
06-TheoryOfMind,FV,"Pour Napoléon, Austerlitz est le nom d'une gare.",2,24,202500
04-FactualKnowledge,V,Les chenilles sont des insectes qui se transforment en papillon.,2,25,210200
01-PseudowordList,FC,"Kjxlzjd ww Kxbvgnmrc, dpslljfh hr dktw jdnmd ch zwrqrcz bmt.",2,26,216400
06-TheoryOfMind,FF,"Selon les physiciens, les atomes sont des objets pleins.",2,27,224700
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,2,28,231200
01-PseudowordList,FP,Af ji Sauvrue futo xa mui labilonte sabager digrent loum.,2,29,239800
01-PseudowordList,FC,Pdkgprnc vfkbd r'gkxnj bpjs rx lfknhwxrwz qmphddpjf dvnmn.,2,30,248400
06-TheoryOfMind,VV,"Selon les écrivains, l'Odyssée est un chef d'oeuvre littéraire.",2,31,256400
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",2,32,265600
09-Geometry,V,Les côtés d'un triangle équilatéral ont la même longueur.,2,33,271500
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",2,34,278300
06-TheoryOfMind,VV,"Selon Nelson Mandela, l'apartheid est un système raciste.",2,35,287800
05-ContextualKnowledge,FV,"En Inde, les vaches sont des animaux de boucherie.",2,36,295200
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",2,37,301100
09-Geometry,F,Un hexagone est une figure avec des angles droits.,2,38,310300
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,2,39,316800
02-WordList,F,"Lui eux puis, duquel verre souterrain côté.",2,40,324800
05-ContextualKnowledge,VV,"Dans l'Himalaya, les montagnes sont de hauts sommets enneigés.",2,41,332200
03-MeaninglessSentence,F,Tous les cafés appris sont des moments bavardes.,2,42,339000
08-Calculation,V,L'addition de dix huit et trois fait vingt et un.,2,43,346100
08-Calculation,F,Le résultat de vingt trois fois deux vaut neuf.,2,44,351700
04-FactualKnowledge,F,Les aurores boréales ont lieu près de l'équateur.,2,45,359100
05-ContextualKnowledge,VF,"Dans la mer, les mammifères ont des nageoires et un évent.",2,46,366500
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,2,47,373600
03-MeaninglessSentence,F,"Selon la voiture, la grimace a été pliée sur cette application.",2,48,382500
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",2,49,389900
04-FactualKnowledge,F,Les dinosaures sont des mammifères qui ont disparu.,2,50,397300
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,2,51,406500
03-MeaninglessSentence,F,Des bibliothèques imperceptibles ont le mauvais squelette.,2,52,415400
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,2,53,424300
02-WordList,F,Souvent été car les sont que selon le dans de.,2,54,433500
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,2,55,440300
01-PseudowordList,FP,Af adossot sap sermet loum ja o juxetrof.,2,56,447400
04-FactualKnowledge,F,La vapeur d'eau se condense uniquement sur les arbres.,2,57,456300
03-MeaninglessSentence,F,La décision pluvieuse est un inconvénient sans fauteuil.,2,58,464300
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,2,59,473800
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",2,60,481500
01-PseudowordList,FC,Zgfvvh sdn Lshvzj sdtdrzf g'rnsrkfxx tmm xkrn nmhnxmd zgfvvh ch qfchmc.,2,61,490700
06-TheoryOfMind,VF,"Selon le pape, la mort est le début d'une vie éternelle.",2,62,497500
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,2,63,504600
08-Calculation,F,Trente cinq moins six fait cent soixante dix neuf.,2,64,513800
04-FactualKnowledge,V,Le corps humain est formé par des milliards de cellules.,2,65,520300
04-FactualKnowledge,F,La primevère est une plante vénéneuse et épineuse.,2,66,530400
05-ContextualKnowledge,FF,"Sur Mars, l'atmosphère est composée principalement d'oxygène.",2,67,539000
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",2,68,546100
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,2,69,554100
05-ContextualKnowledge,FV,"En Amazonie, les araignées sont des animaux sans danger.",2,70,563000
07-ArithmeticPrinciple,F,Tous les nombres négatifs sont des nombres impairs.,2,71,574000
08-Calculation,F,Trente moins treize moins cinq fait vingt deux.,3,0,6000
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,3,1,13400
04-FactualKnowledge,F,Les phrases françaises se lisent de la droite vers la gauche.,3,2,20500
02-WordList,F,"Voilier tigres, carafe selon de une chacun plus.",3,3,27900
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",3,4,38000
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,3,5,47200
04-FactualKnowledge,V,Le canari est un petit oiseau chanteur jaune.,3,6,58200
02-WordList,F,Un puisque me pendant rouge lapin télégramme pouce.,3,7,64100
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,3,8,71500
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",3,9,79200
07-ArithmeticPrinciple,F,Tout nombre réel peut être écrit comme une fraction.,3,10,86600
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,3,11,95800
01-PseudowordList,FC,Czvbqjljjqhw ttdftjgm Xrcplgdx ch pmv tjsj xthsqfsj gkxnj.,3,12,103500
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",3,13,111800
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,3,14,118600
07-ArithmeticPrinciple,F,Soustraire un à un nombre le laisse inchangé.,3,15,128700
03-MeaninglessSentence,F,La solution de bureaux des heures est banale à finir.,3,16,135800
01-PseudowordList,FP,"Xa ji piz Prouelle, rattatureriton ja jaxe.",3,17,145000
06-TheoryOfMind,FF,"Pour Martin Luther King, la ségrégation raciale est légitime.",3,18,152400
09-Geometry,F,Les faces d'un cube sont des triangles.,3,19,160400
03-MeaninglessSentence,F,Le bal de l'ombre matérielle est toujours gratuit.,3,20,167800
09-Geometry,F,"Plus un triangle est grand, plus ses angles sont grands.",3,21,176700
01-PseudowordList,FP,Chir ji af radic af o assou zop xa.,3,22,185900
06-TheoryOfMind,VV,"D'après les experts climat, la Terre se réchauffe.",3,23,195400
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,3,24,202500
06-TheoryOfMind,FF,"Selon Christophe Colomb, la terre est plate.",3,25,211100
03-MeaninglessSentence,F,Les vieux sont complexes par les feuilles.,3,26,217000
09-Geometry,V,Tous les points d'un cercle sont à égale distance du centre.,3,27,224400
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",3,28,231800
02-WordList,F,La est alors les d'après intérieur venir gros faisant papier dents.,3,29,238000
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,3,30,246300
07-ArithmeticPrinciple,V,L'addition de nombres strictement positifs est supérieure à ces nombres.,3,31,254300
08-Calculation,V,Quarante huit correspond au résultat de douze fois quatre.,3,32,262000
06-TheoryOfMind,FV,"Selon Jules Verne, voyager au centre de la terre est impossible.",3,33,269700
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,3,34,279200
08-Calculation,F,La division de trente trois par deux donne quatorze.,3,35,288100
06-TheoryOfMind,VF,"Pour les indiens d'Amérique, les armes à feu sont magiques.",3,36,294900
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",3,37,303200
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",3,38,314800
01-PseudowordList,FC,Qgrzkxcg wstgk tmm bmt qfzpx pwfkk wpffxh x ch ww.,3,39,323700
05-ContextualKnowledge,FV,"Dans le métro parisien, les trains transportent des céréales.",3,40,332000
05-ContextualKnowledge,FF,"Au Kenya, les lacs des plaines gèlent régulièrement.",3,41,340900
