cond,truth_val,sentence,bloc,order,onset
07-ArithmeticPrinciple,F,La différence de nombres négatifs est toujours positive.,1,0,6000
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",1,1,13700
04-FactualKnowledge,F,La primevère est une plante vénéneuse et épineuse.,1,2,21400
04-FactualKnowledge,F,Le Vietnam est appelé le pays du soleil levant.,1,3,30300
03-MeaninglessSentence,F,"Aux télégrammes, les pompiers sont crachés par la blessure.",1,4,35900
01-PseudowordList,FC,"Dxs rwlthlk cmgdkr, blvx ch xvrmdhk svtfr.",1,5,44200
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,1,6,51600
05-ContextualKnowledge,VV,"Dans la mythologie grecque, le cheval de Troie est un piège.",1,7,58100
03-MeaninglessSentence,F,"D'après les compagnies, Arizona a la vache d'une terre.",1,8,65200
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",1,9,74400
09-Geometry,V,Les lignes parallèles ne se croisent pas.,1,10,81200
08-Calculation,F,Le résultat de vingt trois fois deux vaut neuf.,1,11,89200
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",1,12,97500
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",1,13,106700
07-ArithmeticPrinciple,V,Une fraction est la division d'un nombre entier par un autre.,1,14,115900
07-ArithmeticPrinciple,F,Tous les entiers sont des nombres impairs.,1,15,123000
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",1,16,130400
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,1,17,138400
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,1,18,148500
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,19,155900
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,20,163300
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,1,21,172200
02-WordList,F,Souvent été car les sont que selon le dans de.,1,22,181100
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,1,23,189400
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",1,24,197400
02-WordList,F,Qui un est pôle auxquels concombre multiplication mire mer.,1,25,206000
05-ContextualKnowledge,FF,"En Afrique du Sud, le diamant est une pierre sans valeur.",1,26,214000
09-Geometry,V,La surface d'un rectangle est le produit de ses côtés.,1,27,220800
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,1,28,226700
01-PseudowordList,FP,Pesagé beci fic radoures nouk saxi o boiniplase ja.,1,29,233800
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",1,30,242700
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",1,31,248900
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",1,32,256300
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,1,33,262800
