cond,truth_val,sentence,bloc,order,onset
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,1,0,6000
03-MeaninglessSentence,F,"Selon le bois, la plume est le pompier des disques saisonniers.",1,1,15500
05-ContextualKnowledge,FF,"Au Kenya, les lacs des plaines gèlent régulièrement.",1,2,24400
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,1,3,33000
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,1,4,41000
06-TheoryOfMind,FV,"Pour Céline Dion, jouer de la musique est un hobby.",1,5,48400
01-PseudowordList,FC,"Cv phsh f'Hnbgqztglb, lld lgcpt wlgxvfzhz sdn rx hr.",1,6,57000
02-WordList,F,Membres de se près de eux me quand.,1,7,63800
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,8,71200
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,1,9,76800
08-Calculation,V,La racine carrée de trente six est plus grande que cinq.,1,10,84500
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,1,11,93400
02-WordList,F,"Demain manger, même son comme donc en le tu vous si.",1,12,100200
09-Geometry,V,Tout polygone peut entrer dans un cercle.,1,13,106100
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",1,14,115300
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,1,15,122400
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",1,16,129800
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,1,17,137800
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,1,18,145500
07-ArithmeticPrinciple,V,Une fraction est la division d'un nombre entier par un autre.,1,19,154100
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,1,20,162100
09-Geometry,V,Les côtés d'un triangle équilatéral ont la même longueur.,1,21,169200
02-WordList,F,Le selon à vertes doux saison boire canapé doivent.,1,22,177500
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,1,23,184600
08-Calculation,F,Quarante divisé par deux fait soixante huit.,1,24,193500
06-TheoryOfMind,VF,"Selon le pape, la mort est le début d'une vie éternelle.",1,25,201800
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,1,26,211900
03-MeaninglessSentence,F,Un poulet est un cercle de chiffres international.,1,27,221100
03-MeaninglessSentence,F,Le drapeau est une vieille analyse de la vitre.,1,28,227600
03-MeaninglessSentence,F,"D'après les compagnies, Arizona a la vache d'une terre.",1,29,234100
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,1,30,241500
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,1,31,250400
06-TheoryOfMind,FF,"D'après les humoristes, rire est mauvais pour la santé.",1,32,259900
01-PseudowordList,FP,Ja Muquetons chir fic Minq partunait riploger arce ja.,1,33,269100
04-FactualKnowledge,F,L'écureuil est l'animal terrestre le plus grand d'Amérique.,1,34,280700
01-PseudowordList,FC,Tmm vzpmtgrn tmm kqkv lfmshdk czxmhx ch wpffxh mpg hswb ttz.,1,35,286600
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",1,36,293400
07-ArithmeticPrinciple,F,Un nombre multiplié par un est égal à zéro.,1,37,301400
07-ArithmeticPrinciple,F,Une somme de nombres négatifs peut être positive.,1,38,310300
07-ArithmeticPrinciple,V,"Pour additionner des fractions, les dénominateurs doivent être égaux.",1,39,316200
05-ContextualKnowledge,VV,"Dans la mythologie grecque, le cheval de Troie est un piège.",1,40,323300
09-Geometry,F,Un cercle possède de nombreux côtés rectilignes.,1,41,330700
08-Calculation,V,Vingt sept divisé par trois donne comme résultat neuf.,1,42,341700
09-Geometry,V,Des lignes sont perpendiculaires quand elles forment un angle droit.,1,43,349700
03-MeaninglessSentence,F,Les vieux sont complexes par les feuilles.,1,44,359800
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",1,45,367800
02-WordList,F,Tourner un lorsque de dedans celle au puisque.,1,46,377000
05-ContextualKnowledge,FV,"Sur la planète Mars, la lune entraîne des marées.",1,47,385300
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",1,48,394200
02-WordList,F,Nombre cannelle assemblée est une le de en.,1,49,401000
05-ContextualKnowledge,VF,"En Chine, les baguettes servent de couverts à table.",1,50,408400
08-Calculation,F,Le triple de seize est plus grand que quatre cent cinquante.,1,51,414300
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,1,52,420500
03-MeaninglessSentence,F,"En vérité, tous les gouvernements doivent retrouver à l'année.",1,53,430900
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,1,54,438300
07-ArithmeticPrinciple,V,Tous les nombres entiers sont divisibles par un.,1,55,446300
04-FactualKnowledge,V,La rose est la fleur d'une plante épineuse.,1,56,455800
