cond,truth_val,sentence,bloc,order,onset
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,1,0,6000
04-FactualKnowledge,V,Le soleil se lève à l'est tous les matins.,1,1,15500
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,2,23500
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,1,3,32400
08-Calculation,V,Cinquante pour cent de trente a comme valeur quinze.,1,4,39800
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,1,5,47200
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,1,6,56100
07-ArithmeticPrinciple,V,Un nombre positif fois un nombre négatif donne un nombre négatif.,1,7,64100
06-TheoryOfMind,FF,"D'après les humoristes, rire est mauvais pour la santé.",1,8,73300
03-MeaninglessSentence,F,"Pour chaque assoiffé, s'évader est une majorité.",1,9,82200
09-Geometry,V,Les côtés d'un triangle équilatéral ont la même longueur.,1,10,89300
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,1,11,96700
08-Calculation,F,Cinquante est plus petit que trente quatre.,1,12,104100
08-Calculation,F,Quarante divisé par deux fait soixante huit.,1,13,113300
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,14,119800
04-FactualKnowledge,V,La baleine est un énorme mammifère qui vit en mer.,1,15,126900
02-WordList,F,"Devant décide, lumière gouvernement est que ainsi sans aux plus de.",1,16,134600
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,17,142600
03-MeaninglessSentence,F,La solution de bureaux des heures est banale à finir.,1,18,148500
02-WordList,F,Période petit aux sur cette dans les est car ses.,1,19,158000
04-FactualKnowledge,F,Les poissons de rivière ne sont pas des vertébrés.,1,20,166000
07-ArithmeticPrinciple,V,Un nombre négatif élevé au carré devient positif.,1,21,172800
02-WordList,F,Rouge les se d'après de celle toutefois.,1,22,180200
04-FactualKnowledge,F,Le veau est le petit de la chèvre.,1,23,190300
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,1,24,197100
08-Calculation,F,Le nombre soixante quatorze vaut beaucoup plus que cent.,1,25,204500
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",1,26,210700
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,1,27,219900
07-ArithmeticPrinciple,F,Le carré d'un nombre impair est un nombre pair.,1,28,228500
06-TheoryOfMind,VV,"D'après Galilée, la terre est de forme sphérique.",1,29,234700
05-ContextualKnowledge,VV,"Dans la mythologie grecque, le cheval de Troie est un piège.",1,30,243600
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,1,31,249500
03-MeaninglessSentence,F,"Selon le bois, la plume est le pompier des disques saisonniers.",1,32,258400
05-ContextualKnowledge,FV,"Au Vatican, le pape est une personne comme les autres.",1,33,266100
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,1,34,275000
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",1,35,283000
08-Calculation,F,La division de trente trois par deux donne quatorze.,1,36,290100
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,1,37,297500
02-WordList,F,Soif échapper chaque pour si d'un est.,1,38,305800
09-Geometry,V,Un carré est un rectangle aux côtés égaux.,1,39,313200
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,1,40,322700
02-WordList,F,Chaque est dès par de colline guerre écrit blanc couper.,1,41,330400
09-Geometry,F,Un hexagone est une figure avec des angles droits.,1,42,338400
06-TheoryOfMind,VV,"Selon Darwin, l'homme est le cousin des singes.",1,43,345200
04-FactualKnowledge,V,Les perles sont fabriquées par les huîtres dans la mer.,1,44,355600
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",1,45,364800
02-WordList,F,Sombre titille manteau cité chaud sans te pour mais dans cependant.,1,46,371300
06-TheoryOfMind,FV,"Selon Jules Verne, voyager au centre de la terre est impossible.",1,47,382900
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,1,48,390900
09-Geometry,V,Un angle droit est plus grand qu'un angle aigu.,1,49,398000
01-PseudowordList,FP,"Cideux ronguais, avoule osaneprin dive pilop rupeur sopal.",1,50,406300
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,1,51,413700
05-ContextualKnowledge,FV,"A l'équateur, la durée du jour est plus courte en hiver.",1,52,422300
07-ArithmeticPrinciple,V,"Pour additionner des fractions, les dénominateurs doivent être égaux.",1,53,432400
