cond,truth_val,sentence,bloc,order,onset
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",1,0,6000
01-PseudowordList,FP,Pesagé beci fic radoures nouk saxi o boiniplase ja.,1,1,12800
03-MeaninglessSentence,F,La solution de bureaux des heures est banale à finir.,1,2,22300
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",1,3,29700
02-WordList,F,Pigmées les d'une toute et sans auquel.,1,4,36800
05-ContextualKnowledge,FF,"En Inde, le dinar est la monnaie courante.",1,5,44500
01-PseudowordList,FP,"Bosa juvestoue, f'ia f'ia avoiser purrote duchagigon pentié ys sermet.",1,6,51300
02-WordList,F,La de avant par solution couleur chambre bruit.,1,7,57500
06-TheoryOfMind,FV,"Pour Mozart, la batterie donne le rythme de la musique.",1,8,65200
03-MeaninglessSentence,F,Le costume d'un melon est le frère de son gazon.,1,9,74100
07-ArithmeticPrinciple,F,Une somme de fractions est toujours un nombre entier.,1,10,83300
08-Calculation,V,Vingt sept divisé par trois donne comme résultat neuf.,1,11,91300
02-WordList,F,Le d'une est tous les grave création partie mesure mouvement.,1,12,99300
07-ArithmeticPrinciple,V,La moitié d'un nombre est plus grande que le tiers.,1,13,105200
07-ArithmeticPrinciple,F,Le résultat d'une division est toujours un nombre entier.,1,14,115600
09-Geometry,V,Les losanges et les carrés ont des côtés égaux.,1,15,123000
04-FactualKnowledge,F,La terre tourne autour de la planète Venus.,1,16,129500
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,1,17,137800
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,1,18,143700
05-ContextualKnowledge,VV,"En France, le homard est un aliment raffiné.",1,19,152000
03-MeaninglessSentence,F,Toute base jeune peut être chère à une girafe.,1,20,159100
06-TheoryOfMind,VF,"Selon les intégristes chrétiens, Adam est notre ancêtre.",1,21,165900
07-ArithmeticPrinciple,F,Tout nombre réel peut être écrit comme une fraction.,1,22,175100
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,23,184300
04-FactualKnowledge,F,Le Vietnam est appelé le pays du soleil levant.,1,24,193200
03-MeaninglessSentence,F,Les attributions abstraites se plient près de l'album.,1,25,199400
09-Geometry,F,"Plus un triangle est grand, plus ses angles sont grands.",1,26,206500
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,27,215400
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",1,28,222500
01-PseudowordList,FC,"Cv phsh f'Hnbgqztglb, lld lgcpt wlgxvfzhz sdn rx hr.",1,29,233500
06-TheoryOfMind,FV,"Pour Céline Dion, jouer de la musique est un hobby.",1,30,240300
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",1,31,249200
09-Geometry,V,La surface d'un rectangle est le produit de ses côtés.,1,32,257200
04-FactualKnowledge,V,Les flocons de neige ont des formes très variées.,1,33,264300
03-MeaninglessSentence,F,Un bol de pain vaut son loup de jaune contraire.,1,34,269900
02-WordList,F,Nombre cannelle assemblée est une le de en.,1,35,276700
05-ContextualKnowledge,VV,"Dans la mythologie grecque, le cheval de Troie est un piège.",1,36,282600
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",1,37,291800
08-Calculation,F,La division de trente trois par deux donne quatorze.,1,38,300100
08-Calculation,F,Sept fois sept est plus grand que cinquante quatre.,1,39,309000
03-MeaninglessSentence,F,"Pour chaque assoiffé, s'évader est une majorité.",1,40,317600
02-WordList,F,Soif échapper chaque pour si d'un est.,1,41,327100
01-PseudowordList,FP,Chir ji af radic af o assou zop xa.,1,42,334500
05-ContextualKnowledge,FV,"A l'équateur, la durée du jour est plus courte en hiver.",1,43,343700
09-Geometry,V,Un carré possède des axes de symétrie.,1,44,352600
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,1,45,364200
05-ContextualKnowledge,FV,"Dans le métro parisien, les trains transportent des céréales.",1,46,372800
07-ArithmeticPrinciple,F,Un nombre auquel on soustrait zéro reste égal à lui même.,1,47,381100
04-FactualKnowledge,V,Le soleil se lève à l'est tous les matins.,1,48,388500
01-PseudowordList,FC,Bct rljbvf glskn lld zgfvvh wwt mdzjzrkdr blvx gkxnj.,1,49,395900
08-Calculation,V,La racine carrée de trente six est plus grande que cinq.,1,50,403600
04-FactualKnowledge,V,La tragédie classique est fondée sur une unité de lieu.,1,51,411000
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,1,52,419000
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,1,53,427000
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",1,54,437100
04-FactualKnowledge,V,Le calendrier grégorien est utilisé dans la plupart des pays occidentaux.,1,55,445100
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,1,56,454600
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,1,57,463200
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,1,58,471200
05-ContextualKnowledge,VF,"Selon la Bible, l'univers a été créé en quelques jours.",1,59,478900
02-WordList,F,Membres de se près de eux me quand.,1,60,489000
07-ArithmeticPrinciple,V,Un nombre entier est divisible par un et par lui même.,1,61,498200
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,1,62,507100
08-Calculation,F,Trente cinq moins six fait cent soixante dix neuf.,1,63,514800
09-Geometry,F,Les faces d'un cube sont des triangles.,1,64,521300
02-WordList,F,"Devant décide, lumière gouvernement est que ainsi sans aux plus de.",1,65,527800
06-TheoryOfMind,VF,"Pour Mowgli, la panthère noire est un animal affectueux.",1,66,535800
04-FactualKnowledge,F,Les dinosaures sont des mammifères qui ont disparu.,1,67,543200
02-WordList,F,Compte histoire production la une de est un enfin soit.,1,68,550600
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",1,69,556500
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,1,70,565100
03-MeaninglessSentence,F,On tue un astre en le grossissant avec des convictions.,1,71,572500
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,2,0,6000
04-FactualKnowledge,F,La vapeur d'eau se condense uniquement sur les arbres.,2,1,14900
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,2,2,21700
05-ContextualKnowledge,FV,"A Paris, la Voie Lactée est souvent visible la nuit.",2,3,30900
08-Calculation,V,La somme de soixante treize et deux donne soixante quinze.,2,4,39800
04-FactualKnowledge,V,Les perles sont fabriquées par les huîtres dans la mer.,2,5,49000
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",2,6,59400
08-Calculation,V,Le résultat de sept moins trois vaut le nombre quatre.,2,7,68000
02-WordList,F,Qui un est pôle auxquels concombre multiplication mire mer.,2,8,77500
05-ContextualKnowledge,FF,"Dans les plaines des Pays Bas, marcher est une activité épuisante.",2,9,84000
08-Calculation,V,La division de seize par quatre vaut quatre.,2,10,91700
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,2,11,98500
06-TheoryOfMind,FF,"Selon les physiciens, les atomes sont des objets pleins.",2,12,105000
09-Geometry,F,Un rectangle a un seul axe de symétrie.,2,13,113000
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,2,14,122500
04-FactualKnowledge,V,La mitose est le processus par lequel les cellules se divisent.,2,15,129900
02-WordList,F,Tourner un lorsque de dedans celle au puisque.,2,16,137300
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,2,17,145000
02-WordList,F,"Lui eux puis, duquel verre souterrain côté.",2,18,150600
07-ArithmeticPrinciple,F,Le résultat d'une soustraction est toujours négatif.,2,19,160100
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",2,20,167800
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",2,21,174900
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",2,22,182000
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",2,23,191500
06-TheoryOfMind,VF,"Pour Ronaldo, le football est un art.",2,24,198900
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,2,25,207500
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",2,26,214900
01-PseudowordList,FC,"Kjxlzjd ww Kxbvgnmrc, dpslljfh hr dktw jdnmd ch zwrqrcz bmt.",2,27,220800
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,2,28,226700
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,2,29,235900
04-FactualKnowledge,F,Le veau est le petit de la chèvre.,2,30,243900
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,2,31,251900
01-PseudowordList,FC,"Bct r'Bhchjs sxblg, chdds frjjbxj sxns rm drphxdqqt.",2,32,259300
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,2,33,268500
08-Calculation,F,La division de quatorze par sept donne trois.,2,34,275900
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",2,35,284500
05-ContextualKnowledge,FV,"En Amazonie, les araignées sont des animaux sans danger.",2,36,291600
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,2,37,300500
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",2,38,308500
03-MeaninglessSentence,F,Le drapeau est une vieille analyse de la vitre.,2,39,315900
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",2,40,324200
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,2,41,330100
01-PseudowordList,FP,Arce xa radoures ajousait mui azoto af fingé ox.,2,42,339300
05-ContextualKnowledge,VV,"A New York, les immeubles sont de hauts bâtiments modernes.",2,43,345200
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,2,44,355300
03-MeaninglessSentence,F,"D'après les compagnies, Arizona a la vache d'une terre.",2,45,364500
06-TheoryOfMind,VV,"D'après Galilée, la terre est de forme sphérique.",2,46,372500
04-FactualKnowledge,F,La pleine lune a lieu plusieurs fois chaque mois.,2,47,383500
