cond,truth_val,sentence,bloc,order,onset
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",1,0,6000
03-MeaninglessSentence,F,"Selon la voiture, la grimace a été pliée sur cette application.",1,1,14900
08-Calculation,V,La division de seize par quatre vaut quatre.,1,2,21100
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,1,3,28800
09-Geometry,F,Les faces d'un cube sont des triangles.,1,4,36500
09-Geometry,V,Un angle droit est plus grand qu'un angle aigu.,1,5,46600
08-Calculation,V,Le double du nombre neuf vaut dix huit.,1,6,55500
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",1,7,66500
01-PseudowordList,FC,"Cv phsh f'Hnbgqztglb, lld lgcpt wlgxvfzhz sdn rx hr.",1,8,75100
04-FactualKnowledge,F,La primevère est une plante vénéneuse et épineuse.,1,9,83700
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,1,10,91700
01-PseudowordList,FP,"Bosa juvestoue, f'ia f'ia avoiser purrote duchagigon pentié ys sermet.",1,11,100900
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,1,12,108000
05-ContextualKnowledge,VF,"En Irlande, avoir les cheveux roux est assez courant.",1,13,115400
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",1,14,123400
05-ContextualKnowledge,VV,"En Allemagne, tous les enfants doivent aller à l'école.",1,15,130800
04-FactualKnowledge,V,La mitose est le processus par lequel les cellules se divisent.,1,16,138800
04-FactualKnowledge,F,Les algues vertes sont des plantes aquatiques.,1,17,146200
02-WordList,F,"Est le une, comme mégot trop économie.",1,18,155100
03-MeaninglessSentence,F,Les attributions abstraites se plient près de l'album.,1,19,162800
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,1,20,170200
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,21,176100
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,1,22,186200
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,1,23,194800
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,1,24,202500
07-ArithmeticPrinciple,F,Le carré d'un nombre impair est un nombre pair.,1,25,211400
06-TheoryOfMind,VF,"Pour Ronaldo, le football est un art.",1,26,220300
05-ContextualKnowledge,FV,"Dans le métro parisien, les trains transportent des céréales.",1,27,226200
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,1,28,233000
09-Geometry,V,Tous les points d'un cercle sont à égale distance du centre.,1,29,241300
03-MeaninglessSentence,F,"Selon le bois, la plume est le pompier des disques saisonniers.",1,30,248400
07-ArithmeticPrinciple,V,Une fraction est la division d'un nombre entier par un autre.,1,31,254900
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,1,32,264400
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,1,33,271800
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,1,34,283400
01-PseudowordList,FC,Pdkgprnc vfkbd r'gkxnj bpjs rx lfknhwxrwz qmphddpjf dvnmn.,1,35,291700
04-FactualKnowledge,V,L'eau gèle à la température de zéro degrés centigrades.,1,36,300900
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,1,37,310100
03-MeaninglessSentence,F,"Pour une mélancolie, piloter offre le programme chaud à ses savons.",1,38,316300
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",1,39,323700
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,40,331700
04-FactualKnowledge,F,Le veau est le petit de la chèvre.,1,41,338500
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",1,42,345300
07-ArithmeticPrinciple,F,Un nombre multiplié par zéro est égal à lui même.,1,43,352100
