cond,truth_val,sentence,bloc,order,onset
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,1,0,6000
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,1,1,14600
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,1,2,23500
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,1,3,31500
03-MeaninglessSentence,F,Un bol de pain vaut son loup de jaune contraire.,1,4,43100
05-ContextualKnowledge,VF,"Selon la Bible, l'univers a été créé en quelques jours.",1,5,51400
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,1,6,59700
05-ContextualKnowledge,VF,"A Londres, les voitures roulent à gauche de la chaussée.",1,7,67400
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,1,8,76600
02-WordList,F,"Demain manger, même son comme donc en le tu vous si.",1,9,84300
03-MeaninglessSentence,F,Le bal de l'ombre matérielle est toujours gratuit.,1,10,93500
09-Geometry,F,"Plus un triangle est grand, plus ses angles sont grands.",1,11,103600
04-FactualKnowledge,V,La rose est la fleur d'une plante épineuse.,1,12,110700
06-TheoryOfMind,FF,"Pour Einstein, la bombe atomique est sans danger.",1,13,117500
09-Geometry,F,Les côtés d'un losange peuvent être de différentes longueurs.,1,14,126400
04-FactualKnowledge,F,Les phrases françaises se lisent de la droite vers la gauche.,1,15,133800
08-Calculation,F,Dix sept est la racine carrée de cent quatre vingt onze.,1,16,140600
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,1,17,148000
02-WordList,F,Rouge les se d'après de celle toutefois.,1,18,158100
09-Geometry,V,Un carré possède des axes de symétrie.,1,19,166400
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,20,173200
05-ContextualKnowledge,FF,"En Inde, le dinar est la monnaie courante.",1,21,179700
07-ArithmeticPrinciple,F,Tous les entiers sont des nombres impairs.,1,22,187700
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,1,23,197200
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,24,205200
02-WordList,F,Qui un est pôle auxquels concombre multiplication mire mer.,1,25,212900
09-Geometry,V,Les côtés d'un triangle équilatéral ont la même longueur.,1,26,220600
05-ContextualKnowledge,FV,"Au Burundi, les médecins sont remboursés par la sécurité sociale.",1,27,229800
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",1,28,235400
06-TheoryOfMind,VF,"Selon le pape, la mort est le début d'une vie éternelle.",1,29,246400
07-ArithmeticPrinciple,V,Un nombre positif fois un nombre négatif donne un nombre négatif.,1,30,252600
03-MeaninglessSentence,F,"Aux télégrammes, les pompiers sont crachés par la blessure.",1,31,259700
04-FactualKnowledge,F,La vapeur d'eau se condense uniquement sur les arbres.,1,32,267700
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,1,33,277200
08-Calculation,F,Le résultat de vingt trois fois deux vaut neuf.,1,34,286400
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,1,35,295300
02-WordList,F,Douceur poisson grimace la selon pourtant se d'une avec.,1,36,305700
08-Calculation,F,La division de quatorze par sept donne trois.,1,37,313700
02-WordList,F,La de avant par solution couleur chambre bruit.,1,38,322900
07-ArithmeticPrinciple,F,La différence de nombres négatifs est toujours positive.,1,39,330600
