cond,truth_val,sentence,bloc,order,onset
01-PseudowordList,FP,Af ji Sauvrue futo xa mui labilonte sabager digrent loum.,1,0,6000
04-FactualKnowledge,V,La photosynthèse se produit grâce à l'énergie lumineuse.,1,1,12500
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,1,2,21100
03-MeaninglessSentence,F,Un poulet est un cercle de chiffres international.,1,3,30000
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,1,4,38600
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,5,47800
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,1,6,56100
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,1,7,63200
03-MeaninglessSentence,F,La décision pluvieuse est un inconvénient sans fauteuil.,1,8,72100
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,1,9,81600
01-PseudowordList,FP,Af adossot sap sermet loum ja o juxetrof.,1,10,88700
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,1,11,94900
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,1,12,104100
07-ArithmeticPrinciple,V,L'addition de nombres strictement positifs est supérieure à ces nombres.,1,13,111200
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,1,14,118900
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",1,15,130500
08-Calculation,F,Trente cinq moins six fait cent soixante dix neuf.,1,16,137300
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,1,17,144700
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,18,150300
07-ArithmeticPrinciple,V,Un nombre négatif élevé au carré devient positif.,1,19,158300
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,1,20,166300
04-FactualKnowledge,V,L'eau gèle à la température de zéro degrés centigrades.,1,21,173700
04-FactualKnowledge,F,L'écureuil est l'animal terrestre le plus grand d'Amérique.,1,22,180800
02-WordList,F,Soif échapper chaque pour si d'un est.,1,23,188200
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",1,24,194100
04-FactualKnowledge,V,Les flocons de neige ont des formes très variées.,1,25,203600
01-PseudowordList,FC,"Rx q'nbhzpg, bmt ww ww wsljh rrhtzqq rx lz.",1,26,211600
