cond,truth_val,sentence,bloc,order,onset
09-Geometry,V,Un carré possède des axes de symétrie.,1,0,6000
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,1,1,12800
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",1,2,21400
01-PseudowordList,FC,Czvbqjljjqhw ttdftjgm Xrcplgdx ch pmv tjsj xthsqfsj gkxnj.,1,3,29400
04-FactualKnowledge,F,Les aurores boréales ont lieu près de l'équateur.,1,4,38900
03-MeaninglessSentence,F,Les livres brutaux se gavent de liberté aimablement.,1,5,46000
07-ArithmeticPrinciple,V,L'addition de nombres strictement positifs est supérieure à ces nombres.,1,6,55200
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",1,7,62600
01-PseudowordList,FP,Futo dua sustirer ja nua ua Sermet fratiner.,1,8,70600
05-ContextualKnowledge,FV,"Dans le métro parisien, les trains transportent des céréales.",1,9,79800
02-WordList,F,Membres de se près de eux me quand.,1,10,86900
05-ContextualKnowledge,FF,"Aux Etats Unis, les études universitaires sont gratuites.",1,11,94300
05-ContextualKnowledge,FF,"Au Kenya, les lacs des plaines gèlent régulièrement.",1,12,100200
09-Geometry,V,Les angles d'un polygone régulier sont de la même taille.,1,13,108200
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,1,14,117400
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,1,15,123300
08-Calculation,V,Cinquante pour cent de trente a comme valeur quinze.,1,16,131300
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,1,17,138400
05-ContextualKnowledge,FV,"A Paris, la Voie Lactée est souvent visible la nuit.",1,18,145800
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,1,19,155000
06-TheoryOfMind,FV,"Pour Mozart, la batterie donne le rythme de la musique.",1,20,164500
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,1,21,173100
02-WordList,F,Selon alors visage avions pleine condition jamais.,1,22,181100
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,1,23,187900
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",1,24,195900
09-Geometry,V,Un carré est une figure dont tous les côtés sont égaux.,1,25,201800
01-PseudowordList,FC,Tmm vzpmtgrn tmm kqkv lfmshdk czxmhx ch wpffxh mpg hswb ttz.,1,26,209200
