cond,truth_val,sentence,bloc,order,onset
04-FactualKnowledge,V,La baleine est un énorme mammifère qui vit en mer.,1,0,6000
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",1,1,17600
05-ContextualKnowledge,FF,"Dans les plaines des Pays Bas, marcher est une activité épuisante.",1,2,24100
02-WordList,F,La de avant par solution couleur chambre bruit.,1,3,30900
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",1,4,39800
09-Geometry,F,"Plus un triangle est grand, plus ses angles sont grands.",1,5,45700
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,6,54600
08-Calculation,F,Deux fois cinquante font cent quarante quatre.,1,7,62300
08-Calculation,F,Le triple de seize est plus grand que quatre cent cinquante.,1,8,71800
07-ArithmeticPrinciple,F,Le résultat d'une division est toujours un nombre entier.,1,9,79200
09-Geometry,V,Les lignes parallèles ne se croisent pas.,1,10,89300
06-TheoryOfMind,FF,"D'après les humoristes, rire est mauvais pour la santé.",1,11,96100
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,12,102600
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,1,13,112100
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,1,14,120400
04-FactualKnowledge,V,L'eau gèle à la température de zéro degrés centigrades.,1,15,126900
02-WordList,F,Tourner un lorsque de dedans celle au puisque.,1,16,134300
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,17,141700
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,1,18,149700
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,19,159800
02-WordList,F,Cependant elle éléments chat demander courant amour fruits.,1,20,165700
08-Calculation,V,La multiplication six fois dix correspond à soixante.,1,21,174300
02-WordList,F,Sombre titille manteau cité chaud sans te pour mais dans cependant.,1,22,183200
04-FactualKnowledge,F,La primevère est une plante vénéneuse et épineuse.,1,23,192400
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,24,199200
06-TheoryOfMind,FV,"Pour Napoléon, Austerlitz est le nom d'une gare.",1,25,207200
03-MeaninglessSentence,F,La décoration se déduit grâce à l'espoir moléculaire.,1,26,216400
07-ArithmeticPrinciple,F,On double un nombre en le multipliant par lui même.,1,27,225300
03-MeaninglessSentence,F,"Pour chaque assoiffé, s'évader est une majorité.",1,28,234500
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,1,29,243100
05-ContextualKnowledge,VV,"En France, le homard est un aliment raffiné.",1,30,251100
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,1,31,258500
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,1,32,267700
02-WordList,F,"Insigne en tous, eux mais ou pourtant ont auxquelles celle.",1,33,276300
