cond,truth_val,sentence,bloc,order,onset
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",1,0,6000
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,1,1,14000
05-ContextualKnowledge,FF,"En Afrique du Sud, le diamant est une pierre sans valeur.",1,2,22900
05-ContextualKnowledge,VV,"A New York, les immeubles sont de hauts bâtiments modernes.",1,3,30600
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",1,4,38600
08-Calculation,F,Deux fois cinquante font cent quarante quatre.,1,5,47800
01-PseudowordList,FC,Jlnpn wxp bhwcrc cdmkdr nfssdcp lld cjk wvfcdqnv jq.,1,6,53700
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,1,7,63200
01-PseudowordList,FC,"Kjxlzjd ww Kxbvgnmrc, dpslljfh hr dktw jdnmd ch zwrqrcz bmt.",1,8,72100
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,1,9,77700
09-Geometry,V,Tous les points d'un cercle sont à égale distance du centre.,1,10,84800
05-ContextualKnowledge,FF,"En Inde, le dinar est la monnaie courante.",1,11,92500
05-ContextualKnowledge,FV,"A l'équateur, la durée du jour est plus courte en hiver.",1,12,101700
09-Geometry,V,Un point peut être traversé par un nombre infini de lignes.,1,13,108500
02-WordList,F,"Est le une, comme mégot trop économie.",1,14,116500
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,1,15,124500
06-TheoryOfMind,VF,"Pour les grecs, le mont Olympe est une montagne sacrée.",1,16,131600
08-Calculation,V,Quarante huit correspond au résultat de douze fois quatre.,1,17,139600
01-PseudowordList,FP,Futo dua sustirer ja nua ua Sermet fratiner.,1,18,147900
08-Calculation,F,La division de quatorze par sept donne trois.,1,19,157400
03-MeaninglessSentence,F,Tous les cafés appris sont des moments bavardes.,1,20,164800
06-TheoryOfMind,FV,"Pour Céline Dion, jouer de la musique est un hobby.",1,21,171600
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,1,22,180500
01-PseudowordList,FP,"Bosa juvestoue, f'ia f'ia avoiser purrote duchagigon pentié ys sermet.",1,23,186400
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,1,24,192900
07-ArithmeticPrinciple,V,Un nombre négatif élevé au carré devient positif.,1,25,200300
02-WordList,F,Période petit aux sur cette dans les est car ses.,1,26,209500
08-Calculation,V,Le résultat de sept moins trois vaut le nombre quatre.,1,27,216600
04-FactualKnowledge,V,Le corps humain est formé par des milliards de cellules.,1,28,224000
03-MeaninglessSentence,F,Toute base jeune peut être chère à une girafe.,1,29,230800
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",1,30,242400
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,31,250100
01-PseudowordList,FP,Pesagé beci fic radoures nouk saxi o boiniplase ja.,1,32,258400
09-Geometry,F,Un triangle peut avoir plusieurs angles droits.,1,33,265800
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,1,34,272300
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,1,35,282400
03-MeaninglessSentence,F,Les livres brutaux se gavent de liberté aimablement.,1,36,291900
06-TheoryOfMind,VF,"Pour Mowgli, la panthère noire est un animal affectueux.",1,37,299900
06-TheoryOfMind,FV,"Pour Johnny Hallyday, chanter est un hobby.",1,38,308500
01-PseudowordList,FC,Qgrzkxcg wstgk tmm bmt qfzpx pwfkk wpffxh x ch ww.,1,39,315300
04-FactualKnowledge,F,Les phrases françaises se lisent de la droite vers la gauche.,1,40,324800
09-Geometry,F,Les côtés d'un losange peuvent être de différentes longueurs.,1,41,332200
05-ContextualKnowledge,FV,"Sur la planète Mars, la lune entraîne des marées.",1,42,339300
03-MeaninglessSentence,F,La décision pluvieuse est un inconvénient sans fauteuil.,1,43,347000
04-FactualKnowledge,F,Les algues vertes sont des plantes aquatiques.,1,44,355600
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",1,45,365700
