cond,truth_val,sentence,bloc,order,onset
08-Calculation,F,La division de trente trois par deux donne quatorze.,1,0,6000
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,1,1,14000
07-ArithmeticPrinciple,F,Le résultat d'une soustraction est toujours négatif.,1,2,25600
03-MeaninglessSentence,F,"En vérité, tous les gouvernements doivent retrouver à l'année.",1,3,34500
02-WordList,F,Période petit aux sur cette dans les est car ses.,1,4,40700
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",1,5,49000
01-PseudowordList,FP,Futo dua sustirer ja nua ua Sermet fratiner.,1,6,55800
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,7,65000
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,1,8,74200
05-ContextualKnowledge,VF,"Au Japon, manger bruyamment est une forme de politesse.",1,9,82800
06-TheoryOfMind,VF,"Selon les intégristes chrétiens, Adam est notre ancêtre.",1,10,92300
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",1,11,101800
03-MeaninglessSentence,F,La sensation est l'allumeur qui mange la douleur.,1,12,110700
02-WordList,F,Le d'une est tous les grave création partie mesure mouvement.,1,13,119600
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",1,14,126400
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,1,15,132900
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",1,16,141200
06-TheoryOfMind,VV,"Selon Darwin, l'homme est le cousin des singes.",1,17,150400
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,1,18,159900
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",1,19,167900
07-ArithmeticPrinciple,V,Une fraction est la division d'un nombre entier par un autre.,1,20,175600
03-MeaninglessSentence,F,Toute base jeune peut être chère à une girafe.,1,21,184200
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,1,22,190400
03-MeaninglessSentence,F,On tue un astre en le grossissant avec des convictions.,1,23,199300
09-Geometry,V,Les losanges et les carrés ont des côtés égaux.,1,24,206100
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,1,25,213500
02-WordList,F,Pigmées les d'une toute et sans auquel.,1,26,222100
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,27,230100
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,1,28,237500
05-ContextualKnowledge,FF,"Au Kenya, les lacs des plaines gèlent régulièrement.",1,29,247600
07-ArithmeticPrinciple,F,Un nombre multiplié par un est égal à zéro.,1,30,254400
01-PseudowordList,FC,Zgfvvh sdn Lshvzj sdtdrzf g'rnsrkfxx tmm xkrn nmhnxmd zgfvvh ch qfchmc.,1,31,261800
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,1,32,270700
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,1,33,278100
09-Geometry,F,Les points d'un carré sont à égale distance de son centre.,1,34,287000
