cond,truth_val,sentence,bloc,order,onset
01-PseudowordList,FC,"Rx q'nbhzpg, bmt ww ww wsljh rrhtzqq rx lz.",1,0,6000
03-MeaninglessSentence,F,Un bol de pain vaut son loup de jaune contraire.,1,1,13400
05-ContextualKnowledge,VF,"A Londres, les voitures roulent à gauche de la chaussée.",1,2,19000
04-FactualKnowledge,V,Une encyclopédie permet de diffuser le savoir à de nombreux lecteurs.,1,3,27000
04-FactualKnowledge,F,Les dinosaures sont des mammifères qui ont disparu.,1,4,34700
05-ContextualKnowledge,FV,"Sur la planète Mars, la lune entraîne des marées.",1,5,43300
07-ArithmeticPrinciple,F,Un nombre auquel on soustrait zéro reste égal à lui même.,1,6,53400
08-Calculation,V,La somme de soixante treize et deux donne soixante quinze.,1,7,62600
05-ContextualKnowledge,VF,"En Chine, les baguettes servent de couverts à table.",1,8,68800
03-MeaninglessSentence,F,Le costume d'un melon est le frère de son gazon.,1,9,76500
06-TheoryOfMind,VV,"Selon Darwin, l'homme est le cousin des singes.",1,10,85100
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,1,11,91000
06-TheoryOfMind,VF,"Pour Marie Antoinette, la monarchie est le meilleur régime politique.",1,12,100200
09-Geometry,V,Des lignes sont perpendiculaires quand elles forment un angle droit.,1,13,106100
08-Calculation,F,Quarante divisé par deux fait soixante huit.,1,14,114700
03-MeaninglessSentence,F,"Pour une mélancolie, piloter offre le programme chaud à ses savons.",1,15,121800
09-Geometry,V,Les côtés d'un triangle équilatéral ont la même longueur.,1,16,129200
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,1,17,136900
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,1,18,144300
08-Calculation,F,Dix sept est la racine carrée de cent quatre vingt onze.,1,19,153200
02-WordList,F,"Insigne en tous, eux mais ou pourtant ont auxquelles celle.",1,20,161500
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,1,21,168900
07-ArithmeticPrinciple,V,Un nombre positif fois un nombre négatif donne un nombre négatif.,1,22,176600
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,23,184000
01-PseudowordList,FP,"Orfèvra fef Motisli, sinie lézurage arce xa ji sermet mui figla.",1,24,190800
06-TheoryOfMind,VV,"D'après les experts climat, la Terre se réchauffe.",1,25,199700
07-ArithmeticPrinciple,V,Une fraction est la division d'un nombre entier par un autre.,1,26,206500
09-Geometry,F,Les points d'un carré sont à égale distance de son centre.,1,27,214200
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",1,28,222500
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",1,29,231100
04-FactualKnowledge,V,Le calendrier grégorien est utilisé dans la plupart des pays occidentaux.,1,30,238500
02-WordList,F,Soif échapper chaque pour si d'un est.,1,31,246800
05-ContextualKnowledge,VV,"En Allemagne, tous les enfants doivent aller à l'école.",1,32,255700
01-PseudowordList,FC,"Dxs rwlthlk cmgdkr, blvx ch xvrmdhk svtfr.",1,33,264600
04-FactualKnowledge,F,La vapeur d'eau se condense uniquement sur les arbres.,1,34,272600
02-WordList,F,"Voilier tigres, carafe selon de une chacun plus.",1,35,280600
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,1,36,290700
06-TheoryOfMind,FV,"D'après Astérix, les romains dominent tous les gaulois.",1,37,298700
04-FactualKnowledge,F,Les aurores boréales ont lieu près de l'équateur.,1,38,309700
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,1,39,316800
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,1,40,324800
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,1,41,336400
05-ContextualKnowledge,FF,"Au Kenya, les lacs des plaines gèlent régulièrement.",1,42,343800
08-Calculation,F,Cinquante est plus petit que trente quatre.,1,43,350300
06-TheoryOfMind,FF,"D'après les humoristes, rire est mauvais pour la santé.",1,44,356200
05-ContextualKnowledge,VV,"Dans la mythologie grecque, le cheval de Troie est un piège.",1,45,365100
09-Geometry,V,Les angles d'un polygone régulier sont de la même taille.,1,46,374600
03-MeaninglessSentence,F,Un sol de vieux ciel chante bêtement un verre d'énergie.,1,47,381400
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,1,48,388800
06-TheoryOfMind,FV,"Pour Mozart, la batterie donne le rythme de la musique.",1,49,397100
07-ArithmeticPrinciple,F,Le résultat d'une division est toujours un nombre entier.,1,50,403600
02-WordList,F,Sans pour est dont décide journal effacer assis.,1,51,410700
01-PseudowordList,FC,Tmm vzpmtgrn tmm kqkv lfmshdk czxmhx ch wpffxh mpg hswb ttz.,1,52,416600
02-WordList,F,Qui un est pôle auxquels concombre multiplication mire mer.,1,53,427000
04-FactualKnowledge,V,Les flocons de neige ont des formes très variées.,1,54,434100
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,1,55,442100
08-Calculation,V,Vingt sept divisé par trois donne comme résultat neuf.,1,56,450100
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,1,57,458100
05-ContextualKnowledge,FF,"En Afrique du Sud, le diamant est une pierre sans valeur.",1,58,467000
01-PseudowordList,FP,"Bosa juvestoue, f'ia f'ia avoiser purrote duchagigon pentié ys sermet.",1,59,476500
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",1,60,485700
01-PseudowordList,FP,Af ji Sauvrue futo xa mui labilonte sabager digrent loum.,1,61,494900
07-ArithmeticPrinciple,F,Le carré d'un nombre impair est un nombre pair.,1,62,502000
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,1,63,511500
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,64,518000
02-WordList,F,Nombre cannelle assemblée est une le de en.,1,65,525400
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,1,66,532200
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,1,67,541700
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,1,68,550900
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,1,69,557100
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,1,70,563900
06-TheoryOfMind,VF,"Pour Ronaldo, le football est un art.",1,71,572800
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",2,0,6000
02-WordList,F,La de avant par solution couleur chambre bruit.,2,1,17000
02-WordList,F,Le selon à vertes doux saison boire canapé doivent.,2,2,25000
06-TheoryOfMind,VF,"Pour les indiens d'Amérique, les armes à feu sont magiques.",2,3,33900
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,2,4,39800
05-ContextualKnowledge,FF,"En Bretagne, la température atteint souvent des sommets.",2,5,49000
06-TheoryOfMind,FV,"Selon Donald Trump, le changement climatique est inquiétant.",2,6,54900
01-PseudowordList,FP,"Xa ji piz Prouelle, rattatureriton ja jaxe.",2,7,66500
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,2,8,74500
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,2,9,82200
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,2,10,89900
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,2,11,98200
09-Geometry,V,Tout polygone peut entrer dans un cercle.,2,12,105000
07-ArithmeticPrinciple,V,Tous les nombres entiers sont divisibles par un.,2,13,113300
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",2,14,121300
04-FactualKnowledge,V,Le corps humain est formé par des milliards de cellules.,2,15,129900
02-WordList,F,Tourner un lorsque de dedans celle au puisque.,2,16,137600
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,2,17,145600
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,2,18,155100
03-MeaninglessSentence,F,"Pour chaque assoiffé, s'évader est une majorité.",2,19,163400
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,2,20,169900
01-PseudowordList,FP,Arce xa radoures ajousait mui azoto af fingé ox.,2,21,177300
02-WordList,F,Un puisque me pendant rouge lapin télégramme pouce.,2,22,187400
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,2,23,194800
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",2,24,200700
01-PseudowordList,FC,"Bct r'Bhchjs sxblg, chdds frjjbxj sxns rm drphxdqqt.",2,25,210200
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,2,26,216400
05-ContextualKnowledge,FF,"Sur Mars, l'atmosphère est composée principalement d'oxygène.",2,27,225300
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,2,28,231800
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",2,29,238900
07-ArithmeticPrinciple,F,Un nombre multiplié par zéro est égal à lui même.,2,30,248400
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",2,31,258800
03-MeaninglessSentence,F,Tous les cafés appris sont des moments bavardes.,2,32,265900
04-FactualKnowledge,V,Le caméléon est un animal qui change de couleur.,2,33,275100
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,2,34,283700
09-Geometry,F,Un rectangle a un seul axe de symétrie.,2,35,291700
03-MeaninglessSentence,F,"Selon le bois, la plume est le pompier des disques saisonniers.",2,36,300900
06-TheoryOfMind,VF,"Pour un créationniste, Dieu est à l'origine de la vie.",2,37,307700
05-ContextualKnowledge,FV,"A l'équateur, la durée du jour est plus courte en hiver.",2,38,316900
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,2,39,324900
07-ArithmeticPrinciple,V,La multiplication est le contraire de la division.,2,40,332900
07-ArithmeticPrinciple,F,Tous les nombres négatifs sont des nombres impairs.,2,41,339400
02-WordList,F,Compte histoire production la une de est un enfin soit.,2,42,348600
05-ContextualKnowledge,VV,"Aux Pays Bas, les moulins fonctionnent avec le vent.",2,43,356000
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,2,44,363700
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",2,45,370500
08-Calculation,F,La moitié du nombre cinquante quatre égale trente sept.,2,46,377900
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",2,47,385000
05-ContextualKnowledge,VF,"Selon la Bible, l'univers a été créé en quelques jours.",2,48,392400
08-Calculation,V,L'addition de dix huit et trois fait vingt et un.,2,49,402500
01-PseudowordList,FC,"Kjxlzjd ww Kxbvgnmrc, dpslljfh hr dktw jdnmd ch zwrqrcz bmt.",2,50,411400
04-FactualKnowledge,V,La tragédie classique est fondée sur une unité de lieu.,2,51,420300
01-PseudowordList,FC,Czvbqjljjqhw ttdftjgm Xrcplgdx ch pmv tjsj xthsqfsj gkxnj.,2,52,427700
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",2,53,435100
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,2,54,442200
08-Calculation,F,Sept fois sept est plus grand que cinquante quatre.,2,55,449300
04-FactualKnowledge,V,Les perles sont fabriquées par les huîtres dans la mer.,2,56,457000
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,2,57,465600
05-ContextualKnowledge,FV,"A Paris, la Voie Lactée est souvent visible la nuit.",2,58,473000
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",2,59,479200
08-Calculation,V,Le double du nombre neuf vaut dix huit.,2,60,486600
09-Geometry,F,Le périmètre d'un cercle est le triple de son rayon.,2,61,493400
03-MeaninglessSentence,F,La décoration se déduit grâce à l'espoir moléculaire.,2,62,502900
04-FactualKnowledge,F,L'hiver est la saison la plus chaude de l'année.,2,63,510900
09-Geometry,V,Un cercle a un nombre infini d'axes de symétrie.,2,64,519800
03-MeaninglessSentence,F,"D'après les compagnies, Arizona a la vache d'une terre.",2,65,525700
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,2,66,534600
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,2,67,542900
07-ArithmeticPrinciple,V,Un nombre négatif élevé au carré devient positif.,2,68,552100
02-WordList,F,Période petit aux sur cette dans les est car ses.,2,69,560700
03-MeaninglessSentence,F,Le drapeau est une vieille analyse de la vitre.,2,70,567500
01-PseudowordList,FP,"Cideux ronguais, avoule osaneprin dive pilop rupeur sopal.",2,71,576400
05-ContextualKnowledge,VV,"En France, le homard est un aliment raffiné.",3,0,6000
06-TheoryOfMind,VV,"D'après Galilée, la terre est de forme sphérique.",3,1,11900
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",3,2,19900
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",3,3,28800
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,3,4,38000
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,3,5,49000
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,3,6,57000
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",3,7,64700
