cond,truth_val,sentence,bloc,order,onset
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,1,0,6000
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",1,1,12500
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",1,2,21400
02-WordList,F,Selon alors visage avions pleine condition jamais.,1,3,31500
05-ContextualKnowledge,FV,"En Amazonie, les araignées sont des animaux sans danger.",1,4,40700
07-ArithmeticPrinciple,F,Le carré d'un nombre impair est un nombre pair.,1,5,49300
09-Geometry,V,Les losanges et les carrés ont des côtés égaux.,1,6,58200
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",1,7,67400
06-TheoryOfMind,FF,"Selon les physiciens, les atomes sont des objets pleins.",1,8,73900
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,9,80700
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",1,10,87500
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",1,11,94900
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",1,12,102900
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,1,13,113300
01-PseudowordList,FP,"Xa ji piz Prouelle, rattatureriton ja jaxe.",1,14,123400
04-FactualKnowledge,V,La tragédie classique est fondée sur une unité de lieu.,1,15,130800
02-WordList,F,Nombre cannelle assemblée est une le de en.,1,16,138800
02-WordList,F,"Devant décide, lumière gouvernement est que ainsi sans aux plus de.",1,17,148000
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",1,18,156900
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",1,19,167900
05-ContextualKnowledge,VF,"Dans la mer, les mammifères ont des nageoires et un évent.",1,20,175300
04-FactualKnowledge,V,Les chenilles sont des insectes qui se transforment en papillon.,1,21,183600
06-TheoryOfMind,VF,"Pour les indiens d'Amérique, les armes à feu sont magiques.",1,22,191900
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",1,23,197800
01-PseudowordList,FC,"Rx q'nbhzpg, bmt ww ww wsljh rrhtzqq rx lz.",1,24,207000
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,1,25,215000
04-FactualKnowledge,F,Les phrases françaises se lisent de la droite vers la gauche.,1,26,223900
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,1,27,231300
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,28,238400
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,1,29,247600
07-ArithmeticPrinciple,V,Un nombre négatif élevé au carré devient positif.,1,30,254700
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,1,31,262700
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,1,32,270700
