cond,truth_val,sentence,bloc,order,onset
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,1,0,6000
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,1,13400
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,1,2,21100
06-TheoryOfMind,FV,"Pour Johnny Hallyday, chanter est un hobby.",1,3,28500
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",1,4,37700
04-FactualKnowledge,V,La mitose est le processus par lequel les cellules se divisent.,1,5,47200
09-Geometry,F,"Plus un triangle est grand, plus ses angles sont grands.",1,6,54900
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,1,7,65300
02-WordList,F,La est alors les d'après intérieur venir gros faisant papier dents.,1,8,70900
05-ContextualKnowledge,FF,"En Afrique du Sud, le diamant est une pierre sans valeur.",1,9,79500
06-TheoryOfMind,FF,"Selon Christophe Colomb, la terre est plate.",1,10,86600
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",1,11,92500
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,1,12,99300
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,1,13,105200
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,14,114700
06-TheoryOfMind,VV,"D'après les experts climat, la Terre se réchauffe.",1,15,123900
05-ContextualKnowledge,VF,"Dans les îles volcaniques, le sable est noir.",1,16,130400
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,1,17,137500
01-PseudowordList,FC,Qgrzkxcg wstgk tmm bmt qfzpx pwfkk wpffxh x ch ww.,1,18,147000
04-FactualKnowledge,V,La baleine est un énorme mammifère qui vit en mer.,1,19,156200
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",1,20,163600
09-Geometry,V,Un carré possède des axes de symétrie.,1,21,172500
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,22,180800
08-Calculation,F,La division de quatorze par sept donne trois.,1,23,189100
09-Geometry,F,Un cercle possède de nombreux côtés rectilignes.,1,24,197100
02-WordList,F,Membres de se près de eux me quand.,1,25,204200
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",1,26,210700
03-MeaninglessSentence,F,"Selon le bois, la plume est le pompier des disques saisonniers.",1,27,220800
02-WordList,F,Compte histoire production la une de est un enfin soit.,1,28,228200
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,1,29,236200
01-PseudowordList,FP,Af ji Sauvrue futo xa mui labilonte sabager digrent loum.,1,30,245100
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,1,31,252500
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,1,32,260800
