cond,truth_val,sentence,bloc,order,onset
04-FactualKnowledge,F,Les dinosaures sont des mammifères qui ont disparu.,1,0,6000
06-TheoryOfMind,VF,"Selon les intégristes chrétiens, Adam est notre ancêtre.",1,1,14300
08-Calculation,F,Vingt neuf est compris entre quatre et vingt sept.,1,2,23200
08-Calculation,F,Le nombre soixante quatorze vaut beaucoup plus que cent.,1,3,31800
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",1,4,38600
09-Geometry,F,Un losange peut se diviser en carrés.,1,5,50200
07-ArithmeticPrinciple,V,L'ordre d'addition des nombres est sans importance.,1,6,57900
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,1,7,65900
07-ArithmeticPrinciple,F,On double un nombre en le multipliant par lui même.,1,8,73300
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,1,9,80100
09-Geometry,V,Des lignes sont perpendiculaires quand elles forment un angle droit.,1,10,87800
03-MeaninglessSentence,F,La sensation est l'allumeur qui mange la douleur.,1,11,95500
08-Calculation,F,La division de quatorze par sept donne trois.,1,12,103500
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",1,13,110600
04-FactualKnowledge,V,Le chameau est un grand mammifère à bosse.,1,14,119500
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",1,15,126600
04-FactualKnowledge,V,Les perles sont fabriquées par les huîtres dans la mer.,1,16,134900
01-PseudowordList,FC,Jlnpn wxp bhwcrc cdmkdr nfssdcp lld cjk wvfcdqnv jq.,1,17,142900
05-ContextualKnowledge,FF,"Sur Mars, l'atmosphère est composée principalement d'oxygène.",1,18,150900
08-Calculation,V,La multiplication six fois dix correspond à soixante.,1,19,158300
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",1,20,168700
06-TheoryOfMind,FV,"D'après Astérix, les romains dominent tous les gaulois.",1,21,176700
07-ArithmeticPrinciple,V,Une fraction est la division d'un nombre entier par un autre.,1,22,185900
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,23,194500
09-Geometry,F,Un hexagone est une figure avec des angles droits.,1,24,202500
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",1,25,209300
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",1,26,216400
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",1,27,222900
08-Calculation,F,Vingt deux correspond au carré de dix huit.,1,28,233000
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",1,29,240100
07-ArithmeticPrinciple,F,Un nombre multiplié par zéro est égal à lui même.,1,30,246900
02-WordList,F,Nombre cannelle assemblée est une le de en.,1,31,255800
03-MeaninglessSentence,F,Tous les cafés appris sont des moments bavardes.,1,32,265000
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,1,33,274500
09-Geometry,F,Des lignes perpendiculaires forment un angle aigu.,1,34,284000
07-ArithmeticPrinciple,F,Le résultat d'une division est toujours un nombre entier.,1,35,292300
02-WordList,F,La après est de armée phénomènes saint états boeuf.,1,36,300000
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,1,37,307400
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,1,38,314500
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,1,39,323700
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,1,40,332600
