cond,truth_val,sentence,bloc,order,onset
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,1,0,6000
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",1,1,15500
03-MeaninglessSentence,F,La solution de bureaux des heures est banale à finir.,1,2,22600
06-TheoryOfMind,VV,"Selon Nelson Mandela, l'apartheid est un système raciste.",1,3,31500
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,1,4,38600
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,1,5,44500
09-Geometry,V,Les losanges et les carrés ont des côtés égaux.,1,6,53700
08-Calculation,V,Cinquante pour cent de trente a comme valeur quinze.,1,7,61100
01-PseudowordList,FC,"Dxs rwlthlk cmgdkr, blvx ch xvrmdhk svtfr.",1,8,68200
08-Calculation,F,Le nombre soixante quatorze vaut beaucoup plus que cent.,1,9,75600
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,1,10,81800
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,11,91000
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",1,12,101100
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,1,13,107900
02-WordList,F,Douceur poisson grimace la selon pourtant se d'une avec.,1,14,117400
09-Geometry,V,Les côtés d'un triangle équilatéral ont la même longueur.,1,15,123900
09-Geometry,V,Un cercle a un nombre infini d'axes de symétrie.,1,16,133400
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,1,17,141100
05-ContextualKnowledge,VV,"Aux Pays Bas, les moulins fonctionnent avec le vent.",1,18,147900
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,1,19,155600
02-WordList,F,Le d'une est tous les grave création partie mesure mouvement.,1,20,163900
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,1,21,175500
04-FactualKnowledge,F,La pleine lune a lieu plusieurs fois chaque mois.,1,22,183500
05-ContextualKnowledge,VF,"En Irlande, avoir les cheveux roux est assez courant.",1,23,191200
04-FactualKnowledge,V,La tragédie classique est fondée sur une unité de lieu.,1,24,200100
08-Calculation,F,Vingt neuf est compris entre quatre et vingt sept.,1,25,208100
01-PseudowordList,FP,Arce xa radoures ajousait mui azoto af fingé ox.,1,26,215500
05-ContextualKnowledge,FV,"Au Vatican, le pape est une personne comme les autres.",1,27,226500
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,1,28,234500
01-PseudowordList,FC,"Cv phsh f'Hnbgqztglb, lld lgcpt wlgxvfzhz sdn rx hr.",1,29,244900
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",1,30,251700
01-PseudowordList,FP,Fonas saxi cadge fef ui ratucluet vitée mui xa.,1,31,259100
09-Geometry,F,Des lignes perpendiculaires forment un angle aigu.,1,32,267400
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",1,33,275400
02-WordList,F,Souvent été car les sont que selon le dans de.,1,34,281300
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,1,35,287500
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",1,36,295500
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",1,37,302300
01-PseudowordList,FP,Futo dua sustirer ja nua ua Sermet fratiner.,1,38,308200
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,1,39,318300
04-FactualKnowledge,V,La mitose est le processus par lequel les cellules se divisent.,1,40,327800
05-ContextualKnowledge,FF,"Sur Mars, l'atmosphère est composée principalement d'oxygène.",1,41,333400
04-FactualKnowledge,F,Un pamphlet est un ensemble de textes mélancoliques.,1,42,340800
02-WordList,F,"Demain manger, même son comme donc en le tu vous si.",1,43,348800
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",1,44,357700
06-TheoryOfMind,FF,"Pour Martin Luther King, la ségrégation raciale est légitime.",1,45,366000
07-ArithmeticPrinciple,V,Un nombre négatif élevé au carré devient positif.,1,46,374900
06-TheoryOfMind,FV,"Pour Mozart, la batterie donne le rythme de la musique.",1,47,382600
07-ArithmeticPrinciple,F,On double un nombre en le multipliant par lui même.,1,48,391200
08-Calculation,V,L'addition de dix huit et trois fait vingt et un.,1,49,398300
