cond,truth_val,sentence,bloc,order,onset
05-ContextualKnowledge,VV,"En Australie, le kangourou est un animal répandu.",1,0,6000
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",1,1,11900
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,2,18700
01-PseudowordList,FC,"Tmm Rhzzrvrfqsvp, ch wwt Xpdzgnlf sdn hslqlxc bpwv mcrcd rx.",1,3,28200
06-TheoryOfMind,VV,"Selon les écrivains, l'Odyssée est un chef d'oeuvre littéraire.",1,4,36200
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,1,5,45100
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,1,6,52200
08-Calculation,V,L'addition de dix huit et trois fait vingt et un.,1,7,61100
09-Geometry,V,Un carré possède des axes de symétrie.,1,8,71200
07-ArithmeticPrinciple,V,Un nombre négatif élevé au carré devient positif.,1,9,81300
06-TheoryOfMind,VV,"Selon les géologues, l'Etna est toujours en activité.",1,10,89300
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",1,11,97900
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",1,12,109500
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,1,13,118400
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",1,14,124000
03-MeaninglessSentence,F,La décision pluvieuse est un inconvénient sans fauteuil.,1,15,131400
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,16,138800
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,1,17,147400
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,1,18,154200
04-FactualKnowledge,V,Le soleil se lève à l'est tous les matins.,1,19,161600
04-FactualKnowledge,V,Les perles sont fabriquées par les huîtres dans la mer.,1,20,167800
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,1,21,175500
01-PseudowordList,FP,Chir ji af radic af o assou zop xa.,1,22,184400
06-TheoryOfMind,FV,"Pour Napoléon, Austerlitz est le nom d'une gare.",1,23,190900
08-Calculation,F,Le nombre soixante quatorze vaut beaucoup plus que cent.,1,24,199200
02-WordList,F,"Devant décide, lumière gouvernement est que ainsi sans aux plus de.",1,25,208100
08-Calculation,F,Trente moins treize moins cinq fait vingt deux.,1,26,217600
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",1,27,225900
07-ArithmeticPrinciple,F,La différence de nombres négatifs est toujours positive.,1,28,233900
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,1,29,241300
08-Calculation,V,Quarante deux moins un donne le nombre quarante et un.,1,30,248400
05-ContextualKnowledge,VF,"En Chine, les baguettes servent de couverts à table.",1,31,257600
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,32,266800
06-TheoryOfMind,FV,"Pour Céline Dion, jouer de la musique est un hobby.",1,33,274500
08-Calculation,F,Sept fois sept est plus grand que cinquante quatre.,1,34,282800
02-WordList,F,Pigmées les d'une toute et sans auquel.,1,35,290800
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",1,36,298200
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,1,37,307400
04-FactualKnowledge,F,La terre tourne autour de la planète Venus.,1,38,314800
07-ArithmeticPrinciple,F,Un nombre multiplié par zéro est égal à lui même.,1,39,324000
08-Calculation,F,Dix sept est la racine carrée de cent quatre vingt onze.,1,40,330800
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,1,41,340000
03-MeaninglessSentence,F,"En vérité, tous les gouvernements doivent retrouver à l'année.",1,42,348000
09-Geometry,F,Un rectangle a un seul axe de symétrie.,1,43,356000
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",1,44,364900
01-PseudowordList,FP,"Ja Saxi Luttelle, julopés fic relinta af ji.",1,45,373800
06-TheoryOfMind,VF,"Pour Marie Antoinette, la monarchie est le meilleur régime politique.",1,46,380300
09-Geometry,F,Un triangle peut avoir plusieurs angles droits.,1,47,388000
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,1,48,395400
07-ArithmeticPrinciple,V,L'addition de nombres strictement positifs est supérieure à ces nombres.,1,49,402500
03-MeaninglessSentence,F,Toute base jeune peut être chère à une girafe.,1,50,409600
05-ContextualKnowledge,VF,"Dans les îles volcaniques, le sable est noir.",1,51,415500
02-WordList,F,Nombre cannelle assemblée est une le de en.,1,52,421700
04-FactualKnowledge,V,Les chenilles sont des insectes qui se transforment en papillon.,1,53,429400
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",1,54,436800
09-Geometry,V,Un triangle équilatéral se divise en deux triangles rectangles.,1,55,446000
03-MeaninglessSentence,F,"Pour une mélancolie, piloter offre le programme chaud à ses savons.",1,56,454600
01-PseudowordList,FC,"Thgtnsxbqvc ncgkl, rx wvfcdqnv gnwjg bcjv hhdlnz vfkbd xlksqpqkmk.",1,57,462300
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,1,58,468200
07-ArithmeticPrinciple,V,La multiplication est le contraire de la division.,1,59,478600
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,1,60,485700
05-ContextualKnowledge,FV,"A l'équateur, la durée du jour est plus courte en hiver.",1,61,494300
02-WordList,F,Rouge les se d'après de celle toutefois.,1,62,502300
02-WordList,F,Un puisque me pendant rouge lapin télégramme pouce.,1,63,508200
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,1,64,515000
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,1,65,526000
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,1,66,534000
06-TheoryOfMind,FF,"Selon Christophe Colomb, la terre est plate.",1,67,541400
09-Geometry,V,La surface d'un rectangle est le produit de ses côtés.,1,68,549700
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,1,69,559200
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,1,70,565700
05-ContextualKnowledge,FV,"A Paris, la Voie Lactée est souvent visible la nuit.",1,71,572500
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,2,0,6000
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,2,1,15200
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,2,2,22600
08-Calculation,F,La division de quatorze par sept donne trois.,2,3,31200
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,2,4,38600
04-FactualKnowledge,F,L'écureuil est l'animal terrestre le plus grand d'Amérique.,2,5,45700
02-WordList,F,"D'après où dans, la le ils lac anticipe bouchon gazon chemise.",2,6,55800
08-Calculation,F,La division de trente trois par deux donne quatorze.,2,7,63200
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",2,8,73300
09-Geometry,F,Les côtés d'un losange peuvent être de différentes longueurs.,2,9,81000
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,2,10,89900
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",2,11,95500
03-MeaninglessSentence,F,Un bol de pain vaut son loup de jaune contraire.,2,12,103500
01-PseudowordList,FP,Arce xa radoures ajousait mui azoto af fingé ox.,2,13,110000
03-MeaninglessSentence,F,"Pour chaque assoiffé, s'évader est une majorité.",2,14,118900
03-MeaninglessSentence,F,"Selon la voiture, la grimace a été pliée sur cette application.",2,15,128400
08-Calculation,V,Quarante huit correspond au résultat de douze fois quatre.,2,16,137600
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",2,17,145600
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",2,18,153000
07-ArithmeticPrinciple,V,Un nombre entier est divisible par un et par lui même.,2,19,161000
08-Calculation,F,Vingt neuf est compris entre quatre et vingt sept.,2,20,169900
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,2,21,178800
04-FactualKnowledge,V,Les flocons de neige ont des formes très variées.,2,22,185600
02-WordList,F,Selon alors visage avions pleine condition jamais.,2,23,193300
03-MeaninglessSentence,F,"Aux télégrammes, les pompiers sont crachés par la blessure.",2,24,200400
05-ContextualKnowledge,FF,"Au Pakistan, tous les enfants sont scolarisés.",2,25,208400
02-WordList,F,Membres de se près de eux me quand.,2,26,215800
01-PseudowordList,FC,"Bct r'Bhchjs sxblg, chdds frjjbxj sxns rm drphxdqqt.",2,27,222900
