cond,truth_val,sentence,bloc,order,onset
09-Geometry,F,Un cercle possède de nombreux côtés rectilignes.,1,0,6000
01-PseudowordList,FP,Arce xa radoures ajousait mui azoto af fingé ox.,1,1,14600
07-ArithmeticPrinciple,F,Un nombre multiplié par un est égal à zéro.,1,2,23500
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",1,3,29400
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,1,4,37700
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",1,5,45100
05-ContextualKnowledge,FV,"Au Burundi, les médecins sont remboursés par la sécurité sociale.",1,6,51900
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,7,59600
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",1,8,69100
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",1,9,77100
08-Calculation,F,La moitié du nombre cinquante quatre égale trente sept.,1,10,84200
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,1,11,92200
05-ContextualKnowledge,FV,"Sur la planète Mars, la lune entraîne des marées.",1,12,101700
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,13,112700
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,1,14,121000
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,1,15,129900
09-Geometry,F,Un losange peut se diviser en carrés.,1,16,137300
01-PseudowordList,FP,"Xa ji piz Prouelle, rattatureriton ja jaxe.",1,17,145000
02-WordList,F,"Voilier tigres, carafe selon de une chacun plus.",1,18,153000
02-WordList,F,Un puisque me pendant rouge lapin télégramme pouce.,1,19,161000
03-MeaninglessSentence,F,Les vieux sont complexes par les feuilles.,1,20,170200
05-ContextualKnowledge,FF,"Dans les plaines des Pays Bas, marcher est une activité épuisante.",1,21,178500
03-MeaninglessSentence,F,La sensation est l'allumeur qui mange la douleur.,1,22,187700
07-ArithmeticPrinciple,V,La somme de plusieurs nombres pairs est un nombre pair.,1,23,196300
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",1,24,203700
04-FactualKnowledge,F,Le veau est le petit de la chèvre.,1,25,211700
03-MeaninglessSentence,F,Le drapeau est une vieille analyse de la vitre.,1,26,217600
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,1,27,226500
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,28,233600
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,29,242200
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,1,30,248100
06-TheoryOfMind,VV,"Selon Nelson Mandela, l'apartheid est un système raciste.",1,31,256100
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,1,32,266200
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,1,33,273900
02-WordList,F,"Insigne en tous, eux mais ou pourtant ont auxquelles celle.",1,34,284000
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,1,35,292900
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,1,36,299100
08-Calculation,V,La racine carrée de trente six est plus grande que cinq.,1,37,307100
03-MeaninglessSentence,F,"Pour une mélancolie, piloter offre le programme chaud à ses savons.",1,38,316600
06-TheoryOfMind,VF,"Pour les grecs, le mont Olympe est une montagne sacrée.",1,39,325500
05-ContextualKnowledge,VV,"Aux Pays Bas, les moulins fonctionnent avec le vent.",1,40,334700
08-Calculation,F,La division de trente trois par deux donne quatorze.,1,41,342700
09-Geometry,V,Les lignes parallèles ne se croisent pas.,1,42,350100
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,1,43,357500
07-ArithmeticPrinciple,F,Le résultat d'une addition est toujours positif.,1,44,364000
04-FactualKnowledge,V,Le noyau de l'atome d'hydrogène est composé d'un seul proton.,1,45,374400
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",1,46,381500
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",1,47,389800
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",1,48,396000
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,1,49,403100
01-PseudowordList,FP,"Cideux ronguais, avoule osaneprin dive pilop rupeur sopal.",1,50,409000
04-FactualKnowledge,F,La planète Terre possède plusieurs satellites naturels.,1,51,418200
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",1,52,424700
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,1,53,432100
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,1,54,439800
06-TheoryOfMind,VF,"Selon le pape, la mort est le début d'une vie éternelle.",1,55,451400
09-Geometry,V,Un triangle équilatéral se divise en deux triangles rectangles.,1,56,458500
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,1,57,465900
04-FactualKnowledge,F,L'hiver est la saison la plus chaude de l'année.,1,58,474500
09-Geometry,V,Un carré possède des axes de symétrie.,1,59,481000
09-Geometry,F,Les côtés d'un losange peuvent être de différentes longueurs.,1,60,487800
04-FactualKnowledge,V,Le chameau est un grand mammifère à bosse.,1,61,495200
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,1,62,502000
02-WordList,F,Nombre cannelle assemblée est une le de en.,1,63,509400
01-PseudowordList,FC,Qgrzkxcg wstgk tmm bmt qfzpx pwfkk wpffxh x ch ww.,1,64,518300
06-TheoryOfMind,FV,"Pour Johnny Hallyday, chanter est un hobby.",1,65,525100
02-WordList,F,Soif échapper chaque pour si d'un est.,1,66,530700
04-FactualKnowledge,V,Le caméléon est un animal qui change de couleur.,1,67,540200
07-ArithmeticPrinciple,V,Un nombre entier est divisible par un et par lui même.,1,68,549100
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,1,69,558300
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",1,70,566000
07-ArithmeticPrinciple,F,Tous les entiers sont des nombres impairs.,1,71,575200
06-TheoryOfMind,FV,"Pour Napoléon, Austerlitz est le nom d'une gare.",2,0,6000
04-FactualKnowledge,V,La photosynthèse se produit grâce à l'énergie lumineuse.,2,1,14900
02-WordList,F,Pigmées les d'une toute et sans auquel.,2,2,20800
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",2,3,28800
07-ArithmeticPrinciple,V,Un nombre positif fois un nombre négatif donne un nombre négatif.,2,4,34700
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,2,5,40600
09-Geometry,V,Tout polygone peut entrer dans un cercle.,2,6,48000
04-FactualKnowledge,V,Une encyclopédie permet de diffuser le savoir à de nombreux lecteurs.,2,7,56300
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,2,8,64300
08-Calculation,F,Vingt neuf est compris entre quatre et vingt sept.,2,9,73500
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,2,10,80600
01-PseudowordList,FP,Xa Sermet Jilopés èchesujeu fic cre mêlide xa nua.,2,11,88000
