cond,truth_val,sentence,bloc,order,onset
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,1,0,6000
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,1,1,14600
02-WordList,F,Qui un est pôle auxquels concombre multiplication mire mer.,1,2,23800
08-Calculation,F,Quarante divisé par deux fait soixante huit.,1,3,32700
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",1,4,41000
03-MeaninglessSentence,F,La collectivité est un arbre parallèle sans doigts.,1,5,48400
01-PseudowordList,FP,"Orfèvra fef Motisli, sinie lézurage arce xa ji sermet mui figla.",1,6,58500
07-ArithmeticPrinciple,F,Le résultat d'une division est toujours un nombre entier.,1,7,64400
05-ContextualKnowledge,FF,"Aux Etats Unis, les études universitaires sont gratuites.",1,8,71200
08-Calculation,F,La division de quatorze par sept donne trois.,1,9,77100
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",1,10,84500
01-PseudowordList,FC,Bct rljbvf glskn lld zgfvvh wwt mdzjzrkdr blvx gkxnj.,1,11,93400
02-WordList,F,Sans pour est dont décide journal effacer assis.,1,12,105000
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,1,13,113000
06-TheoryOfMind,VV,"Selon Nelson Mandela, l'apartheid est un système raciste.",1,14,122200
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,1,15,131100
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,1,16,137000
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,17,144700
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,1,18,155700
06-TheoryOfMind,VF,"Pour Marie Antoinette, la monarchie est le meilleur régime politique.",1,19,164300
07-ArithmeticPrinciple,V,Ajouter zéro ne change pas un nombre.,1,20,170800
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,1,21,180300
05-ContextualKnowledge,VV,"Aux Pays Bas, les moulins fonctionnent avec le vent.",1,22,188300
01-PseudowordList,FP,Af ji Sauvrue futo xa mui labilonte sabager digrent loum.,1,23,195100
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,1,24,204000
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,1,25,209900
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,1,26,217300
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,1,27,226500
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,1,28,233900
04-FactualKnowledge,V,Les perles sont fabriquées par les huîtres dans la mer.,1,29,241000
04-FactualKnowledge,V,La mitose est le processus par lequel les cellules se divisent.,1,30,249900
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,31,257600
03-MeaninglessSentence,F,On tue un astre en le grossissant avec des convictions.,1,32,267700
07-ArithmeticPrinciple,V,La moitié d'un nombre est plus grande que le tiers.,1,33,275700
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,1,34,285200
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,1,35,292600
07-ArithmeticPrinciple,F,On double un nombre en le multipliant par lui même.,1,36,300000
03-MeaninglessSentence,F,Un sol de vieux ciel chante bêtement un verre d'énergie.,1,37,306500
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",1,38,315400
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,1,39,321900
