cond,truth_val,sentence,bloc,order,onset
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",1,0,6000
04-FactualKnowledge,V,Le canari est un petit oiseau chanteur jaune.,1,1,11900
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,1,2,19300
01-PseudowordList,FP,Chir ji af radic af o assou zop xa.,1,3,28500
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,1,4,37700
09-Geometry,V,Les côtés d'un triangle équilatéral ont la même longueur.,1,5,44500
01-PseudowordList,FP,Jalui ji Duiponne cabours l'adustrints furons audages ja.,1,6,51900
05-ContextualKnowledge,FF,"En Inde, le dinar est la monnaie courante.",1,7,58400
04-FactualKnowledge,V,Le chameau est un grand mammifère à bosse.,1,8,65500
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",1,9,72300
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",1,10,81800
02-WordList,F,"Est le une, comme mégot trop économie.",1,11,89200
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,1,12,98400
08-Calculation,V,Vingt sept divisé par trois donne comme résultat neuf.,1,13,104300
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",1,14,113200
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,1,15,122100
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",1,16,129500
03-MeaninglessSentence,F,Le costume d'un melon est le frère de son gazon.,1,17,137500
03-MeaninglessSentence,F,Le drapeau est une vieille analyse de la vitre.,1,18,144900
09-Geometry,V,Un point peut être traversé par un nombre infini de lignes.,1,19,156500
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,1,20,164200
02-WordList,F,Cependant elle éléments chat demander courant amour fruits.,1,21,171900
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,1,22,179900
02-WordList,F,Douceur poisson grimace la selon pourtant se d'une avec.,1,23,189400
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,1,24,198900
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,1,25,208400
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,1,26,216700
02-WordList,F,"Insigne en tous, eux mais ou pourtant ont auxquelles celle.",1,27,224700
03-MeaninglessSentence,F,La décoration se déduit grâce à l'espoir moléculaire.,1,28,232100
03-MeaninglessSentence,F,Les livres brutaux se gavent de liberté aimablement.,1,29,240100
05-ContextualKnowledge,VV,"Dans la mythologie grecque, le cheval de Troie est un piège.",1,30,247200
01-PseudowordList,FP,"Ja Saxi Luttelle, julopés fic relinta af ji.",1,31,256100
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,1,32,265000
09-Geometry,V,Les angles d'un polygone régulier sont de la même taille.,1,33,273300
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,1,34,281300
06-TheoryOfMind,VF,"Pour les grecs, le mont Olympe est une montagne sacrée.",1,35,287200
01-PseudowordList,FC,Qgrzkxcg wstgk tmm bmt qfzpx pwfkk wpffxh x ch ww.,1,36,294300
04-FactualKnowledge,F,Le Vietnam est appelé le pays du soleil levant.,1,37,303200
07-ArithmeticPrinciple,V,Ajouter zéro ne change pas un nombre.,1,38,311800
06-TheoryOfMind,VV,"Selon les géologues, l'Etna est toujours en activité.",1,39,320400
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",1,40,326900
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,1,41,334300
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,1,42,342300
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",1,43,350600
07-ArithmeticPrinciple,F,Le résultat d'une addition est toujours positif.,1,44,357700
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,1,45,366300
05-ContextualKnowledge,FV,"Au Burundi, les médecins sont remboursés par la sécurité sociale.",1,46,376400
08-Calculation,V,Cinquante pour cent de trente a comme valeur quinze.,1,47,384100
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",1,48,393300
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,1,49,401300
09-Geometry,F,Un rectangle a un seul axe de symétrie.,1,50,409600
08-Calculation,F,Vingt deux correspond au carré de dix huit.,1,51,420000
08-Calculation,F,Vingt neuf est compris entre quatre et vingt sept.,1,52,427400
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",1,53,433900
07-ArithmeticPrinciple,F,Soustraire un à un nombre le laisse inchangé.,1,54,441600
07-ArithmeticPrinciple,F,Le carré d'un nombre impair est un nombre pair.,1,55,450800
06-TheoryOfMind,VV,"D'après Galilée, la terre est de forme sphérique.",1,56,457600
