cond,truth_val,sentence,bloc,order,onset
07-ArithmeticPrinciple,F,Tout nombre réel peut être écrit comme une fraction.,1,0,6000
02-WordList,F,"Demain manger, même son comme donc en le tu vous si.",1,1,11900
03-MeaninglessSentence,F,L'artiste est l'idéal inévitable le plus fou.,1,2,22000
01-PseudowordList,FC,"Cv phsh f'Hnbgqztglb, lld lgcpt wlgxvfzhz sdn rx hr.",1,3,31200
07-ArithmeticPrinciple,V,"Pour additionner des fractions, les dénominateurs doivent être égaux.",1,4,38600
04-FactualKnowledge,F,L'hiver est la saison la plus chaude de l'année.,1,5,46900
09-Geometry,V,Un carré est un rectangle aux côtés égaux.,1,6,54000
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",1,7,63500
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",1,8,72400
03-MeaninglessSentence,F,Un bol de pain vaut son loup de jaune contraire.,1,9,78900
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,1,10,89000
09-Geometry,F,"Plus un triangle est grand, plus ses angles sont grands.",1,11,96700
02-WordList,F,Cependant elle éléments chat demander courant amour fruits.,1,12,103800
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,1,13,111800
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,14,120700
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,1,15,129300
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",1,16,138200
07-ArithmeticPrinciple,F,Une somme de fractions est toujours un nombre entier.,1,17,146200
08-Calculation,F,Vingt deux correspond au carré de dix huit.,1,18,154800
01-PseudowordList,FP,Chir ji af radic af o assou zop xa.,1,19,164000
07-ArithmeticPrinciple,V,Un nombre entier est divisible par un et par lui même.,1,20,170500
06-TheoryOfMind,FF,"Selon les physiciens, les atomes sont des objets pleins.",1,21,179100
03-MeaninglessSentence,F,Des bibliothèques imperceptibles ont le mauvais squelette.,1,22,188000
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",1,23,197200
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,24,204600
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",1,25,211400
06-TheoryOfMind,VV,"D'après Galilée, la terre est de forme sphérique.",1,26,220600
04-FactualKnowledge,V,La rose est la fleur d'une plante épineuse.,1,27,226200
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,1,28,235100
02-WordList,F,Tourner un lorsque de dedans celle au puisque.,1,29,244600
04-FactualKnowledge,V,La photosynthèse se produit grâce à l'énergie lumineuse.,1,30,255600
01-PseudowordList,FC,Qgrzkxcg wstgk tmm bmt qfzpx pwfkk wpffxh x ch ww.,1,31,267200
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,32,276100
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",1,33,283800
07-ArithmeticPrinciple,V,Tous les nombres entiers sont divisibles par un.,1,34,293000
05-ContextualKnowledge,VF,"A Londres, les voitures roulent à gauche de la chaussée.",1,35,300100
02-WordList,F,Pigmées les d'une toute et sans auquel.,1,36,306900
06-TheoryOfMind,VV,"Selon Darwin, l'homme est le cousin des singes.",1,37,314900
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",1,38,321100
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,1,39,329700
05-ContextualKnowledge,FV,"En Inde, les vaches sont des animaux de boucherie.",1,40,337400
08-Calculation,V,Vingt sept divisé par trois donne comme résultat neuf.,1,41,345700
08-Calculation,F,Cinquante est plus petit que trente quatre.,1,42,352500
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,1,43,358400
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,1,44,365500
01-PseudowordList,FC,"Rx q'nbhzpg, bmt ww ww wsljh rrhtzqq rx lz.",1,45,372000
09-Geometry,V,Les angles d'un polygone régulier sont de la même taille.,1,46,379400
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,1,47,386800
02-WordList,F,Douceur poisson grimace la selon pourtant se d'une avec.,1,48,395100
04-FactualKnowledge,V,L'eau gèle à la température de zéro degrés centigrades.,1,49,402200
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",1,50,410200
04-FactualKnowledge,V,Le noyau de l'atome d'hydrogène est composé d'un seul proton.,1,51,416400
05-ContextualKnowledge,FF,"Au Kenya, les lacs des plaines gèlent régulièrement.",1,52,423800
08-Calculation,F,Trente cinq moins six fait cent soixante dix neuf.,1,53,433000
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,54,442500
04-FactualKnowledge,F,Les poissons de rivière ne sont pas des vertébrés.,1,55,450500
06-TheoryOfMind,VF,"Pour les indiens d'Amérique, les armes à feu sont magiques.",1,56,457300
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,1,57,464700
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",1,58,472700
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,1,59,480100
01-PseudowordList,FP,Xa Sermet Jilopés èchesujeu fic cre mêlide xa nua.,1,60,490500
02-WordList,F,Aux un aussitôt même geler semaine proposer doux carré fois sont.,1,61,497900
03-MeaninglessSentence,F,"Selon le bois, la plume est le pompier des disques saisonniers.",1,62,505600
02-WordList,F,Un puisque me pendant rouge lapin télégramme pouce.,1,63,513300
07-ArithmeticPrinciple,V,L'ordre d'addition des nombres est sans importance.,1,64,522200
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,1,65,530200
01-PseudowordList,FP,"Orfèvra fef Motisli, sinie lézurage arce xa ji sermet mui figla.",1,66,538200
05-ContextualKnowledge,FV,"Au Burundi, les médecins sont remboursés par la sécurité sociale.",1,67,546500
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,1,68,553900
05-ContextualKnowledge,VV,"Aux Pays Bas, les moulins fonctionnent avec le vent.",1,69,559800
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,1,70,569300
04-FactualKnowledge,F,La primevère est une plante vénéneuse et épineuse.,1,71,576100
09-Geometry,V,Les lignes parallèles ne se croisent pas.,2,0,6000
03-MeaninglessSentence,F,Un sol de vieux ciel chante bêtement un verre d'énergie.,2,1,12800
02-WordList,F,"D'après où dans, la le ils lac anticipe bouchon gazon chemise.",2,2,21100
08-Calculation,V,La multiplication six fois dix correspond à soixante.,2,3,31200
02-WordList,F,Nombre cannelle assemblée est une le de en.,2,4,40100
09-Geometry,F,Les faces d'un cube sont des triangles.,2,5,47500
06-TheoryOfMind,VF,"Pour les grecs, le mont Olympe est une montagne sacrée.",2,6,54900
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,2,7,64400
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,2,8,72400
02-WordList,F,La après est de armée phénomènes saint états boeuf.,2,9,79800
07-ArithmeticPrinciple,V,L'addition de nombres strictement positifs est supérieure à ces nombres.,2,10,88400
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",2,11,94900
08-Calculation,F,Le triple de seize est plus grand que quatre cent cinquante.,2,12,104100
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,2,13,111800
07-ArithmeticPrinciple,F,Le résultat d'une addition est toujours positif.,2,14,119800
01-PseudowordList,FP,"Ja Saxi Luttelle, julopés fic relinta af ji.",2,15,129000
05-ContextualKnowledge,VF,"En Irlande, avoir les cheveux roux est assez courant.",2,16,138200
09-Geometry,F,Les côtés d'un losange peuvent être de différentes longueurs.,2,17,146500
09-Geometry,V,Des lignes sont perpendiculaires quand elles forment un angle droit.,2,18,156000
06-TheoryOfMind,FV,"Pour Céline Dion, jouer de la musique est un hobby.",2,19,164900
04-FactualKnowledge,F,Les dinosaures sont des mammifères qui ont disparu.,2,20,171700
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,2,21,178800
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",2,22,187700
02-WordList,F,Période petit aux sur cette dans les est car ses.,2,23,196900
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,2,24,204300
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,2,25,211100
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,2,26,217000
03-MeaninglessSentence,F,"Pour chaque assoiffé, s'évader est une majorité.",2,27,223500
08-Calculation,F,La moitié de deux cents vaut trois cent cinquante.,2,28,232100
08-Calculation,V,Quarante deux moins un donne le nombre quarante et un.,2,29,240100
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,2,30,247500
04-FactualKnowledge,V,Le chameau est un grand mammifère à bosse.,2,31,255200
05-ContextualKnowledge,FF,"En Afrique du Sud, le diamant est une pierre sans valeur.",2,32,266200
04-FactualKnowledge,V,Les flocons de neige ont des formes très variées.,2,33,273600
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",2,34,281600
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",2,35,290500
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",2,36,296400
08-Calculation,F,Dix sept est la racine carrée de cent quatre vingt onze.,2,37,304700
05-ContextualKnowledge,FV,"Au Vatican, le pape est une personne comme les autres.",2,38,311800
02-WordList,F,"Est le une, comme mégot trop économie.",2,39,321300
05-ContextualKnowledge,VV,"En Allemagne, tous les enfants doivent aller à l'école.",2,40,326900
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,2,41,335800
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",2,42,343200
01-PseudowordList,FP,Af adossot sap sermet loum ja o juxetrof.,2,43,349700
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,2,44,356800
06-TheoryOfMind,FV,"D'après Astérix, les romains dominent tous les gaulois.",2,45,363000
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,2,46,368900
02-WordList,F,"Voilier tigres, carafe selon de une chacun plus.",2,47,376000
08-Calculation,V,La somme de soixante treize et deux donne soixante quinze.,2,48,383400
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,2,49,393500
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,2,50,401500
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",2,51,410700
01-PseudowordList,FC,Bct rljbvf glskn lld zgfvvh wwt mdzjzrkdr blvx gkxnj.,2,52,419600
09-Geometry,V,Un angle droit est plus grand qu'un angle aigu.,2,53,431200
01-PseudowordList,FC,"Thgtnsxbqvc ncgkl, rx wvfcdqnv gnwjg bcjv hhdlnz vfkbd xlksqpqkmk.",2,54,437400
04-FactualKnowledge,F,Le veau est le petit de la chèvre.,2,55,444200
08-Calculation,F,Le résultat de vingt trois fois deux vaut neuf.,2,56,452200
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",2,57,461400
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,2,58,469400
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",2,59,477100
04-FactualKnowledge,F,La planète Terre possède plusieurs satellites naturels.,2,60,483000
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,2,61,489800
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,2,62,498100
01-PseudowordList,FP,Jalui ji Duiponne cabours l'adustrints furons audages ja.,2,63,505200
04-FactualKnowledge,V,Une encyclopédie permet de diffuser le savoir à de nombreux lecteurs.,2,64,514100
05-ContextualKnowledge,FF,"En Inde, le dinar est la monnaie courante.",2,65,521800
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,2,66,530400
06-TheoryOfMind,VF,"Selon les intégristes chrétiens, Adam est notre ancêtre.",2,67,540800
07-ArithmeticPrinciple,F,Un nombre multiplié par zéro est égal à lui même.,2,68,548800
07-ArithmeticPrinciple,F,Le carré d'un nombre impair est un nombre pair.,2,69,556500
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,2,70,563900
06-TheoryOfMind,FF,"D'après les humoristes, rire est mauvais pour la santé.",2,71,573400
01-PseudowordList,FP,Fonas saxi cadge fef ui ratucluet vitée mui xa.,3,0,6000
08-Calculation,V,La racine carrée de trente six est plus grande que cinq.,3,1,14900
09-Geometry,V,Un point peut être traversé par un nombre infini de lignes.,3,2,22600
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",3,3,30000
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,3,4,35900
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,3,5,42700
05-ContextualKnowledge,VF,"Au Japon, manger bruyamment est une forme de politesse.",3,6,51000
07-ArithmeticPrinciple,V,La somme de plusieurs nombres pairs est un nombre pair.,3,7,59600
03-MeaninglessSentence,F,"Selon la voiture, la grimace a été pliée sur cette application.",3,8,68500
09-Geometry,V,Un cercle a un nombre infini d'axes de symétrie.,3,9,78000
06-TheoryOfMind,VF,"Selon le pape, la mort est le début d'une vie éternelle.",3,10,84200
09-Geometry,F,Le périmètre d'un cercle est le triple de son rayon.,3,11,91600
02-WordList,F,"Devant décide, lumière gouvernement est que ainsi sans aux plus de.",3,12,97800
06-TheoryOfMind,VV,"Selon les géologues, l'Etna est toujours en activité.",3,13,105500
04-FactualKnowledge,F,Le Vietnam est appelé le pays du soleil levant.,3,14,114700
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",3,15,123300
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",3,16,132800
08-Calculation,V,La division de seize par quatre vaut quatre.,3,17,141100
08-Calculation,F,Trente moins treize moins cinq fait vingt deux.,3,18,149700
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,3,19,160100
04-FactualKnowledge,V,Les chenilles sont des insectes qui se transforment en papillon.,3,20,169000
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",3,21,176700
