cond,truth_val,sentence,bloc,order,onset
08-Calculation,F,La moitié de deux cents vaut trois cent cinquante.,1,0,6000
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,1,1,13700
09-Geometry,F,Un rectangle a un seul axe de symétrie.,1,2,21700
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,1,3,29100
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,4,38000
05-ContextualKnowledge,VF,"Dans la mer, les mammifères ont des nageoires et un évent.",1,5,44200
07-ArithmeticPrinciple,F,Tous les entiers sont des nombres impairs.,1,6,53700
02-WordList,F,La après est de armée phénomènes saint états boeuf.,1,7,60500
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",1,8,68500
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,1,9,75900
04-FactualKnowledge,V,La baleine est un énorme mammifère qui vit en mer.,1,10,84800
06-TheoryOfMind,FV,"Selon Donald Trump, le changement climatique est inquiétant.",1,11,91600
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,1,12,100500
08-Calculation,F,Dix sept est la racine carrée de cent quatre vingt onze.,1,13,110600
05-ContextualKnowledge,FV,"A l'équateur, la durée du jour est plus courte en hiver.",1,14,119500
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,1,15,126600
07-ArithmeticPrinciple,V,L'ordre d'addition des nombres est sans importance.,1,16,133100
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,17,143200
05-ContextualKnowledge,VF,"Au Japon, manger bruyamment est une forme de politesse.",1,18,152700
09-Geometry,F,Un cercle possède de nombreux côtés rectilignes.,1,19,162200
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,1,20,168700
02-WordList,F,Période petit aux sur cette dans les est car ses.,1,21,176700
03-MeaninglessSentence,F,L'artiste est l'idéal inévitable le plus fou.,1,22,185300
02-WordList,F,Compte histoire production la une de est un enfin soit.,1,23,192100
01-PseudowordList,FC,Pdkgprnc vfkbd r'gkxnj bpjs rx lfknhwxrwz qmphddpjf dvnmn.,1,24,200400
03-MeaninglessSentence,F,"D'après les compagnies, Arizona a la vache d'une terre.",1,25,208400
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,1,26,215500
01-PseudowordList,FP,Futo dua sustirer ja nua ua Sermet fratiner.,1,27,221400
09-Geometry,F,Un losange peut se diviser en carrés.,1,28,227600
06-TheoryOfMind,FF,"Pour Nietzsche, Dieu est plus vivant que jamais.",1,29,233500
01-PseudowordList,FP,"Orfèvra fef Motisli, sinie lézurage arce xa ji sermet mui figla.",1,30,242700
05-ContextualKnowledge,FF,"Aux Etats Unis, les études universitaires sont gratuites.",1,31,249500
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,1,32,258700
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,1,33,269700
09-Geometry,V,Tout polygone peut entrer dans un cercle.,1,34,278600
04-FactualKnowledge,V,La rose est la fleur d'une plante épineuse.,1,35,286000
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,1,36,294600
03-MeaninglessSentence,F,Un sol de vieux ciel chante bêtement un verre d'énergie.,1,37,300500
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,1,38,309700
08-Calculation,F,Le triple de seize est plus grand que quatre cent cinquante.,1,39,317400
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,40,327800
04-FactualKnowledge,V,Le chameau est un grand mammifère à bosse.,1,41,334600
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,1,42,342000
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,1,43,348500
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,1,44,355900
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,1,45,364200
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,1,46,371600
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",1,47,380800
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",1,48,387900
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,1,49,396800
