cond,truth_val,sentence,bloc,order,onset
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,1,0,6000
06-TheoryOfMind,VV,"Selon Nelson Mandela, l'apartheid est un système raciste.",1,1,14300
01-PseudowordList,FC,"Thgtnsxbqvc ncgkl, rx wvfcdqnv gnwjg bcjv hhdlnz vfkbd xlksqpqkmk.",1,2,22600
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,1,3,31800
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,1,4,39500
09-Geometry,V,Un point peut être traversé par un nombre infini de lignes.,1,5,46900
02-WordList,F,La après est de armée phénomènes saint états boeuf.,1,6,56100
06-TheoryOfMind,FF,"Pour Nietzsche, Dieu est plus vivant que jamais.",1,7,62000
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,1,8,69400
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,1,9,75600
05-ContextualKnowledge,VV,"En Allemagne, tous les enfants doivent aller à l'école.",1,10,84500
03-MeaninglessSentence,F,Un bol de pain vaut son loup de jaune contraire.,1,11,93400
01-PseudowordList,FC,"Bct r'Bhchjs sxblg, chdds frjjbxj sxns rm drphxdqqt.",1,12,99600
03-MeaninglessSentence,F,Le bal de l'ombre matérielle est toujours gratuit.,1,13,105200
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,1,14,114400
06-TheoryOfMind,VF,"Pour un créationniste, Dieu est à l'origine de la vie.",1,15,122700
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",1,16,131600
04-FactualKnowledge,F,Les phrases françaises se lisent de la droite vers la gauche.,1,17,138100
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",1,18,148500
09-Geometry,F,"Plus un triangle est grand, plus ses angles sont grands.",1,19,156500
08-Calculation,V,La division de seize par quatre vaut quatre.,1,20,163300
