cond,truth_val,sentence,bloc,order,onset
02-WordList,F,Qui un est pôle auxquels concombre multiplication mire mer.,1,0,6000
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,1,14000
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,1,2,20800
05-ContextualKnowledge,VV,"En France, le homard est un aliment raffiné.",1,3,30000
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",1,4,35900
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",1,5,44800
07-ArithmeticPrinciple,V,L'ordre d'addition des nombres est sans importance.,1,6,53100
04-FactualKnowledge,F,L'hiver est la saison la plus chaude de l'année.,1,7,60200
05-ContextualKnowledge,VV,"En Allemagne, tous les enfants doivent aller à l'école.",1,8,69100
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,1,9,77700
08-Calculation,F,La division de trente trois par deux donne quatorze.,1,10,85400
07-ArithmeticPrinciple,V,La multiplication est le contraire de la division.,1,11,93100
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,1,12,100500
03-MeaninglessSentence,F,Une femme de traction est toujours un rond point.,1,13,106700
02-WordList,F,Compte histoire production la une de est un enfin soit.,1,14,114700
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,1,15,121200
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,1,16,130100
02-WordList,F,"Demain manger, même son comme donc en le tu vous si.",1,17,138100
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",1,18,146700
06-TheoryOfMind,FV,"Selon Donald Trump, le changement climatique est inquiétant.",1,19,154700
03-MeaninglessSentence,F,La sensation est l'allumeur qui mange la douleur.,1,20,163600
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,1,21,170400
09-Geometry,V,La surface d'un rectangle est le produit de ses côtés.,1,22,178400
02-WordList,F,Soif échapper chaque pour si d'un est.,1,23,184300
02-WordList,F,"Lui eux puis, duquel verre souterrain côté.",1,24,189900
04-FactualKnowledge,F,La primevère est une plante vénéneuse et épineuse.,1,25,197300
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,1,26,204400
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,1,27,214800
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",1,28,223100
01-PseudowordList,FC,Czvbqjljjqhw ttdftjgm Xrcplgdx ch pmv tjsj xthsqfsj gkxnj.,1,29,229600
01-PseudowordList,FP,Pesagé beci fic radoures nouk saxi o boiniplase ja.,1,30,236100
08-Calculation,F,Cinquante est plus petit que trente quatre.,1,31,245300
04-FactualKnowledge,F,Les algues vertes sont des plantes aquatiques.,1,32,252700
03-MeaninglessSentence,F,Le bal de l'ombre matérielle est toujours gratuit.,1,33,261900
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,34,269600
