cond,truth_val,sentence,bloc,order,onset
08-Calculation,F,Quarante divisé par deux fait soixante huit.,1,0,6000
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",1,1,14900
05-ContextualKnowledge,VF,"Au Japon, manger bruyamment est une forme de politesse.",1,2,24100
04-FactualKnowledge,V,Une encyclopédie permet de diffuser le savoir à de nombreux lecteurs.,1,3,30900
03-MeaninglessSentence,F,La sensation est l'allumeur qui mange la douleur.,1,4,40100
06-TheoryOfMind,FF,"Selon Christophe Colomb, la terre est plate.",1,5,46000
01-PseudowordList,FC,Tmm vzpmtgrn tmm kqkv lfmshdk czxmhx ch wpffxh mpg hswb ttz.,1,6,52200
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,1,7,59300
09-Geometry,F,Un rectangle a un seul axe de symétrie.,1,8,65200
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,1,9,72300
05-ContextualKnowledge,FF,"Aux Etats Unis, les études universitaires sont gratuites.",1,10,82400
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,11,92500
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,1,12,101400
06-TheoryOfMind,VV,"D'après les experts climat, la Terre se réchauffe.",1,13,107900
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,1,14,115900
06-TheoryOfMind,FV,"Pour Napoléon, Austerlitz est le nom d'une gare.",1,15,122700
03-MeaninglessSentence,F,La décision pluvieuse est un inconvénient sans fauteuil.,1,16,131900
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",1,17,139300
01-PseudowordList,FP,"Ja Saxi Luttelle, julopés fic relinta af ji.",1,18,147000
05-ContextualKnowledge,VV,"En Australie, le kangourou est un animal répandu.",1,19,154100
04-FactualKnowledge,F,Les dinosaures sont des mammifères qui ont disparu.,1,20,162100
05-ContextualKnowledge,FF,"En Bretagne, la température atteint souvent des sommets.",1,21,168600
02-WordList,F,Chaque est dès par de colline guerre écrit blanc couper.,1,22,177200
02-WordList,F,Le selon à vertes doux saison boire canapé doivent.,1,23,186700
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,1,24,192600
03-MeaninglessSentence,F,On tue un astre en le grossissant avec des convictions.,1,25,200000
08-Calculation,V,Le résultat de sept moins trois vaut le nombre quatre.,1,26,208900
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,1,27,216900
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,1,28,225500
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",1,29,233800
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,1,30,243300
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,1,31,251300
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,32,261700
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",1,33,269100
04-FactualKnowledge,F,Les algues vertes sont des plantes aquatiques.,1,34,277400
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,1,35,285700
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,1,36,297300
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",1,37,304400
03-MeaninglessSentence,F,Tous les cafés appris sont des moments bavardes.,1,38,311200
09-Geometry,V,Tous les points d'un cercle sont à égale distance du centre.,1,39,319200
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,1,40,327200
09-Geometry,F,Un hexagone est une figure avec des angles droits.,1,41,334600
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,42,342300
08-Calculation,V,La multiplication six fois dix correspond à soixante.,1,43,351200
