cond,truth_val,sentence,bloc,order,onset
02-WordList,F,Nombre cannelle assemblée est une le de en.,1,0,6000
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,1,1,15500
03-MeaninglessSentence,F,Un sol de vieux ciel chante bêtement un verre d'énergie.,1,2,23200
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,1,3,31200
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,1,4,38900
05-ContextualKnowledge,VV,"Dans l'Himalaya, les montagnes sont de hauts sommets enneigés.",1,5,46300
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,1,6,55800
04-FactualKnowledge,F,Les aurores boréales ont lieu près de l'équateur.,1,7,65000
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,1,8,75100
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,1,9,83700
08-Calculation,V,La somme de soixante treize et deux donne soixante quinze.,1,10,89600
02-WordList,F,Sombre titille manteau cité chaud sans te pour mais dans cependant.,1,11,97000
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,1,12,102600
09-Geometry,V,Tous les points d'un cercle sont à égale distance du centre.,1,13,111800
06-TheoryOfMind,VV,"Selon les écrivains, l'Odyssée est un chef d'oeuvre littéraire.",1,14,121900
06-TheoryOfMind,FF,"Selon les physiciens, les atomes sont des objets pleins.",1,15,130800
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,1,16,139700
07-ArithmeticPrinciple,F,Le résultat d'une soustraction est toujours négatif.,1,17,147100
02-WordList,F,Pigmées les d'une toute et sans auquel.,1,18,154500
03-MeaninglessSentence,F,Le bal de l'ombre matérielle est toujours gratuit.,1,19,163400
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,1,20,172900
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,1,21,181500
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,1,22,189500
07-ArithmeticPrinciple,F,La différence de nombres négatifs est toujours positive.,1,23,196000
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,24,201900
01-PseudowordList,FP,Jalui ji Duiponne cabours l'adustrints furons audages ja.,1,25,209000
02-WordList,F,La est alors les d'après intérieur venir gros faisant papier dents.,1,26,217000
05-ContextualKnowledge,VF,"En Chine, les baguettes servent de couverts à table.",1,27,225600
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,1,28,232400
05-ContextualKnowledge,FF,"En Bretagne, la température atteint souvent des sommets.",1,29,241600
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,30,250500
05-ContextualKnowledge,FV,"En Amazonie, les araignées sont des animaux sans danger.",1,31,259700
04-FactualKnowledge,V,Les chenilles sont des insectes qui se transforment en papillon.,1,32,266500
