cond,truth_val,sentence,bloc,order,onset
03-MeaninglessSentence,F,La décoration se déduit grâce à l'espoir moléculaire.,1,0,6000
02-WordList,F,"Lui eux puis, duquel verre souterrain côté.",1,1,12800
07-ArithmeticPrinciple,V,La multiplication est le contraire de la division.,1,2,20200
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,1,3,26400
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",1,4,35300
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,1,5,43300
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,1,6,51300
09-Geometry,V,Un angle droit est plus grand qu'un angle aigu.,1,7,57200
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,8,65200
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,9,72900
05-ContextualKnowledge,VF,"Dans les îles volcaniques, le sable est noir.",1,10,82100
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,1,11,88000
01-PseudowordList,FC,Zgfvvh sdn Lshvzj sdtdrzf g'rnsrkfxx tmm xkrn nmhnxmd zgfvvh ch qfchmc.,1,12,98400
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,1,13,105500
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,1,14,115000
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",1,15,125100
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,1,16,131600
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,17,141100
07-ArithmeticPrinciple,F,Une somme de nombres négatifs peut être positive.,1,18,149400
06-TheoryOfMind,FF,"Selon Christophe Colomb, la terre est plate.",1,19,156800
09-Geometry,V,La surface d'un rectangle est le produit de ses côtés.,1,20,165700
02-WordList,F,"Campagne langage, les quand qui sur afin très et.",1,21,173700
05-ContextualKnowledge,FV,"Dans le métro parisien, les trains transportent des céréales.",1,22,182900
08-Calculation,F,La moitié de deux cents vaut trois cent cinquante.,1,23,190300
02-WordList,F,Sombre titille manteau cité chaud sans te pour mais dans cependant.,1,24,199200
