cond,truth_val,sentence,bloc,order,onset
07-ArithmeticPrinciple,F,Le résultat d'une soustraction est toujours négatif.,1,0,6000
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",1,1,13700
05-ContextualKnowledge,VF,"Au Japon, manger bruyamment est une forme de politesse.",1,2,19600
06-TheoryOfMind,FV,"Selon Donald Trump, le changement climatique est inquiétant.",1,3,27600
02-WordList,F,Qui un est pôle auxquels concombre multiplication mire mer.,1,4,37100
03-MeaninglessSentence,F,Une femme de traction est toujours un rond point.,1,5,44500
04-FactualKnowledge,V,Le canari est un petit oiseau chanteur jaune.,1,6,54900
08-Calculation,F,Deux fois cinquante font cent quarante quatre.,1,7,64100
08-Calculation,V,L'addition de dix huit et trois fait vingt et un.,1,8,70000
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,1,9,78600
07-ArithmeticPrinciple,F,Le résultat d'une division est toujours un nombre entier.,1,10,88100
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,1,11,95500
05-ContextualKnowledge,FF,"Sur Mars, l'atmosphère est composée principalement d'oxygène.",1,12,106500
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,1,13,114500
06-TheoryOfMind,FF,"Selon Christophe Colomb, la terre est plate.",1,14,121600
07-ArithmeticPrinciple,V,Tous les nombres entiers sont divisibles par un.,1,15,129900
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,16,135800
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,17,143800
01-PseudowordList,FC,Bct rljbvf glskn lld zgfvvh wwt mdzjzrkdr blvx gkxnj.,1,18,150600
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",1,19,159800
07-ArithmeticPrinciple,V,La multiplication est le contraire de la division.,1,20,168700
02-WordList,F,Le selon à vertes doux saison boire canapé doivent.,1,21,180300
08-Calculation,F,Vingt neuf est compris entre quatre et vingt sept.,1,22,188300
05-ContextualKnowledge,VV,"En Australie, le kangourou est un animal répandu.",1,23,193900
04-FactualKnowledge,V,Une encyclopédie permet de diffuser le savoir à de nombreux lecteurs.,1,24,202800
02-WordList,F,Pigmées les d'une toute et sans auquel.,1,25,211100
02-WordList,F,Sombre titille manteau cité chaud sans te pour mais dans cependant.,1,26,221200
03-MeaninglessSentence,F,On tue un astre en le grossissant avec des convictions.,1,27,228600
08-Calculation,V,La multiplication six fois dix correspond à soixante.,1,28,235400
01-PseudowordList,FC,"Dxs rwlthlk cmgdkr, blvx ch xvrmdhk svtfr.",1,29,244900
05-ContextualKnowledge,FF,"Aux Etats Unis, les études universitaires sont gratuites.",1,30,251100
01-PseudowordList,FP,Futo dua sustirer ja nua ua Sermet fratiner.,1,31,260000
09-Geometry,V,Un cercle a un nombre infini d'axes de symétrie.,1,32,268900
04-FactualKnowledge,V,Le calendrier grégorien est utilisé dans la plupart des pays occidentaux.,1,33,277200
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",1,34,286100
05-ContextualKnowledge,FV,"Au Burundi, les médecins sont remboursés par la sécurité sociale.",1,35,293200
05-ContextualKnowledge,FV,"A l'équateur, la durée du jour est plus courte en hiver.",1,36,300900
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",1,37,308300
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",1,38,317500
04-FactualKnowledge,F,Les phrases françaises se lisent de la droite vers la gauche.,1,39,325500
09-Geometry,V,Un point peut être traversé par un nombre infini de lignes.,1,40,333500
02-WordList,F,"Voilier tigres, carafe selon de une chacun plus.",1,41,342100
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,1,42,348600
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,1,43,355700
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,1,44,363400
09-Geometry,V,Un carré possède des axes de symétrie.,1,45,369300
05-ContextualKnowledge,VF,"Selon la Bible, l'univers a été créé en quelques jours.",1,46,377000
07-ArithmeticPrinciple,V,Une fraction est la division d'un nombre entier par un autre.,1,47,385900
07-ArithmeticPrinciple,F,La différence de nombres négatifs est toujours positive.,1,48,394500
03-MeaninglessSentence,F,"Aux télégrammes, les pompiers sont crachés par la blessure.",1,49,401000
04-FactualKnowledge,V,La mitose est le processus par lequel les cellules se divisent.,1,50,408400
03-MeaninglessSentence,F,La collectivité est un arbre parallèle sans doigts.,1,51,417600
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",1,52,424400
07-ArithmeticPrinciple,F,Soustraire un à un nombre le laisse inchangé.,1,53,431800
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,1,54,441000
06-TheoryOfMind,VF,"Pour Ronaldo, le football est un art.",1,55,448400
03-MeaninglessSentence,F,"Pour une mélancolie, piloter offre le programme chaud à ses savons.",1,56,455800
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,1,57,462900
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,1,58,469100
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,1,59,476500
02-WordList,F,Douceur poisson grimace la selon pourtant se d'une avec.,1,60,484800
06-TheoryOfMind,VV,"D'après Galilée, la terre est de forme sphérique.",1,61,492800
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,1,62,501700
01-PseudowordList,FP,Xa Sermet Jilopés èchesujeu fic cre mêlide xa nua.,1,63,509700
03-MeaninglessSentence,F,Les attributions abstraites se plient près de l'album.,1,64,516200
01-PseudowordList,FP,Af ji Sauvrue futo xa mui labilonte sabager digrent loum.,1,65,523000
01-PseudowordList,FC,Pdkgprnc vfkbd r'gkxnj bpjs rx lfknhwxrwz qmphddpjf dvnmn.,1,66,532200
09-Geometry,F,Un triangle peut avoir plusieurs angles droits.,1,67,542300
08-Calculation,F,Sept fois sept est plus grand que cinquante quatre.,1,68,549400
03-MeaninglessSentence,F,"Selon le bois, la plume est le pompier des disques saisonniers.",1,69,558000
04-FactualKnowledge,F,Les algues vertes sont des plantes aquatiques.,1,70,567500
09-Geometry,V,Un angle droit est plus grand qu'un angle aigu.,1,71,575200
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",2,0,6000
09-Geometry,V,Les lignes parallèles ne se croisent pas.,2,1,13700
03-MeaninglessSentence,F,La solution de bureaux des heures est banale à finir.,2,2,22900
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,2,3,28800
06-TheoryOfMind,FF,"Pour Martin Luther King, la ségrégation raciale est légitime.",2,4,37700
08-Calculation,F,Le triple de seize est plus grand que quatre cent cinquante.,2,5,46900
05-ContextualKnowledge,VF,"En Chine, les baguettes servent de couverts à table.",2,6,54000
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,2,7,63500
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,2,8,72400
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,2,9,80100
02-WordList,F,"Est le une, comme mégot trop économie.",2,10,87500
04-FactualKnowledge,F,La vapeur d'eau se condense uniquement sur les arbres.,2,11,94900
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",2,12,100800
08-Calculation,V,Cinquante pour cent de trente a comme valeur quinze.,2,13,108200
02-WordList,F,Chaque est dès par de colline guerre écrit blanc couper.,2,14,116800
09-Geometry,F,Les côtés d'un losange peuvent être de différentes longueurs.,2,15,126300
05-ContextualKnowledge,VV,"Aux Pays Bas, les moulins fonctionnent avec le vent.",2,16,133400
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,2,17,141400
08-Calculation,F,Le nombre soixante quatorze vaut beaucoup plus que cent.,2,18,147900
06-TheoryOfMind,VF,"Pour Mowgli, la panthère noire est un animal affectueux.",2,19,158900
09-Geometry,V,Les angles d'un polygone régulier sont de la même taille.,2,20,166300
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,2,21,174900
04-FactualKnowledge,V,L'eau gèle à la température de zéro degrés centigrades.,2,22,182000
01-PseudowordList,FP,Jalui ji Duiponne cabours l'adustrints furons audages ja.,2,23,189700
05-ContextualKnowledge,FV,"Dans le métro parisien, les trains transportent des céréales.",2,24,195300
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,2,25,203300
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",2,26,211600
06-TheoryOfMind,FF,"Selon les physiciens, les atomes sont des objets pleins.",2,27,220800
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,2,28,229400
01-PseudowordList,FP,"Bosa juvestoue, f'ia f'ia avoiser purrote duchagigon pentié ys sermet.",2,29,235900
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",2,30,244800
07-ArithmeticPrinciple,F,Un nombre multiplié par zéro est égal à lui même.,2,31,253100
04-FactualKnowledge,V,La tragédie classique est fondée sur une unité de lieu.,2,32,261100
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,2,33,269100
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,2,34,279500
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",2,35,289600
02-WordList,F,La après est de armée phénomènes saint états boeuf.,2,36,295800
04-FactualKnowledge,F,Les poissons de rivière ne sont pas des vertébrés.,2,37,302600
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,2,38,310000
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",2,39,318600
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,2,40,325100
06-TheoryOfMind,FV,"D'après Astérix, les romains dominent tous les gaulois.",2,41,331900
01-PseudowordList,FC,Jlnpn wxp bhwcrc cdmkdr nfssdcp lld cjk wvfcdqnv jq.,2,42,339300
01-PseudowordList,FC,Zgfvvh sdn Lshvzj sdtdrzf g'rnsrkfxx tmm xkrn nmhnxmd zgfvvh ch qfchmc.,2,43,347300
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",2,44,355600
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,2,45,363000
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,2,46,371300
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,2,47,379300
08-Calculation,F,Cinquante est plus petit que trente quatre.,2,48,387300
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,2,49,394400
01-PseudowordList,FC,Czvbqjljjqhw ttdftjgm Xrcplgdx ch pmv tjsj xthsqfsj gkxnj.,2,50,406000
02-WordList,F,Sans pour est dont décide journal effacer assis.,2,51,412800
03-MeaninglessSentence,F,"Selon la voiture, la grimace a été pliée sur cette application.",2,52,419000
02-WordList,F,Selon alors visage avions pleine condition jamais.,2,53,426700
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",2,54,434700
05-ContextualKnowledge,FV,"En Amazonie, les araignées sont des animaux sans danger.",2,55,443600
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,2,56,451300
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,2,57,458400
07-ArithmeticPrinciple,F,On double un nombre en le multipliant par lui même.,2,58,465200
05-ContextualKnowledge,VV,"Dans la mythologie grecque, le cheval de Troie est un piège.",2,59,474700
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,2,60,483600
06-TheoryOfMind,VF,"Pour Marie Antoinette, la monarchie est le meilleur régime politique.",2,61,489500
04-FactualKnowledge,F,Le Vietnam est appelé le pays du soleil levant.,2,62,496300
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",2,63,502200
07-ArithmeticPrinciple,V,L'ordre d'addition des nombres est sans importance.,2,64,511400
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",2,65,520600
06-TheoryOfMind,VV,"Selon Darwin, l'homme est le cousin des singes.",2,66,530700
03-MeaninglessSentence,F,Un sol de vieux ciel chante bêtement un verre d'énergie.,2,67,539600
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,2,68,547000
04-FactualKnowledge,V,La rose est la fleur d'une plante épineuse.,2,69,555900
01-PseudowordList,FP,Fonas saxi cadge fef ui ratucluet vitée mui xa.,2,70,565400
07-ArithmeticPrinciple,V,"Pour additionner des fractions, les dénominateurs doivent être égaux.",2,71,574600
02-WordList,F,Membres de se près de eux me quand.,3,0,6000
06-TheoryOfMind,VF,"Pour les indiens d'Amérique, les armes à feu sont magiques.",3,1,13100
02-WordList,F,Souvent été car les sont que selon le dans de.,3,2,20200
