cond,truth_val,sentence,bloc,order,onset
02-WordList,F,Rouge les se d'après de celle toutefois.,1,0,6000
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,1,1,16100
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,1,2,21700
08-Calculation,V,La somme de soixante treize et deux donne soixante quinze.,1,3,28800
08-Calculation,F,Deux fois cinquante font cent quarante quatre.,1,4,36200
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",1,5,46300
03-MeaninglessSentence,F,Un poulet est un cercle de chiffres international.,1,6,55200
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",1,7,62300
07-ArithmeticPrinciple,F,Tous les nombres négatifs sont des nombres impairs.,1,8,70300
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,1,9,76800
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,1,10,85400
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,1,11,93700
08-Calculation,F,La moitié de deux cents vaut trois cent cinquante.,1,12,102300
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",1,13,109700
09-Geometry,F,Les faces d'un cube sont des triangles.,1,14,117700
08-Calculation,V,La racine carrée de trente six est plus grande que cinq.,1,15,126900
09-Geometry,V,Un triangle équilatéral se divise en deux triangles rectangles.,1,16,135800
02-WordList,F,Le d'une est tous les grave création partie mesure mouvement.,1,17,145000
03-MeaninglessSentence,F,Le drapeau est une vieille analyse de la vitre.,1,18,153300
02-WordList,F,Chaque est dès par de colline guerre écrit blanc couper.,1,19,160700
05-ContextualKnowledge,FF,"Sur Mars, l'atmosphère est composée principalement d'oxygène.",1,20,171100
06-TheoryOfMind,VF,"Pour Mowgli, la panthère noire est un animal affectueux.",1,21,180600
04-FactualKnowledge,V,Le noyau de l'atome d'hydrogène est composé d'un seul proton.,1,22,186500
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",1,23,193900
09-Geometry,V,Des lignes sont perpendiculaires quand elles forment un angle droit.,1,24,202800
07-ArithmeticPrinciple,F,Un nombre auquel on soustrait zéro reste égal à lui même.,1,25,210500
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,1,26,217000
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,1,27,226200
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,1,28,235700
04-FactualKnowledge,F,L'écureuil est l'animal terrestre le plus grand d'Amérique.,1,29,242800
04-FactualKnowledge,F,Le veau est le petit de la chèvre.,1,30,249600
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,1,31,255800
09-Geometry,F,Un rectangle a un seul axe de symétrie.,1,32,263800
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",1,33,272100
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,1,34,281300
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,1,35,289000
03-MeaninglessSentence,F,"Pour une mélancolie, piloter offre le programme chaud à ses savons.",1,36,295800
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,1,37,303200
06-TheoryOfMind,VV,"Selon les écrivains, l'Odyssée est un chef d'oeuvre littéraire.",1,38,310300
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,39,319200
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",1,40,330800
07-ArithmeticPrinciple,V,Ajouter zéro ne change pas un nombre.,1,41,337300
07-ArithmeticPrinciple,V,La somme de plusieurs nombres pairs est un nombre pair.,1,42,344700
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,1,43,350600
08-Calculation,V,L'addition de dix huit et trois fait vingt et un.,1,44,358600
05-ContextualKnowledge,FV,"A l'équateur, la durée du jour est plus courte en hiver.",1,45,367500
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",1,46,375200
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",1,47,384400
01-PseudowordList,FC,Zgfvvh sdn Lshvzj sdtdrzf g'rnsrkfxx tmm xkrn nmhnxmd zgfvvh ch qfchmc.,1,48,393900
06-TheoryOfMind,VF,"Pour Marie Antoinette, la monarchie est le meilleur régime politique.",1,49,400700
09-Geometry,V,Tout polygone peut entrer dans un cercle.,1,50,408400
01-PseudowordList,FC,"Thgtnsxbqvc ncgkl, rx wvfcdqnv gnwjg bcjv hhdlnz vfkbd xlksqpqkmk.",1,51,417900
01-PseudowordList,FC,"Rx q'nbhzpg, bmt ww ww wsljh rrhtzqq rx lz.",1,52,425300
06-TheoryOfMind,FV,"Pour Napoléon, Austerlitz est le nom d'une gare.",1,53,433900
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",1,54,441600
08-Calculation,V,La multiplication six fois dix correspond à soixante.,1,55,448400
02-WordList,F,Douceur poisson grimace la selon pourtant se d'une avec.,1,56,454300
08-Calculation,F,Trente cinq moins six fait cent soixante dix neuf.,1,57,462300
02-WordList,F,"Lui eux puis, duquel verre souterrain côté.",1,58,469100
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,1,59,478000
06-TheoryOfMind,FF,"Pour Martin Luther King, la ségrégation raciale est légitime.",1,60,487200
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,1,61,495500
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,62,503500
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,1,63,510900
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",1,64,518900
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,1,65,526000
03-MeaninglessSentence,F,Un bol de pain vaut son loup de jaune contraire.,1,66,531900
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,1,67,539300
07-ArithmeticPrinciple,F,Tout nombre réel peut être écrit comme une fraction.,1,68,547900
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,1,69,555900
