cond,truth_val,sentence,bloc,order,onset
03-MeaninglessSentence,F,Tous les cafés appris sont des moments bavardes.,1,0,6000
04-FactualKnowledge,V,La mitose est le processus par lequel les cellules se divisent.,1,1,14000
04-FactualKnowledge,F,L'écureuil est l'animal terrestre le plus grand d'Amérique.,1,2,19600
01-PseudowordList,FC,Jlnpn wxp bhwcrc cdmkdr nfssdcp lld cjk wvfcdqnv jq.,1,3,28500
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,1,4,39500
04-FactualKnowledge,F,La terre tourne autour de la planète Venus.,1,5,48400
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",1,6,55200
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,1,7,64100
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,1,8,73300
05-ContextualKnowledge,VV,"En Australie, le kangourou est un animal répandu.",1,9,79200
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",1,10,87200
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,1,11,95200
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",1,12,104400
08-Calculation,V,Cinquante pour cent de trente a comme valeur quinze.,1,13,111200
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,1,14,117400
07-ArithmeticPrinciple,F,Un nombre multiplié par un est égal à zéro.,1,15,123600
02-WordList,F,Pigmées les d'une toute et sans auquel.,1,16,130400
03-MeaninglessSentence,F,L'artiste est l'idéal inévitable le plus fou.,1,17,139900
09-Geometry,V,Un point peut être traversé par un nombre infini de lignes.,1,18,146400
06-TheoryOfMind,VF,"Pour un créationniste, Dieu est à l'origine de la vie.",1,19,156500
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,20,163000
06-TheoryOfMind,FV,"Pour Napoléon, Austerlitz est le nom d'une gare.",1,21,169800
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,22,175700
07-ArithmeticPrinciple,V,La somme de plusieurs nombres pairs est un nombre pair.,1,23,183100
02-WordList,F,"Est le une, comme mégot trop économie.",1,24,191400
04-FactualKnowledge,V,La tragédie classique est fondée sur une unité de lieu.,1,25,200300
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,1,26,208900
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,27,216600
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,28,224900
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,1,29,233200
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,1,30,242100
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",1,31,249800
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,1,32,259000
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",1,33,266700
02-WordList,F,"Insigne en tous, eux mais ou pourtant ont auxquelles celle.",1,34,277100
09-Geometry,V,Un angle droit est plus grand qu'un angle aigu.,1,35,287200
