cond,truth_val,sentence,bloc,order,onset
08-Calculation,F,Le triple de seize est plus grand que quatre cent cinquante.,1,0,6000
05-ContextualKnowledge,VF,"Dans la mer, les mammifères ont des nageoires et un évent.",1,1,13700
06-TheoryOfMind,VV,"Selon les géologues, l'Etna est toujours en activité.",1,2,24700
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",1,3,34200
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",1,4,44300
07-ArithmeticPrinciple,V,La moitié d'un nombre est plus grande que le tiers.,1,5,50800
02-WordList,F,"Devant décide, lumière gouvernement est que ainsi sans aux plus de.",1,6,57900
03-MeaninglessSentence,F,Toute base jeune peut être chère à une girafe.,1,7,65000
09-Geometry,V,Les losanges et les carrés ont des côtés égaux.,1,8,73900
06-TheoryOfMind,VF,"Pour un créationniste, Dieu est à l'origine de la vie.",1,9,80700
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",1,10,90800
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,1,11,99400
08-Calculation,F,La division de quatorze par sept donne trois.,1,12,111000
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,1,13,119000
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,14,127300
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,1,15,135300
02-WordList,F,Période petit aux sur cette dans les est car ses.,1,16,144200
01-PseudowordList,FC,"Tmm Rhzzrvrfqsvp, ch wwt Xpdzgnlf sdn hslqlxc bpwv mcrcd rx.",1,17,151600
08-Calculation,F,Quarante divisé par deux fait soixante huit.,1,18,158700
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,1,19,167900
09-Geometry,V,La surface d'un rectangle est le produit de ses côtés.,1,20,177400
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,1,21,184800
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,1,22,192200
07-ArithmeticPrinciple,V,Un nombre entier est divisible par un et par lui même.,1,23,200800
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,1,24,210000
02-WordList,F,Qui un est pôle auxquels concombre multiplication mire mer.,1,25,218300
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,1,26,227200
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",1,27,235200
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,1,28,242000
05-ContextualKnowledge,VV,"En France, le homard est un aliment raffiné.",1,29,251200
