cond,truth_val,sentence,bloc,order,onset
01-PseudowordList,FC,"Tmm Rhzzrvrfqsvp, ch wwt Xpdzgnlf sdn hslqlxc bpwv mcrcd rx.",1,0,6000
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",1,1,12500
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,2,21700
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,1,3,29400
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",1,4,38600
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,1,5,46000
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",1,6,54300
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,1,7,60200
04-FactualKnowledge,V,La photosynthèse se produit grâce à l'énergie lumineuse.,1,8,66400
02-WordList,F,"Campagne langage, les quand qui sur afin très et.",1,9,76500
02-WordList,F,Souvent été car les sont que selon le dans de.,1,10,87500
01-PseudowordList,FP,Jalui ji Duiponne cabours l'adustrints furons audages ja.,1,11,99100
04-FactualKnowledge,F,Le Vietnam est appelé le pays du soleil levant.,1,12,106800
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,1,13,115400
05-ContextualKnowledge,FV,"En Amazonie, les araignées sont des animaux sans danger.",1,14,124600
09-Geometry,V,Un cercle a un nombre infini d'axes de symétrie.,1,15,133500
06-TheoryOfMind,FF,"Selon les physiciens, les atomes sont des objets pleins.",1,16,140900
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,1,17,147700
05-ContextualKnowledge,FV,"A Paris, la Voie Lactée est souvent visible la nuit.",1,18,154500
08-Calculation,V,La division de seize par quatre vaut quatre.,1,19,164900
03-MeaninglessSentence,F,Un sol de vieux ciel chante bêtement un verre d'énergie.,1,20,172000
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,21,179400
05-ContextualKnowledge,VV,"En Australie, le kangourou est un animal répandu.",1,22,188300
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,1,23,197200
06-TheoryOfMind,VV,"D'après les experts climat, la Terre se réchauffe.",1,24,206700
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,1,25,214400
07-ArithmeticPrinciple,V,Un nombre entier est divisible par un et par lui même.,1,26,221500
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,27,231000
04-FactualKnowledge,V,Le calendrier grégorien est utilisé dans la plupart des pays occidentaux.,1,28,238100
07-ArithmeticPrinciple,F,Une somme de fractions est toujours un nombre entier.,1,29,246400
01-PseudowordList,FC,Czvbqjljjqhw ttdftjgm Xrcplgdx ch pmv tjsj xthsqfsj gkxnj.,1,30,253500
04-FactualKnowledge,F,Un pamphlet est un ensemble de textes mélancoliques.,1,31,261800
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",1,32,269800
02-WordList,F,Soif échapper chaque pour si d'un est.,1,33,279900
05-ContextualKnowledge,FF,"Au Pakistan, tous les enfants sont scolarisés.",1,34,286700
03-MeaninglessSentence,F,"Aux télégrammes, les pompiers sont crachés par la blessure.",1,35,293500
09-Geometry,F,Des figures de même périmètre ont la même surface.,1,36,299400
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,1,37,308900
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,1,38,316900
09-Geometry,F,Le périmètre d'un cercle est le triple de son rayon.,1,39,324300
04-FactualKnowledge,F,L'écureuil est l'animal terrestre le plus grand d'Amérique.,1,40,332900
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,1,41,342400
03-MeaninglessSentence,F,"D'après les compagnies, Arizona a la vache d'une terre.",1,42,351300
06-TheoryOfMind,FV,"Pour Céline Dion, jouer de la musique est un hobby.",1,43,358700
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,44,365200
03-MeaninglessSentence,F,Un poulet est un cercle de chiffres international.,1,45,372600
06-TheoryOfMind,VF,"Pour un créationniste, Dieu est à l'origine de la vie.",1,46,378800
05-ContextualKnowledge,VF,"A Londres, les voitures roulent à gauche de la chaussée.",1,47,386800
07-ArithmeticPrinciple,F,Tous les nombres négatifs sont des nombres impairs.,1,48,394200
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",1,49,403100
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",1,50,409000
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,1,51,417000
04-FactualKnowledge,V,Le soleil se lève à l'est tous les matins.,1,52,423500
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,1,53,431500
02-WordList,F,"Lui eux puis, duquel verre souterrain côté.",1,54,439500
04-FactualKnowledge,V,Le caméléon est un animal qui change de couleur.,1,55,448700
07-ArithmeticPrinciple,V,L'addition de nombres strictement positifs est supérieure à ces nombres.,1,56,457600
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",1,57,465000
09-Geometry,V,Les losanges et les carrés ont des côtés égaux.,1,58,470900
07-ArithmeticPrinciple,V,Tous les nombres entiers sont divisibles par un.,1,59,480100
08-Calculation,F,Trente moins treize moins cinq fait vingt deux.,1,60,488700
02-WordList,F,Période petit aux sur cette dans les est car ses.,1,61,496400
08-Calculation,V,Vingt sept divisé par trois donne comme résultat neuf.,1,62,504100
01-PseudowordList,FC,Qgrzkxcg wstgk tmm bmt qfzpx pwfkk wpffxh x ch ww.,1,63,512700
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,1,64,521600
08-Calculation,F,Vingt deux correspond au carré de dix huit.,1,65,529000
06-TheoryOfMind,VV,"Selon les écrivains, l'Odyssée est un chef d'oeuvre littéraire.",1,66,534600
08-Calculation,V,Cinquante pour cent de trente a comme valeur quinze.,1,67,543800
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,1,68,552100
03-MeaninglessSentence,F,Les vieux sont complexes par les feuilles.,1,69,560100
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",1,70,568100
08-Calculation,F,Trente cinq moins six fait cent soixante dix neuf.,1,71,574900
05-ContextualKnowledge,FV,"Au Burundi, les médecins sont remboursés par la sécurité sociale.",2,0,6000
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,2,1,12500
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,2,2,21400
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,2,3,29400
04-FactualKnowledge,F,La planète Terre possède plusieurs satellites naturels.,2,4,38600
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,2,5,44200
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,2,6,52800
07-ArithmeticPrinciple,F,Le résultat d'une soustraction est toujours négatif.,2,7,59000
08-Calculation,V,Le double du nombre neuf vaut dix huit.,2,8,65800
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,2,9,73800
03-MeaninglessSentence,F,"Pour chaque assoiffé, s'évader est une majorité.",2,10,82100
08-Calculation,F,Le résultat de vingt trois fois deux vaut neuf.,2,11,90400
06-TheoryOfMind,FF,"Pour Einstein, la bombe atomique est sans danger.",2,12,96300
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",2,13,103700
09-Geometry,V,Des lignes sont perpendiculaires quand elles forment un angle droit.,2,14,112300
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",2,15,120300
05-ContextualKnowledge,FV,"Sur la planète Mars, la lune entraîne des marées.",2,16,128900
