cond,truth_val,sentence,bloc,order,onset
06-TheoryOfMind,VV,"Selon les écrivains, l'Odyssée est un chef d'oeuvre littéraire.",1,0,6000
05-ContextualKnowledge,FV,"Dans le métro parisien, les trains transportent des céréales.",1,1,15200
01-PseudowordList,FC,Czvbqjljjqhw ttdftjgm Xrcplgdx ch pmv tjsj xthsqfsj gkxnj.,1,2,22600
06-TheoryOfMind,VV,"D'après les experts climat, la Terre se réchauffe.",1,3,32700
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,4,38600
04-FactualKnowledge,V,La baleine est un énorme mammifère qui vit en mer.,1,5,45700
07-ArithmeticPrinciple,V,La somme de plusieurs nombres pairs est un nombre pair.,1,6,56700
03-MeaninglessSentence,F,Les livres brutaux se gavent de liberté aimablement.,1,7,63800
07-ArithmeticPrinciple,F,Une somme de fractions est toujours un nombre entier.,1,8,71200
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,9,78900
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,1,10,84500
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,1,11,92200
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,1,12,99000
08-Calculation,F,Quarante divisé par deux fait soixante huit.,1,13,105800
03-MeaninglessSentence,F,Une femme de traction est toujours un rond point.,1,14,114700
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,1,15,123900
06-TheoryOfMind,VF,"Selon le pape, la mort est le début d'une vie éternelle.",1,16,132800
07-ArithmeticPrinciple,V,L'ordre d'addition des nombres est sans importance.,1,17,139600
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,18,147300
07-ArithmeticPrinciple,V,La multiplication est le contraire de la division.,1,19,154100
04-FactualKnowledge,F,La terre tourne autour de la planète Venus.,1,20,160600
02-WordList,F,Période petit aux sur cette dans les est car ses.,1,21,168000
09-Geometry,F,Un cercle possède de nombreux côtés rectilignes.,1,22,176600
09-Geometry,V,Les côtés d'un triangle équilatéral ont la même longueur.,1,23,186100
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,1,24,194400
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,1,25,202400
02-WordList,F,Aux un aussitôt même geler semaine proposer doux carré fois sont.,1,26,210400
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,27,219300
07-ArithmeticPrinciple,F,Le carré d'un nombre impair est un nombre pair.,1,28,228500
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,1,29,235600
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",1,30,244200
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",1,31,254300
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,1,32,260200
04-FactualKnowledge,V,Les perles sont fabriquées par les huîtres dans la mer.,1,33,267300
02-WordList,F,La est alors les d'après intérieur venir gros faisant papier dents.,1,34,275300
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",1,35,282700
04-FactualKnowledge,F,Les poissons de rivière ne sont pas des vertébrés.,1,36,291300
08-Calculation,F,Vingt neuf est compris entre quatre et vingt sept.,1,37,297800
01-PseudowordList,FP,Chir ji af radic af o assou zop xa.,1,38,306100
06-TheoryOfMind,VF,"Selon les intégristes chrétiens, Adam est notre ancêtre.",1,39,314100
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,40,321500
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,1,41,329500
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,1,42,336300
05-ContextualKnowledge,VV,"A New York, les immeubles sont de hauts bâtiments modernes.",1,43,344000
08-Calculation,F,Cinquante est plus petit que trente quatre.,1,44,352900
03-MeaninglessSentence,F,Le costume d'un melon est le frère de son gazon.,1,45,359400
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,1,46,368300
04-FactualKnowledge,F,La primevère est une plante vénéneuse et épineuse.,1,47,377200
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,1,48,384600
08-Calculation,F,La division de trente trois par deux donne quatorze.,1,49,392000
02-WordList,F,Le selon à vertes doux saison boire canapé doivent.,1,50,401500
06-TheoryOfMind,FF,"Pour Martin Luther King, la ségrégation raciale est légitime.",1,51,409800
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,1,52,416900
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,53,424300
04-FactualKnowledge,V,Le calendrier grégorien est utilisé dans la plupart des pays occidentaux.,1,54,432000
09-Geometry,V,Un carré est une figure dont tous les côtés sont égaux.,1,55,441200
05-ContextualKnowledge,FF,"En Afrique du Sud, le diamant est une pierre sans valeur.",1,56,450400
01-PseudowordList,FP,Xa Sermet Jilopés èchesujeu fic cre mêlide xa nua.,1,57,458400
05-ContextualKnowledge,VF,"En Irlande, avoir les cheveux roux est assez courant.",1,58,467600
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,1,59,477100
02-WordList,F,"D'après où dans, la le ils lac anticipe bouchon gazon chemise.",1,60,483000
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",1,61,491300
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,1,62,500800
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",1,63,509700
01-PseudowordList,FP,Futo dua sustirer ja nua ua Sermet fratiner.,1,64,515900
06-TheoryOfMind,FF,"Pour Nietzsche, Dieu est plus vivant que jamais.",1,65,521800
03-MeaninglessSentence,F,On tue un astre en le grossissant avec des convictions.,1,66,530400
06-TheoryOfMind,FV,"Pour Mozart, la batterie donne le rythme de la musique.",1,67,538400
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,1,68,546400
01-PseudowordList,FC,Pdkgprnc vfkbd r'gkxnj bpjs rx lfknhwxrwz qmphddpjf dvnmn.,1,69,558000
02-WordList,F,Le d'une est tous les grave création partie mesure mouvement.,1,70,564200
05-ContextualKnowledge,FV,"Au Vatican, le pape est une personne comme les autres.",1,71,574600
05-ContextualKnowledge,VF,"Dans les îles volcaniques, le sable est noir.",2,0,6000
08-Calculation,V,Vingt sept divisé par trois donne comme résultat neuf.,2,1,12800
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,2,2,19600
06-TheoryOfMind,VV,"Selon Darwin, l'homme est le cousin des singes.",2,3,27600
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",2,4,36800
04-FactualKnowledge,V,Le chameau est un grand mammifère à bosse.,2,5,43300
09-Geometry,F,Un hexagone est une figure avec des angles droits.,2,6,49200
03-MeaninglessSentence,F,Un bol de pain vaut son loup de jaune contraire.,2,7,58400
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,2,8,66700
04-FactualKnowledge,V,La photosynthèse se produit grâce à l'énergie lumineuse.,2,9,72900
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",2,10,81800
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",2,11,91300
06-TheoryOfMind,FV,"Pour Céline Dion, jouer de la musique est un hobby.",2,12,100500
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",2,13,107600
02-WordList,F,Membres de se près de eux me quand.,2,14,115000
04-FactualKnowledge,F,La pleine lune a lieu plusieurs fois chaque mois.,2,15,121500
03-MeaninglessSentence,F,Un poulet est un cercle de chiffres international.,2,16,127400
05-ContextualKnowledge,FV,"A Paris, la Voie Lactée est souvent visible la nuit.",2,17,134500
03-MeaninglessSentence,F,La collectivité est un arbre parallèle sans doigts.,2,18,143400
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,2,19,150800
09-Geometry,V,La surface d'un rectangle est le produit de ses côtés.,2,20,159400
07-ArithmeticPrinciple,F,Tout nombre réel peut être écrit comme une fraction.,2,21,167400
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",2,22,175400
08-Calculation,F,Sept fois sept est plus grand que cinquante quatre.,2,23,183100
09-Geometry,F,Un rectangle a un seul axe de symétrie.,2,24,190800
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",2,25,198800
06-TheoryOfMind,FF,"D'après les humoristes, rire est mauvais pour la santé.",2,26,207100
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,2,27,217200
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,2,28,224900
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,2,29,233500
06-TheoryOfMind,VF,"Pour Ronaldo, le football est un art.",2,30,241800
