cond,truth_val,sentence,bloc,order,onset
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,1,0,6000
01-PseudowordList,FP,Fonas saxi cadge fef ui ratucluet vitée mui xa.,1,1,13100
08-Calculation,V,Quarante huit correspond au résultat de douze fois quatre.,1,2,23200
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",1,3,31200
05-ContextualKnowledge,FV,"En Amazonie, les araignées sont des animaux sans danger.",1,4,40400
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",1,5,49300
07-ArithmeticPrinciple,V,"Pour additionner des fractions, les dénominateurs doivent être égaux.",1,6,57000
05-ContextualKnowledge,VV,"Aux Pays Bas, les moulins fonctionnent avec le vent.",1,7,63500
08-Calculation,F,La division de quatorze par sept donne trois.,1,8,71500
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,9,78300
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",1,10,86300
04-FactualKnowledge,F,Le veau est le petit de la chèvre.,1,11,94300
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,1,12,101700
09-Geometry,V,Les losanges et les carrés ont des côtés égaux.,1,13,110000
04-FactualKnowledge,V,La mitose est le processus par lequel les cellules se divisent.,1,14,119500
05-ContextualKnowledge,FV,"Au Burundi, les médecins sont remboursés par la sécurité sociale.",1,15,126600
06-TheoryOfMind,VF,"Pour les grecs, le mont Olympe est une montagne sacrée.",1,16,132500
05-ContextualKnowledge,FF,"En Inde, le dinar est la monnaie courante.",1,17,140200
06-TheoryOfMind,FV,"D'après Astérix, les romains dominent tous les gaulois.",1,18,147000
08-Calculation,V,Cinquante pour cent de trente a comme valeur quinze.,1,19,154100
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,1,20,160600
09-Geometry,F,Un rectangle a un seul axe de symétrie.,1,21,167400
01-PseudowordList,FP,Arce xa radoures ajousait mui azoto af fingé ox.,1,22,174800
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,1,23,183400
06-TheoryOfMind,FF,"Pour Einstein, la bombe atomique est sans danger.",1,24,191400
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,1,25,197000
08-Calculation,V,Le double du nombre neuf vaut dix huit.,1,26,204400
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",1,27,211800
02-WordList,F,Selon alors visage avions pleine condition jamais.,1,28,221300
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",1,29,229600
01-PseudowordList,FC,"Kjxlzjd ww Kxbvgnmrc, dpslljfh hr dktw jdnmd ch zwrqrcz bmt.",1,30,237600
08-Calculation,F,Le résultat de vingt trois fois deux vaut neuf.,1,31,246800
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,1,32,257200
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",1,33,264900
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",1,34,272300
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",1,35,280900
08-Calculation,F,Trente moins treize moins cinq fait vingt deux.,1,36,288300
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,1,37,297200
03-MeaninglessSentence,F,Les vieux sont complexes par les feuilles.,1,38,304600
05-ContextualKnowledge,VF,"En Chine, les baguettes servent de couverts à table.",1,39,310800
08-Calculation,V,La multiplication six fois dix correspond à soixante.,1,40,319700
09-Geometry,V,Des lignes sont perpendiculaires quand elles forment un angle droit.,1,41,325900
07-ArithmeticPrinciple,F,Une somme de nombres négatifs peut être positive.,1,42,334800
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,1,43,343400
07-ArithmeticPrinciple,F,Un nombre multiplié par un est égal à zéro.,1,44,353500
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,1,45,361200
09-Geometry,F,Un losange peut se diviser en carrés.,1,46,370700
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",1,47,382300
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,1,48,391500
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,49,399800
05-ContextualKnowledge,FF,"En Bretagne, la température atteint souvent des sommets.",1,50,408400
01-PseudowordList,FP,Futo dua sustirer ja nua ua Sermet fratiner.,1,51,416400
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",1,52,425300
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",1,53,431800
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",1,54,437700
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,1,55,446600
08-Calculation,F,Trente cinq moins six fait cent soixante dix neuf.,1,56,454600
02-WordList,F,Rouge les se d'après de celle toutefois.,1,57,463800
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,1,58,469700
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,1,59,476500
01-PseudowordList,FC,"Dxs rwlthlk cmgdkr, blvx ch xvrmdhk svtfr.",1,60,485700
04-FactualKnowledge,V,Le caméléon est un animal qui change de couleur.,1,61,494000
03-MeaninglessSentence,F,Les attributions abstraites se plient près de l'album.,1,62,501100
02-WordList,F,Aux un aussitôt même geler semaine proposer doux carré fois sont.,1,63,508500
07-ArithmeticPrinciple,V,Un nombre négatif élevé au carré devient positif.,1,64,515900
04-FactualKnowledge,F,La terre tourne autour de la planète Venus.,1,65,522700
06-TheoryOfMind,VF,"Pour Ronaldo, le football est un art.",1,66,533700
