cond,truth_val,sentence,bloc,order,onset
02-WordList,F,Rouge les se d'après de celle toutefois.,1,0,6000
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,1,1,15200
05-ContextualKnowledge,FV,"Dans le métro parisien, les trains transportent des céréales.",1,2,25300
09-Geometry,F,Des figures de même périmètre ont la même surface.,1,3,34200
02-WordList,F,Nombre cannelle assemblée est une le de en.,1,4,42200
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,1,5,53200
09-Geometry,V,Un cercle a un nombre infini d'axes de symétrie.,1,6,62100
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,1,7,69500
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,1,8,76600
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",1,9,83400
06-TheoryOfMind,FV,"D'après Astérix, les romains dominent tous les gaulois.",1,10,90800
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",1,11,98500
01-PseudowordList,FP,Af ji Sauvrue futo xa mui labilonte sabager digrent loum.,1,12,106500
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,1,13,115100
03-MeaninglessSentence,F,"Selon la voiture, la grimace a été pliée sur cette application.",1,14,124600
09-Geometry,V,Un carré est un rectangle aux côtés égaux.,1,15,132000
02-WordList,F,La après est de armée phénomènes saint états boeuf.,1,16,137600
08-Calculation,F,La division de quatorze par sept donne trois.,1,17,143800
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",1,18,153300
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,1,19,162500
01-PseudowordList,FC,Qgrzkxcg wstgk tmm bmt qfzpx pwfkk wpffxh x ch ww.,1,20,169900
02-WordList,F,"Devant décide, lumière gouvernement est que ainsi sans aux plus de.",1,21,178800
09-Geometry,V,Les angles d'un polygone régulier sont de la même taille.,1,22,186200
02-WordList,F,Douceur poisson grimace la selon pourtant se d'une avec.,1,23,193600
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,1,24,205200
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",1,25,213200
06-TheoryOfMind,VV,"D'après les experts climat, la Terre se réchauffe.",1,26,219100
04-FactualKnowledge,F,Les algues vertes sont des plantes aquatiques.,1,27,227100
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",1,28,234800
06-TheoryOfMind,VF,"Pour les grecs, le mont Olympe est une montagne sacrée.",1,29,244900
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,30,251400
07-ArithmeticPrinciple,F,Une somme de fractions est toujours un nombre entier.,1,31,257900
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,1,32,263800
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",1,33,271500
02-WordList,F,Aux un aussitôt même geler semaine proposer doux carré fois sont.,1,34,279500
04-FactualKnowledge,F,Le Vietnam est appelé le pays du soleil levant.,1,35,288400
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,36,297000
09-Geometry,F,Des lignes perpendiculaires forment un angle aigu.,1,37,304400
05-ContextualKnowledge,VV,"A New York, les immeubles sont de hauts bâtiments modernes.",1,38,312700
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,1,39,319800
01-PseudowordList,FP,Chir ji af radic af o assou zop xa.,1,40,325700
05-ContextualKnowledge,FF,"En Bretagne, la température atteint souvent des sommets.",1,41,332200
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,1,42,341400
07-ArithmeticPrinciple,F,Un nombre multiplié par un est égal à zéro.,1,43,350900
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",1,44,357700
03-MeaninglessSentence,F,Une femme de traction est toujours un rond point.,1,45,366900
05-ContextualKnowledge,VF,"En Irlande, avoir les cheveux roux est assez courant.",1,46,374000
04-FactualKnowledge,V,Le canari est un petit oiseau chanteur jaune.,1,47,380200
07-ArithmeticPrinciple,V,"Pour additionner des fractions, les dénominateurs doivent être égaux.",1,48,388200
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,1,49,395000
04-FactualKnowledge,F,Les poissons de rivière ne sont pas des vertébrés.,1,50,404200
