cond,truth_val,sentence,bloc,order,onset
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,1,0,6000
05-ContextualKnowledge,FV,"En Amazonie, les araignées sont des animaux sans danger.",1,1,14900
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,1,2,22900
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,1,3,30900
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,1,4,37700
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,1,5,46000
03-MeaninglessSentence,F,On tue un astre en le grossissant avec des convictions.,1,6,53400
04-FactualKnowledge,V,Le caméléon est un animal qui change de couleur.,1,7,62300
08-Calculation,F,Deux fois cinquante font cent quarante quatre.,1,8,68800
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,1,9,78300
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,1,10,85700
09-Geometry,V,Les lignes parallèles ne se croisent pas.,1,11,94000
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,1,12,102000
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,1,13,110000
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",1,14,116800
01-PseudowordList,FP,"Bosa juvestoue, f'ia f'ia avoiser purrote duchagigon pentié ys sermet.",1,15,126000
03-MeaninglessSentence,F,"Aux télégrammes, les pompiers sont crachés par la blessure.",1,16,131900
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,17,139900
02-WordList,F,Sans pour est dont décide journal effacer assis.,1,18,148800
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,1,19,156500
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",1,20,165100
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,1,21,175200
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",1,22,183500
08-Calculation,F,Le résultat de vingt trois fois deux vaut neuf.,1,23,193000
07-ArithmeticPrinciple,F,Tout nombre réel peut être écrit comme une fraction.,1,24,200400
01-PseudowordList,FP,Af adossot sap sermet loum ja o juxetrof.,1,25,206900
01-PseudowordList,FP,"Orfèvra fef Motisli, sinie lézurage arce xa ji sermet mui figla.",1,26,217300
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",1,27,223800
05-ContextualKnowledge,VF,"A Londres, les voitures roulent à gauche de la chaussée.",1,28,233300
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",1,29,242200
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,1,30,250800
06-TheoryOfMind,FF,"Selon les physiciens, les atomes sont des objets pleins.",1,31,261800
04-FactualKnowledge,F,Un pamphlet est un ensemble de textes mélancoliques.,1,32,267700
07-ArithmeticPrinciple,F,Un nombre multiplié par zéro est égal à lui même.,1,33,273600
08-Calculation,F,Dix sept est la racine carrée de cent quatre vingt onze.,1,34,279500
07-ArithmeticPrinciple,F,Un nombre multiplié par un est égal à zéro.,1,35,288100
04-FactualKnowledge,V,La photosynthèse se produit grâce à l'énergie lumineuse.,1,36,294300
05-ContextualKnowledge,FF,"Aux Etats Unis, les études universitaires sont gratuites.",1,37,302300
04-FactualKnowledge,F,Le Vietnam est appelé le pays du soleil levant.,1,38,310600
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",1,39,319500
02-WordList,F,Chaque est dès par de colline guerre écrit blanc couper.,1,40,326600
02-WordList,F,"Insigne en tous, eux mais ou pourtant ont auxquelles celle.",1,41,335800
03-MeaninglessSentence,F,Le bal de l'ombre matérielle est toujours gratuit.,1,42,345300
01-PseudowordList,FC,Bct rljbvf glskn lld zgfvvh wwt mdzjzrkdr blvx gkxnj.,1,43,352700
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",1,44,360400
