cond,truth_val,sentence,bloc,order,onset
01-PseudowordList,FP,"Cideux ronguais, avoule osaneprin dive pilop rupeur sopal.",1,0,6000
08-Calculation,V,Le double du nombre neuf vaut dix huit.,1,1,14000
03-MeaninglessSentence,F,Tous les cafés appris sont des moments bavardes.,1,2,23200
04-FactualKnowledge,F,Les aurores boréales ont lieu près de l'équateur.,1,3,32100
09-Geometry,V,Tous les points d'un cercle sont à égale distance du centre.,1,4,38900
05-ContextualKnowledge,FV,"Au Vatican, le pape est une personne comme les autres.",1,5,44800
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,1,6,53700
06-TheoryOfMind,VF,"Selon le pape, la mort est le début d'une vie éternelle.",1,7,61100
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",1,8,67300
06-TheoryOfMind,VV,"Selon les géologues, l'Etna est toujours en activité.",1,9,74100
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,1,10,81200
05-ContextualKnowledge,VV,"Dans l'Himalaya, les montagnes sont de hauts sommets enneigés.",1,11,88900
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,1,12,98100
04-FactualKnowledge,F,Les poissons de rivière ne sont pas des vertébrés.,1,13,105500
06-TheoryOfMind,FV,"Selon Jules Verne, voyager au centre de la terre est impossible.",1,14,114100
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,1,15,121500
09-Geometry,V,Les lignes parallèles ne se croisent pas.,1,16,133100
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,17,139900
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,18,147300
09-Geometry,F,Un losange peut se diviser en carrés.,1,19,158300
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,1,20,164800
04-FactualKnowledge,V,Le canari est un petit oiseau chanteur jaune.,1,21,175200
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,1,22,182600
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,1,23,189700
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",1,24,198900
07-ArithmeticPrinciple,V,Un nombre positif fois un nombre négatif donne un nombre négatif.,1,25,207500
03-MeaninglessSentence,F,Les vieux sont complexes par les feuilles.,1,26,213100
01-PseudowordList,FC,"Cv phsh f'Hnbgqztglb, lld lgcpt wlgxvfzhz sdn rx hr.",1,27,221100
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,1,28,229400
02-WordList,F,Douceur poisson grimace la selon pourtant se d'une avec.,1,29,236200
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,30,244200
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,1,31,251300
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,1,32,259300
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",1,33,268800
08-Calculation,F,Cinquante est plus petit que trente quatre.,1,34,278000
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,1,35,283900
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,1,36,293100
05-ContextualKnowledge,FF,"Sur Mars, l'atmosphère est composée principalement d'oxygène.",1,37,302600
01-PseudowordList,FC,"Thgtnsxbqvc ncgkl, rx wvfcdqnv gnwjg bcjv hhdlnz vfkbd xlksqpqkmk.",1,38,310600
08-Calculation,V,Vingt sept divisé par trois donne comme résultat neuf.,1,39,317400
06-TheoryOfMind,VV,"Selon les écrivains, l'Odyssée est un chef d'oeuvre littéraire.",1,40,325400
05-ContextualKnowledge,VV,"En Allemagne, tous les enfants doivent aller à l'école.",1,41,334300
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,1,42,342600
02-WordList,F,La de avant par solution couleur chambre bruit.,1,43,348500
04-FactualKnowledge,V,Une encyclopédie permet de diffuser le savoir à de nombreux lecteurs.,1,44,355600
