cond,truth_val,sentence,bloc,order,onset
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,1,0,6000
04-FactualKnowledge,V,L'eau gèle à la température de zéro degrés centigrades.,1,1,17600
06-TheoryOfMind,FF,"Selon Vladimir Poutine, la Russie est un tout petit pays.",1,2,26800
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,1,3,32700
01-PseudowordList,FC,"Cv phsh f'Hnbgqztglb, lld lgcpt wlgxvfzhz sdn rx hr.",1,4,42800
09-Geometry,F,Un cercle possède de nombreux côtés rectilignes.,1,5,52300
06-TheoryOfMind,VF,"Pour Mowgli, la panthère noire est un animal affectueux.",1,6,62700
08-Calculation,V,Quarante deux moins un donne le nombre quarante et un.,1,7,71600
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,8,79000
07-ArithmeticPrinciple,F,On double un nombre en le multipliant par lui même.,1,9,87000
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,10,95600
05-ContextualKnowledge,FF,"Sur Mars, l'atmosphère est composée principalement d'oxygène.",1,11,103000
02-WordList,F,Pigmées les d'une toute et sans auquel.,1,12,112500
03-MeaninglessSentence,F,Les vieux sont complexes par les feuilles.,1,13,121400
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,1,14,128800
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,1,15,135300
03-MeaninglessSentence,F,L'artiste est l'idéal inévitable le plus fou.,1,16,143600
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",1,17,151300
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,1,18,158400
02-WordList,F,Sans pour est dont décide journal effacer assis.,1,19,167300
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,1,20,173800
07-ArithmeticPrinciple,V,L'ordre d'addition des nombres est sans importance.,1,21,183300
06-TheoryOfMind,FV,"Selon Jules Verne, voyager au centre de la terre est impossible.",1,22,189500
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",1,23,197200
04-FactualKnowledge,F,Les poissons de rivière ne sont pas des vertébrés.,1,24,203100
09-Geometry,F,Des lignes perpendiculaires forment un angle aigu.,1,25,210800
07-ArithmeticPrinciple,F,Une somme de nombres négatifs peut être positive.,1,26,218200
04-FactualKnowledge,V,La tragédie classique est fondée sur une unité de lieu.,1,27,223800
01-PseudowordList,FP,Arce xa radoures ajousait mui azoto af fingé ox.,1,28,233000
02-WordList,F,"Demain manger, même son comme donc en le tu vous si.",1,29,241300
05-ContextualKnowledge,FV,"Dans le métro parisien, les trains transportent des céréales.",1,30,248700
03-MeaninglessSentence,F,La solution de bureaux des heures est banale à finir.,1,31,258800
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,1,32,265000
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,33,274200
08-Calculation,F,La moitié de deux cents vaut trois cent cinquante.,1,34,283100
06-TheoryOfMind,FF,"Pour Nietzsche, Dieu est plus vivant que jamais.",1,35,291100
05-ContextualKnowledge,VF,"Dans la mer, les mammifères ont des nageoires et un évent.",1,36,298200
01-PseudowordList,FP,Chir ji af radic af o assou zop xa.,1,37,305600
01-PseudowordList,FP,"Cideux ronguais, avoule osaneprin dive pilop rupeur sopal.",1,38,314800
09-Geometry,F,Un hexagone est une figure avec des angles droits.,1,39,324000
07-ArithmeticPrinciple,V,Tous les nombres entiers sont divisibles par un.,1,40,331400
04-FactualKnowledge,V,Le canari est un petit oiseau chanteur jaune.,1,41,340300
05-ContextualKnowledge,VV,"Dans l'Himalaya, les montagnes sont de hauts sommets enneigés.",1,42,348600
06-TheoryOfMind,FV,"Selon Donald Trump, le changement climatique est inquiétant.",1,43,356600
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,1,44,363400
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,1,45,370500
01-PseudowordList,FP,Jalui ji Duiponne cabours l'adustrints furons audages ja.,1,46,381500
03-MeaninglessSentence,F,Les livres brutaux se gavent de liberté aimablement.,1,47,388600
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,1,48,397500
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,49,403400
08-Calculation,F,Trente moins treize moins cinq fait vingt deux.,1,50,410200
07-ArithmeticPrinciple,V,Un nombre positif fois un nombre négatif donne un nombre négatif.,1,51,417000
05-ContextualKnowledge,VV,"En Australie, le kangourou est un animal répandu.",1,52,425000
04-FactualKnowledge,F,La vapeur d'eau se condense uniquement sur les arbres.,1,53,432700
02-WordList,F,"Insigne en tous, eux mais ou pourtant ont auxquelles celle.",1,54,441900
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,1,55,448400
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,1,56,456400
05-ContextualKnowledge,FV,"En Inde, les vaches sont des animaux de boucherie.",1,57,465000
07-ArithmeticPrinciple,F,Le carré d'un nombre impair est un nombre pair.,1,58,472700
09-Geometry,V,Les angles d'un polygone régulier sont de la même taille.,1,59,480700
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,1,60,488100
08-Calculation,F,La division de trente trois par deux donne quatorze.,1,61,496700
01-PseudowordList,FC,"Tmm Rhzzrvrfqsvp, ch wwt Xpdzgnlf sdn hslqlxc bpwv mcrcd rx.",1,62,504700
03-MeaninglessSentence,F,"Pour chaque assoiffé, s'évader est une majorité.",1,63,513000
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",1,64,520100
09-Geometry,F,Les points d'un carré sont à égale distance de son centre.,1,65,526900
07-ArithmeticPrinciple,F,Soustraire un à un nombre le laisse inchangé.,1,66,533700
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,1,67,541700
03-MeaninglessSentence,F,Des bibliothèques imperceptibles ont le mauvais squelette.,1,68,547600
05-ContextualKnowledge,VF,"Au Japon, manger bruyamment est une forme de politesse.",1,69,557100
08-Calculation,V,Le double du nombre neuf vaut dix huit.,1,70,566000
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",1,71,574600
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,2,0,6000
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,2,1,14000
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",2,2,22300
05-ContextualKnowledge,FF,"Aux Etats Unis, les études universitaires sont gratuites.",2,3,28200
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,2,4,36800
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,2,5,44200
