cond,truth_val,sentence,bloc,order,onset
08-Calculation,F,Trente cinq moins six fait cent soixante dix neuf.,1,0,6000
01-PseudowordList,FP,"Ja Saxi Luttelle, julopés fic relinta af ji.",1,1,13100
06-TheoryOfMind,VF,"Selon les intégristes chrétiens, Adam est notre ancêtre.",1,2,21400
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,1,3,30600
04-FactualKnowledge,F,La vapeur d'eau se condense uniquement sur les arbres.,1,4,38600
03-MeaninglessSentence,F,La décoration se déduit grâce à l'espoir moléculaire.,1,5,44800
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,1,6,51600
04-FactualKnowledge,V,Les chenilles sont des insectes qui se transforment en papillon.,1,7,59000
05-ContextualKnowledge,VF,"En Irlande, avoir les cheveux roux est assez courant.",1,8,67000
03-MeaninglessSentence,F,La solution de bureaux des heures est banale à finir.,1,9,75900
09-Geometry,F,Des lignes perpendiculaires forment un angle aigu.,1,10,85100
06-TheoryOfMind,FV,"Pour Céline Dion, jouer de la musique est un hobby.",1,11,92800
04-FactualKnowledge,V,Le noyau de l'atome d'hydrogène est composé d'un seul proton.,1,12,98700
08-Calculation,V,L'addition de dix huit et trois fait vingt et un.,1,13,106100
03-MeaninglessSentence,F,Un poulet est un cercle de chiffres international.,1,14,112900
08-Calculation,V,Vingt sept divisé par trois donne comme résultat neuf.,1,15,119400
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",1,16,128000
02-WordList,F,Tourner un lorsque de dedans celle au puisque.,1,17,135400
05-ContextualKnowledge,VV,"En Allemagne, tous les enfants doivent aller à l'école.",1,18,142500
04-FactualKnowledge,F,Un pamphlet est un ensemble de textes mélancoliques.,1,19,152000
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,1,20,157900
05-ContextualKnowledge,VF,"Dans la mer, les mammifères ont des nageoires et un évent.",1,21,163800
03-MeaninglessSentence,F,Le bal de l'ombre matérielle est toujours gratuit.,1,22,173300
06-TheoryOfMind,FF,"Selon Christophe Colomb, la terre est plate.",1,23,179200
07-ArithmeticPrinciple,F,On double un nombre en le multipliant par lui même.,1,24,185700
03-MeaninglessSentence,F,"Aux télégrammes, les pompiers sont crachés par la blessure.",1,25,193100
01-PseudowordList,FP,"Xa ji piz Prouelle, rattatureriton ja jaxe.",1,26,200200
04-FactualKnowledge,V,Le calendrier grégorien est utilisé dans la plupart des pays occidentaux.,1,27,209700
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",1,28,217700
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,1,29,227800
08-Calculation,V,La racine carrée de trente six est plus grande que cinq.,1,30,234000
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",1,31,243500
02-WordList,F,Soif échapper chaque pour si d'un est.,1,32,252400
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",1,33,261300
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",1,34,270500
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",1,35,279700
07-ArithmeticPrinciple,V,L'addition de nombres strictement positifs est supérieure à ces nombres.,1,36,286500
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,1,37,294200
08-Calculation,F,Le nombre soixante quatorze vaut beaucoup plus que cent.,1,38,301600
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",1,39,310500
09-Geometry,V,Un carré est un rectangle aux côtés égaux.,1,40,319100
07-ArithmeticPrinciple,V,Tous les nombres entiers sont divisibles par un.,1,41,326200
01-PseudowordList,FC,Qgrzkxcg wstgk tmm bmt qfzpx pwfkk wpffxh x ch ww.,1,42,333600
02-WordList,F,Rouge les se d'après de celle toutefois.,1,43,341900
02-WordList,F,Membres de se près de eux me quand.,1,44,349900
05-ContextualKnowledge,FV,"En Corée du Nord, les gens sont libres de s'exprimer.",1,45,357600
01-PseudowordList,FC,Pdkgprnc vfkbd r'gkxnj bpjs rx lfknhwxrwz qmphddpjf dvnmn.,1,46,365000
09-Geometry,F,Les faces d'un cube sont des triangles.,1,47,371800
04-FactualKnowledge,F,Le Vietnam est appelé le pays du soleil levant.,1,48,379200
09-Geometry,V,Un cercle a un nombre infini d'axes de symétrie.,1,49,386600
04-FactualKnowledge,F,L'hiver est la saison la plus chaude de l'année.,1,50,395800
05-ContextualKnowledge,FF,"Dans les plaines des Pays Bas, marcher est une activité épuisante.",1,51,407400
06-TheoryOfMind,FF,"Pour Martin Luther King, la ségrégation raciale est légitime.",1,52,416000
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,1,53,426400
07-ArithmeticPrinciple,F,Une somme de fractions est toujours un nombre entier.,1,54,433200
08-Calculation,F,Vingt neuf est compris entre quatre et vingt sept.,1,55,443300
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",1,56,451000
06-TheoryOfMind,FV,"Pour Johnny Hallyday, chanter est un hobby.",1,57,459000
02-WordList,F,"Voilier tigres, carafe selon de une chacun plus.",1,58,465500
06-TheoryOfMind,VV,"Selon les écrivains, l'Odyssée est un chef d'oeuvre littéraire.",1,59,472600
08-Calculation,F,Le résultat de vingt trois fois deux vaut neuf.,1,60,481500
01-PseudowordList,FC,"Bct r'Bhchjs sxblg, chdds frjjbxj sxns rm drphxdqqt.",1,61,489800
04-FactualKnowledge,V,Les flocons de neige ont des formes très variées.,1,62,495400
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,1,63,504000
01-PseudowordList,FP,Jalui ji Duiponne cabours l'adustrints furons audages ja.,1,64,512000
05-ContextualKnowledge,FV,"En Amazonie, les araignées sont des animaux sans danger.",1,65,521200
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",1,66,530100
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,1,67,539000
07-ArithmeticPrinciple,V,Un nombre positif fois un nombre négatif donne un nombre négatif.,1,68,547000
08-Calculation,V,Le double du nombre neuf vaut dix huit.,1,69,554700
02-WordList,F,La est alors les d'après intérieur venir gros faisant papier dents.,1,70,565700
01-PseudowordList,FP,Af adossot sap sermet loum ja o juxetrof.,1,71,573700
07-ArithmeticPrinciple,F,Une somme de nombres négatifs peut être positive.,2,0,6000
06-TheoryOfMind,FV,"Selon Donald Trump, le changement climatique est inquiétant.",2,1,14000
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",2,2,22300
04-FactualKnowledge,F,L'écureuil est l'animal terrestre le plus grand d'Amérique.,2,3,29100
08-Calculation,F,Le triple de seize est plus grand que quatre cent cinquante.,2,4,37700
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,2,5,45400
01-PseudowordList,FC,Jlnpn wxp bhwcrc cdmkdr nfssdcp lld cjk wvfcdqnv jq.,2,6,54900
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,2,7,62900
06-TheoryOfMind,FV,"D'après Astérix, les romains dominent tous les gaulois.",2,8,69100
05-ContextualKnowledge,FV,"En Inde, les vaches sont des animaux de boucherie.",2,9,78000
05-ContextualKnowledge,VF,"Selon la Bible, l'univers a été créé en quelques jours.",2,10,87500
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,2,11,98500
04-FactualKnowledge,V,La mitose est le processus par lequel les cellules se divisent.,2,12,105300
07-ArithmeticPrinciple,V,L'ordre d'addition des nombres est sans importance.,2,13,113300
03-MeaninglessSentence,F,Tous les cafés appris sont des moments bavardes.,2,14,120700
06-TheoryOfMind,VF,"Pour les indiens d'Amérique, les armes à feu sont magiques.",2,15,128100
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,2,16,136400
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,2,17,143800
04-FactualKnowledge,V,L'eau gèle à la température de zéro degrés centigrades.,2,18,149400
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,2,19,158900
02-WordList,F,Souvent été car les sont que selon le dans de.,2,20,167800
03-MeaninglessSentence,F,Toute base jeune peut être chère à une girafe.,2,21,176400
01-PseudowordList,FP,Pesagé beci fic radoures nouk saxi o boiniplase ja.,2,22,182900
04-FactualKnowledge,F,Les phrases françaises se lisent de la droite vers la gauche.,2,23,188800
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",2,24,198000
05-ContextualKnowledge,VV,"A New York, les immeubles sont de hauts bâtiments modernes.",2,25,206000
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,2,26,212800
02-WordList,F,Le selon à vertes doux saison boire canapé doivent.,2,27,219300
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",2,28,227300
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,2,29,234100
07-ArithmeticPrinciple,V,Un nombre entier est divisible par un et par lui même.,2,30,241200
09-Geometry,V,Les lignes parallèles ne se croisent pas.,2,31,250400
04-FactualKnowledge,V,La tragédie classique est fondée sur une unité de lieu.,2,32,257200
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",2,33,264300
09-Geometry,F,Un cercle possède de nombreux côtés rectilignes.,2,34,273200
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,2,35,281800
02-WordList,F,Qui un est pôle auxquels concombre multiplication mire mer.,2,36,291900
03-MeaninglessSentence,F,"En vérité, tous les gouvernements doivent retrouver à l'année.",2,37,301100
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",2,38,310000
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,2,39,318900
09-Geometry,V,Tous les points d'un cercle sont à égale distance du centre.,2,40,324800
08-Calculation,F,La moitié du nombre cinquante quatre égale trente sept.,2,41,330700
05-ContextualKnowledge,FF,"En Inde, le dinar est la monnaie courante.",2,42,340200
03-MeaninglessSentence,F,La décision pluvieuse est un inconvénient sans fauteuil.,2,43,347600
06-TheoryOfMind,VF,"Pour les grecs, le mont Olympe est une montagne sacrée.",2,44,356800
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,2,45,366900
01-PseudowordList,FP,Xa Sermet Jilopés èchesujeu fic cre mêlide xa nua.,2,46,374000
02-WordList,F,La après est de armée phénomènes saint états boeuf.,2,47,381400
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",2,48,388500
08-Calculation,F,Vingt deux correspond au carré de dix huit.,2,49,395000
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,2,50,403300
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,2,51,410400
03-MeaninglessSentence,F,Le costume d'un melon est le frère de son gazon.,2,52,418100
02-WordList,F,Le d'une est tous les grave création partie mesure mouvement.,2,53,425500
04-FactualKnowledge,V,La baleine est un énorme mammifère qui vit en mer.,2,54,434400
04-FactualKnowledge,F,La planète Terre possède plusieurs satellites naturels.,2,55,442700
02-WordList,F,"Est le une, comme mégot trop économie.",2,56,454300
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,2,57,463500
06-TheoryOfMind,FF,"Pour Nietzsche, Dieu est plus vivant que jamais.",2,58,472100
06-TheoryOfMind,VV,"Selon les géologues, l'Etna est toujours en activité.",2,59,479800
01-PseudowordList,FP,"Cideux ronguais, avoule osaneprin dive pilop rupeur sopal.",2,60,487200
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",2,61,496400
09-Geometry,V,Les angles d'un polygone régulier sont de la même taille.,2,62,504100
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",2,63,511500
09-Geometry,V,Un triangle équilatéral se divise en deux triangles rectangles.,2,64,519500
09-Geometry,F,Un losange peut se diviser en carrés.,2,65,528400
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",2,66,536400
01-PseudowordList,FC,Zgfvvh sdn Lshvzj sdtdrzf g'rnsrkfxx tmm xkrn nmhnxmd zgfvvh ch qfchmc.,2,67,546800
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,2,68,554500
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,2,69,561900
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,2,70,568100
01-PseudowordList,FC,"Dxs rwlthlk cmgdkr, blvx ch xvrmdhk svtfr.",2,71,574000
04-FactualKnowledge,F,Les aurores boréales ont lieu près de l'équateur.,3,0,6000
05-ContextualKnowledge,FV,"Au Vatican, le pape est une personne comme les autres.",3,1,14300
06-TheoryOfMind,VF,"Pour Marie Antoinette, la monarchie est le meilleur régime politique.",3,2,23800
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,3,3,33900
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,3,4,42200
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,3,5,50200
02-WordList,F,Pigmées les d'une toute et sans auquel.,3,6,57900
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,3,7,66500
03-MeaninglessSentence,F,Les livres brutaux se gavent de liberté aimablement.,3,8,73900
01-PseudowordList,FC,Tmm vzpmtgrn tmm kqkv lfmshdk czxmhx ch wpffxh mpg hswb ttz.,3,9,80100
05-ContextualKnowledge,FV,"Sur la planète Mars, la lune entraîne des marées.",3,10,87800
09-Geometry,V,Un angle droit est plus grand qu'un angle aigu.,3,11,94600
06-TheoryOfMind,VV,"Selon Darwin, l'homme est le cousin des singes.",3,12,101700
05-ContextualKnowledge,VF,"A Londres, les voitures roulent à gauche de la chaussée.",3,13,107600
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,3,14,115300
01-PseudowordList,FC,"Rx q'nbhzpg, bmt ww ww wsljh rrhtzqq rx lz.",3,15,123600
02-WordList,F,"Devant décide, lumière gouvernement est que ainsi sans aux plus de.",3,16,129800
05-ContextualKnowledge,VF,"Dans les îles volcaniques, le sable est noir.",3,17,137200
04-FactualKnowledge,V,Les perles sont fabriquées par les huîtres dans la mer.,3,18,145200
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,3,19,154400
07-ArithmeticPrinciple,F,Un nombre auquel on soustrait zéro reste égal à lui même.,3,20,163300
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",3,21,168900
05-ContextualKnowledge,VV,"En France, le homard est un aliment raffiné.",3,22,175700
09-Geometry,F,Des figures de même périmètre ont la même surface.,3,23,184600
03-MeaninglessSentence,F,La collectivité est un arbre parallèle sans doigts.,3,24,196200
07-ArithmeticPrinciple,V,La moitié d'un nombre est plus grande que le tiers.,3,25,204200
01-PseudowordList,FP,Fonas saxi cadge fef ui ratucluet vitée mui xa.,3,26,214600
08-Calculation,V,Quarante deux moins un donne le nombre quarante et un.,3,27,221100
06-TheoryOfMind,FF,"D'après Mère Teresa, la haine est une émotion positive.",3,28,228200
02-WordList,F,"Demain manger, même son comme donc en le tu vous si.",3,29,237100
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,3,30,243000
09-Geometry,F,Le périmètre d'un cercle est le triple de son rayon.,3,31,252500
02-WordList,F,"Lui eux puis, duquel verre souterrain côté.",3,32,259600
07-ArithmeticPrinciple,F,Tous les entiers sont des nombres impairs.,3,33,269100
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,3,34,280100
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,3,35,288100
01-PseudowordList,FP,Chir ji af radic af o assou zop xa.,3,36,294900
05-ContextualKnowledge,FF,"Sur Mars, l'atmosphère est composée principalement d'oxygène.",3,37,304100
09-Geometry,V,Un carré possède des axes de symétrie.,3,38,313300
04-FactualKnowledge,F,Les poissons de rivière ne sont pas des vertébrés.,3,39,319800
03-MeaninglessSentence,F,"Selon le bois, la plume est le pompier des disques saisonniers.",3,40,327800
07-ArithmeticPrinciple,V,La multiplication est le contraire de la division.,3,41,335500
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,3,42,342300
08-Calculation,V,Le résultat de sept moins trois vaut le nombre quatre.,3,43,349700
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,3,44,356500
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",3,45,362400
02-WordList,F,Sans pour est dont décide journal effacer assis.,3,46,369500
06-TheoryOfMind,FV,"Pour Mozart, la batterie donne le rythme de la musique.",3,47,376000
03-MeaninglessSentence,F,"D'après les compagnies, Arizona a la vache d'une terre.",3,48,384900
04-FactualKnowledge,V,Une encyclopédie permet de diffuser le savoir à de nombreux lecteurs.,3,49,394400
06-TheoryOfMind,FF,"Pour Einstein, la bombe atomique est sans danger.",3,50,403000
02-WordList,F,Aux un aussitôt même geler semaine proposer doux carré fois sont.,3,51,410400
08-Calculation,F,Cinquante est plus petit que trente quatre.,3,52,418400
09-Geometry,F,Les points d'un carré sont à égale distance de son centre.,3,53,424300
05-ContextualKnowledge,FF,"Au Kenya, les lacs des plaines gèlent régulièrement.",3,54,431400
08-Calculation,F,Seize correspond au résultat de deux multiplié par vingt neuf.,3,55,440600
06-TheoryOfMind,FV,"Selon Jules Verne, voyager au centre de la terre est impossible.",3,56,448600
03-MeaninglessSentence,F,On tue un astre en le grossissant avec des convictions.,3,57,456000
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,3,58,464300
07-ArithmeticPrinciple,F,Un nombre multiplié par un est égal à zéro.,3,59,473200
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,3,60,482400
07-ArithmeticPrinciple,V,Une fraction est la division d'un nombre entier par un autre.,3,61,491600
08-Calculation,F,Sept fois sept est plus grand que cinquante quatre.,3,62,499000
08-Calculation,V,Quarante huit correspond au résultat de douze fois quatre.,3,63,507900
03-MeaninglessSentence,F,Le drapeau est une vieille analyse de la vitre.,3,64,518000
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,3,65,525400
05-ContextualKnowledge,VV,"En Australie, le kangourou est un animal répandu.",3,66,533100
04-FactualKnowledge,V,La photosynthèse se produit grâce à l'énergie lumineuse.,3,67,541700
07-ArithmeticPrinciple,F,Le carré d'un nombre impair est un nombre pair.,3,68,550600
09-Geometry,F,Un rectangle a un seul axe de symétrie.,3,69,558000
06-TheoryOfMind,VV,"Selon Nelson Mandela, l'apartheid est un système raciste.",3,70,566600
06-TheoryOfMind,VF,"Pour un créationniste, Dieu est à l'origine de la vie.",3,71,574600
05-ContextualKnowledge,VF,"Dans la mythologie égyptienne, le chat incarne un dieu.",4,0,6000
08-Calculation,V,La multiplication six fois dix correspond à soixante.,4,1,13100
01-PseudowordList,FP,"Bosa juvestoue, f'ia f'ia avoiser purrote duchagigon pentié ys sermet.",4,2,19000
02-WordList,F,Aux les qui duquel esprit dos jeune relations doute.,4,3,27000
05-ContextualKnowledge,FF,"Au Pakistan, tous les enfants sont scolarisés.",4,4,35300
05-ContextualKnowledge,VV,"Aux Antilles, les restaurants servent souvent du poisson frais.",4,5,43300
08-Calculation,V,La division de seize par quatre vaut quatre.,4,6,52500
04-FactualKnowledge,V,Le caméléon est un animal qui change de couleur.,4,7,60800
05-ContextualKnowledge,FV,"A Paris, la Voie Lactée est souvent visible la nuit.",4,8,69700
07-ArithmeticPrinciple,V,"Pour additionner des fractions, les dénominateurs doivent être égaux.",4,9,77100
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,4,10,85100
07-ArithmeticPrinciple,F,Le résultat d'une soustraction est toujours négatif.,4,11,93100
04-FactualKnowledge,V,Le corps humain est formé par des milliards de cellules.,4,12,100500
01-PseudowordList,FC,Bct rljbvf glskn lld zgfvvh wwt mdzjzrkdr blvx gkxnj.,4,13,107900
06-TheoryOfMind,VV,"D'après Galilée, la terre est de forme sphérique.",4,14,115000
01-PseudowordList,FC,"Tmm Rhzzrvrfqsvp, ch wwt Xpdzgnlf sdn hslqlxc bpwv mcrcd rx.",4,15,126000
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",4,16,133700
01-PseudowordList,FP,"Orfèvra fef Motisli, sinie lézurage arce xa ji sermet mui figla.",4,17,142000
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,4,18,150000
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",4,19,157700
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,4,20,164500
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,4,21,171900
07-ArithmeticPrinciple,V,La somme de plusieurs nombres pairs est un nombre pair.,4,22,180800
09-Geometry,V,Le diamètre d'un cercle est le double de son rayon.,4,23,188200
09-Geometry,F,Un angle droit est plus grand qu'un angle obtus.,4,24,194100
09-Geometry,F,Les côtés d'un losange peuvent être de différentes longueurs.,4,25,203300
09-Geometry,V,Tout polygone peut entrer dans un cercle.,4,26,212800
08-Calculation,F,La moitié de deux cents vaut trois cent cinquante.,4,27,221700
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",4,28,227600
04-FactualKnowledge,F,Le veau est le petit de la chèvre.,4,29,236200
09-Geometry,V,Les losanges et les carrés ont des côtés égaux.,4,30,243300
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,4,31,251300
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,4,32,259900
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,4,33,267000
08-Calculation,V,Soustraire trois a vingt donne dix sept.,4,34,274700
06-TheoryOfMind,FF,"D'après les humoristes, rire est mauvais pour la santé.",4,35,283600
